Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cell adhesion molecules	3/148	0.2268726254075894	0.667274884316062	0	0	1.8547945205479452	2.7513401313592714	CNTNAP2;CNTNAP1;CD22
Phospholipase D signaling pathway	3/148	0.2268726254075894	0.667274884316062	0	0	1.8547945205479452	2.7513401313592714	KITLG;LPAR5;PDGFB
MAPK signaling pathway	5/294	0.22900558159959522	0.667274884316062	0	0	1.5538245658794827	2.2903512421401064	NGFR;KITLG;FGF19;MKNK2;PDGFB
mTOR signaling pathway	3/154	0.24451445339050423	0.6968479337777161	0	0	1.780549759593577	2.5078702526460734	FZD1;WNT9A;WNT16
Colorectal cancer	2/86	0.2474016332938637	0.6968479337777161	0	0	2.1313852813852816	2.9769958036529856	CCND1;BBC3
GABAergic synapse	2/89	0.25974068519298565	0.7076122808458296	0	0	2.0575757575757576	2.77375925908836	GABRQ;TRAK2
Collecting duct acid secretion	1/27	0.2603456291774341	0.7076122808458296	0	0	3.4375217542638357	4.626028358657308	CA2
Hypertrophic cardiomyopathy	2/90	0.2638559721558618	0.7076122808458296	0	0	2.034090909090909	2.7101248564262295	TPM4;ITGA2
Morphine addiction	2/91	0.2679715146398408	0.7076122808458296	0	0	2.0111338100102145	2.6484110170785256	GABRQ;PDE4B
Staphylococcus aureus infection	2/95	0.28442619792993934	0.7273022489581835	0	0	1.9242424242424243	2.419314341488159	KRT13;KRT23
beta-Alanine metabolism	1/30	0.2847374647823179	0.7273022489581835	0	0	3.081447963800905	3.8708770286509653	ALDH3B1
Dilated cardiomyopathy	2/96	0.28853558279928904	0.7273022489581835	0	0	1.9036750483558995	2.366147893498562	TPM4;ITGA2
Prostate cancer	2/97	0.29264232502459453	0.7273022489581835	0	0	1.8835406698564594	2.3145025906302417	CCND1;PDGFB
Tuberculosis	3/180	0.3227575586627379	0.7905221364348219	0	0	1.5169878492376752	1.7154915193289844	TLR6;CORO1A;CTSD
Tyrosine metabolism	1/36	0.33114469171379723	0.7994778985661676	0	0	2.5524240465416934	2.820938709194433	ALDH3B1
Thyroid cancer	1/37	0.3385823612122734	0.8059213949982282	0	0	2.4813976872800403	2.687323680162212	CCND1
Nicotine addiction	1/40	0.36040495809387746	0.8266274485894842	0	0	2.290172873883281	2.3371832436377034	GABRQ
Kaposi sarcoma-associated herpesvirus infection	3/193	0.3621591090708669	0.8266274485894842	0	0	1.4122566690699352	1.43438904138544	CCND1;PDGFB;MICB
Ferroptosis	1/41	0.3675186782076466	0.8266274485894842	0	0	2.2328054298642535	2.234996116916199	ACSL5
Tryptophan metabolism	1/42	0.3745536302316773	0.8266274485894842	0	0	2.178236397748593	2.139072320243847	AANAT
Type I diabetes mellitus	1/43	0.38151068241801	0.8266274485894842	0	0	2.1262658909717733	2.0489047418880313	ICA1
Fatty acid degradation	1/43	0.38151068241801	0.8266274485894842	0	0	2.1262658909717733	2.0489047418880313	ACSL5
Neurotrophin signaling pathway	2/119	0.3815203608874543	0.8266274485894842	0	0	1.5276612276612276	1.4720407002660307	NGFR;SORT1
Alzheimer disease	5/369	0.3901434927617422	0.8306882309101661	0	0	1.2289208487365169	1.1567102920986707	FZD1;CASP7;FRAT2;WNT9A;WNT16
Proteasome	1/46	0.4019229803785059	0.8306882309101661	0	0	1.9842131724484666	1.8085999884157233	PSMB9
Other types of O-glycan biosynthesis	1/47	0.40857692689131775	0.8306882309101661	0	0	1.9409797363761558	1.7373225673647525	B3GLCT
Pyruvate metabolism	1/47	0.40857692689131775	0.8306882309101661	0	0	1.9409797363761558	1.7373225673647525	ME1
Cytokine-cytokine receptor interaction	4/295	0.41479278392976593	0.8306882309101661	0	0	1.2287272612629654	1.081250745321581	IL22RA1;NGFR;TNFSF9;LIFR
Purine metabolism	2/129	0.42042064591657646	0.8306882309101661	0	0	1.4066571224051538	1.2188677368595562	PDE4B;FHIT
Sphingolipid metabolism	1/49	0.42166453459691594	0.8306882309101661	0	0	1.8599170437405732	1.6061224779140244	NEU1
Malaria	1/50	0.42809981215790976	0.8306882309101661	0	0	1.8218672084218304	1.5456701439739717	THBS1
N-Glycan biosynthesis	1/50	0.42809981215790976	0.8306882309101661	0	0	1.8218672084218304	1.5456701439739717	GANAB
Pathways of neurodegeneration	6/475	0.4325477178703823	0.8306882309101661	0	0	1.1436271025823264	0.958431135453879	FZD1;CASP7;FRAT2;GPR37;WNT9A;WNT16
Insulin signaling pathway	2/137	0.450629086555138	0.8556889396384081	0	0	1.3227609427609428	1.0543869041196807	MKNK2;SORBS1
Measles	2/139	0.45804254174630993	0.8601021061680708	0	0	1.3033178500331786	1.0176217320429517	CCND1;BBC3
Legionellosis	1/57	0.4711941155021543	0.8692980313639598	0	0	1.5935681965093729	1.1991363795551142	CASP7
Endometrial cancer	1/58	0.47708062447474636	0.8692980313639598	0	0	1.565531475748194	1.1586025322110132	CCND1
Notch signaling pathway	1/59	0.4829018982874634	0.8692980313639598	0	0	1.5384615384615385	1.1199103924533922	KAT2B
Viral myocarditis	1/60	0.4886586566838827	0.8692980313639598	0	0	1.512309226167651	1.082951142288071	CCND1
Mineral absorption	1/60	0.4886586566838827	0.8692980313639598	0	0	1.512309226167651	1.082951142288071	MT1E
Arachidonic acid metabolism	1/61	0.49435161141938005	0.87010830033597	0	0	1.487028657616893	1.0476239587217913	CYP4F2
Calcium signaling pathway	3/240	0.4994112729738999	0.87010830033597	0	0	1.1294722848390266	0.7842212150396204	P2RX7;FGF19;PDGFB
Lysine degradation	1/63	0.5055489181902895	0.8718139507567236	0	0	1.4389140271493213	0.9814983281168579	SETD7
GnRH secretion	1/64	0.5110546551152333	0.8724064314593376	0	0	1.4160022983552396	0.950532234889593	KCNN4
Acute myeloid leukemia	1/67	0.5272083502028114	0.8820998632826246	0	0	1.3514328808446456	0.8651325393668089	CCND1
Glycolysis / Gluconeogenesis	1/67	0.5272083502028114	0.8820998632826246	0	0	1.3514328808446456	0.8651325393668089	ALDH3B1
Adipocytokine signaling pathway	1/69	0.5376811940594932	0.8820998632826246	0	0	1.3115517700292787	0.813804063398227	ACSL5
Renal cell carcinoma	1/69	0.5376811940594932	0.8820998632826246	0	0	1.3115517700292787	0.813804063398227	PDGFB
Prolactin signaling pathway	1/70	0.5428306850969997	0.8820998632826246	0	0	1.2924781952914945	0.7896496625185125	CCND1
Tight junction	2/169	0.561828256527211	0.886962840637455	0	0	1.0675557974959173	0.6155089768801445	CCND1;AMOTL2
Chronic myeloid leukemia	1/76	0.5725503153930961	0.886962840637455	0	0	1.1887179487179487	0.6628941038444978	CCND1
Metabolism of xenobiotics by cytochrome P450	1/76	0.5725503153930961	0.886962840637455	0	0	1.1887179487179487	0.6628941038444978	ALDH3B1
Pancreatic cancer	1/76	0.5725503153930961	0.886962840637455	0	0	1.1887179487179487	0.6628941038444978	CCND1
Pertussis	1/76	0.5725503153930961	0.886962840637455	0	0	1.1887179487179487	0.6628941038444978	CASP7
Arrhythmogenic right ventricular cardiomyopathy	1/77	0.5773130915391719	0.886962840637455	0	0	1.1730173850916885	0.6444211942618453	ITGA2
B cell receptor signaling pathway	1/81	0.5958416773955341	0.9011722261150197	0	0	1.1141402714932127	0.5768798719381808	CD22
Peroxisome	1/82	0.6003460634577025	0.9011722261150197	0	0	1.100329590525669	0.5614420926082865	ACSL5
Insulin secretion	1/86	0.6178693135678596	0.9011722261150197	0	0	1.0483364386478573	0.5047512574262092	KCNN4
Cardiac muscle contraction	1/87	0.6221292676157039	0.9011722261150197	0	0	1.0360938650952332	0.49173779690926744	TPM4
Gap junction	1/88	0.62634194346829	0.9011722261150197	0	0	1.0241327300150829	0.47914953206507094	PDGFB
Pathogenic Escherichia coli infection	2/197	0.6452362370133661	0.9011722261150197	0	0	0.9129603729603729	0.40000333514819225	CASP7;LPAR5
Salivary secretion	1/93	0.6467142323097446	0.9011722261150197	0	0	0.9682274247491639	0.4220026620084931	KCNN4
Viral carcinogenesis	2/203	0.6613950445920976	0.9011722261150197	0	0	0.8854364540931705	0.366042945980909	KAT2B;CCND1
Aldosterone synthesis and secretion	1/98	0.6659805245388682	0.9011722261150197	0	0	0.9180855530158137	0.373197050357007	NR4A2
Choline metabolism in cancer	1/98	0.6659805245388682	0.9011722261150197	0	0	0.9180855530158137	0.373197050357007	PDGFB
AGE-RAGE signaling pathway in diabetic complications	1/100	0.6733908646234461	0.9011722261150197	0	0	0.8994469582704877	0.3556677156302322	CCND1
Viral protein interaction with cytokine and cytokine receptor	1/100	0.6733908646234461	0.9011722261150197	0	0	0.8994469582704877	0.3556677156302322	IL22RA1
Progesterone-mediated oocyte maturation	1/100	0.6733908646234461	0.9011722261150197	0	0	0.8994469582704877	0.3556677156302322	CPEB4
Amoebiasis	1/102	0.6806375269696956	0.9011722261150197	0	0	0.8815465256932933	0.33915332240809754	LAMA3
Chagas disease	1/102	0.6806375269696956	0.9011722261150197	0	0	0.8815465256932933	0.33915332240809754	TLR6
Pancreatic secretion	1/102	0.6806375269696956	0.9011722261150197	0	0	0.8815465256932933	0.33915332240809754	CA2
Toll-like receptor signaling pathway	1/104	0.6877241108163017	0.9011722261150197	0	0	0.8643412555462813	0.3235812950315037	TLR6
Lipid and atherosclerosis	2/215	0.6919411961841762	0.9011722261150197	0	0	0.8350405463081519	0.30750727484815643	CASP7;TLR6
Drug metabolism	1/108	0.7014310479513476	0.9011722261150197	0	0	0.8318602782593987	0.2950048370121564	ALDH3B1
Insulin resistance	1/108	0.7014310479513476	0.9011722261150197	0	0	0.8318602782593987	0.2950048370121564	TRIB3
Human T-cell leukemia virus 1 infection	2/219	0.7016084421901415	0.9011722261150197	0	0	0.8194805194805195	0.2904073468819715	KAT2B;CCND1
HIF-1 signaling pathway	1/109	0.7047631410017597	0.9011722261150197	0	0	0.8241159711747947	0.2883528238931337	MKNK2
TNF signaling pathway	1/112	0.7145389248485955	0.9011722261150197	0	0	0.8017202723085076	0.2694724578730275	CASP7
Toxoplasmosis	1/112	0.7145389248485955	0.9011722261150197	0	0	0.8017202723085076	0.2694724578730275	LAMA3
Neuroactive ligand-receptor interaction	3/341	0.7327940380219917	0.9012013479736041	0	0	0.78787387533436	0.24494258304218833	GABRQ;P2RX7;GAL
Sphingolipid signaling pathway	1/119	0.7361139917879663	0.9012013479736041	0	0	0.7538921696449115	0.23097016422545572	CTSD
AMPK signaling pathway	1/120	0.7390606428146842	0.9012013479736041	0	0	0.7475189170690901	0.22603125737135396	CCND1
Chemical carcinogenesis	2/239	0.7462346052749886	0.9012013479736041	0	0	0.7495588799386268	0.2194073103851553	SULT1A1;CCND1
Cell cycle	1/124	0.7505232811725673	0.9012013479736041	0	0	0.7230622079976455	0.20750772396529382	CCND1
Platelet activation	1/124	0.7505232811725673	0.9012013479736041	0	0	0.7230622079976455	0.20750772396529382	ITGA2
Oocyte meiosis	1/129	0.7641491074297374	0.9012013479736041	0	0	0.6946408371040724	0.18685306566684406	CPEB4
Relaxin signaling pathway	1/129	0.7641491074297374	0.9012013479736041	0	0	0.6946408371040724	0.18685306566684406	ACTA2
Salmonella infection	2/249	0.7663308960875107	0.9012013479736041	0	0	0.7188443135811556	0.19131410497240833	CASP7;TLR6
Natural killer cell mediated cytotoxicity	1/131	0.7693896475928675	0.9012013479736041	0	0	0.6838844413505047	0.17928560224889908	MICB
Vascular smooth muscle contraction	1/133	0.7745142564515342	0.9012013479736041	0	0	0.6734539969834088	0.17208043462584552	ACTA2
Systemic lupus erythematosus	1/135	0.7795254870969337	0.9012013479736041	0	0	0.6633349091645843	0.16521675570720515	H2AX
Autophagy	1/137	0.78442583699365	0.9012013479736041	0	0	0.6535134415757253	0.15867518534971542	CTSD
Fluid shear stress and atherosclerosis	1/139	0.7892177485212627	0.9012013479736041	0	0	0.6439766542068333	0.15243765594142197	PDGFB
Retrograde endocannabinoid signaling	1/148	0.8095022653973865	0.9067921573056636	0	0	0.6042724782220581	0.12770435161960605	GABRQ
Adrenergic signaling in cardiomyocytes	1/150	0.8137390910037029	0.9067921573056636	0	0	0.5961007015093079	0.12286558900465067	TPM4
Oxytocin signaling pathway	1/154	0.8219333611078751	0.9067921573056636	0	0	0.5803980717475528	0.11381371498602476	CCND1
Non-alcoholic fatty liver disease	1/155	0.8239252198295084	0.9067921573056636	0	0	0.5765998707175177	0.11167327161986017	CASP7
Cellular senescence	1/156	0.8258948965563883	0.9067921573056636	0	0	0.5728506787330316	0.10957932168042481	CCND1
Hepatitis C	1/157	0.8278426371903017	0.9067921573056636	0	0	0.5691495533124492	0.1075306740272027	CCND1
Necroptosis	1/159	0.8316732803690998	0.9067921573056636	0	0	0.5618878515378888	0.10356470050564662	H2AX
Protein processing in endoplasmic reticulum	1/171	0.8529391534430262	0.9218254972320992	0	0	0.5219057758850146	0.08301802073747275	GANAB
Huntington disease	2/306	0.8563704323398791	0.9218254972320992	0	0	0.5823564593301436	0.09029567838254501	BBC3;TGM2
NOD-like receptor signaling pathway	1/181	0.8686016604250196	0.929073927922964	0	0	0.4926596279537456	0.06940128067491372	P2RX7
Alcoholism	1/186	0.875798450998208	0.9294226123941238	0	0	0.47922220863397336	0.06355411063651842	H2AX
Neutrophil extracellular trap formation	1/189	0.8799267336275729	0.9294226123941238	0	0	0.47150284008857224	0.060313055385048636	H2AX
Epstein-Barr virus infection	1/202	0.8962939049624749	0.936235762823914	0	0	0.4407149771504469	0.048252517011811054	CCND1
Diabetic cardiomyopathy	1/203	0.8974567667306158	0.936235762823914	0	0	0.4385108194077326	0.04744263050306979	CTSD
Human immunodeficiency virus 1 infection	1/212	0.9073553385276978	0.939231523088923	0	0	0.41961356179365655	0.04079530553499986	APOBEC3B
cAMP signaling pathway	1/216	0.9114436082046353	0.939231523088923	0	0	0.4117226139113964	0.038177207388787715	PDE4B
Human cytomegalovirus infection	1/225	0.9199973575380122	0.9423003237813579	0	0	0.3949983839689722	0.032936735315955666	CCND1
Thermogenesis	1/232	0.9260772112458898	0.9428135463888878	0	0	0.38289161818573586	0.029405182736645538	ACSL5
Parkinson disease	1/249	0.9389951040741032	0.9502405544222962	0	0	0.3563348416289593	0.022429501511660857	GPR37
Olfactory transduction	1/440	0.9930288795686362	0.9964064982095993	0	0	0.19933208959069873	0.0013944340530549024	NCALD
Herpes simplex virus 1 infection	1/498	0.9964064982095993	0.9964064982095993	0	0	0.17554193941932136	6.319464051279628E-4	ZNF616
