Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HSF1 Activation R-HSA-3371511	6/29	3.861107388653502E-8	1.2531048524993638E-6	0	0	39.508795220710255	674.4043371919433	DNAJB1;HSPH1;HSPA6;HSPA1B;DEDD2;HSPA1A
HSF1-dependent Transactivation R-HSA-3371571	6/36	1.5221749723244233E-7	4.528470542665159E-6	0	0	30.2793893129771	475.3245040650468	DNAJB1;HSPH1;HSPA6;HSPA1B;DEDD2;HSPA1A
Signaling By GPCR R-HSA-372790	18/689	1.1423235916684904E-6	3.1369963248127004E-5	0	0	4.326366015854926	59.19526995769999	OXTR;CXCL8;CCL22;CCL20;PTAFR;SCTR;ADM;CXCL1;CXCL3;CXCL2;CXCL5;CX3CL1;CXCL10;CXCL11;CCL5;CCL4;BDKRB2;CCL2
G Alpha (I) Signaling Events R-HSA-418594	12/312	1.642733510697448E-6	4.1889704522784924E-5	0	0	6.26016	83.38000335836833	CXCL10;CXCL11;CXCL8;CCL20;CCL5;CCL4;BDKRB2;CXCL1;CXCL3;CXCL2;CXCL5;CX3CL1
GPCR Downstream Signaling R-HSA-388396	16/619	5.393490527956215E-6	1.2836507456535792E-4	0	0	4.223510546441347	51.232525114914395	OXTR;CXCL8;CCL20;PTAFR;SCTR;ADM;CXCL1;CXCL3;CXCL2;CXCL5;CX3CL1;CXCL10;CXCL11;CCL5;CCL4;BDKRB2
Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	6/81	1.9706108088817916E-5	4.3969253673174975E-4	0	0	12.084274809160306	130.92806530331	DNAJB1;HSPH1;HSPA6;HSPA1B;DEDD2;HSPA1A
Innate Immune System R-HSA-168249	20/1035	2.576871096275602E-5	5.411429302178764E-4	0	0	3.17426634668014	33.540407800960864	NANOS1;SERPINA3;CCL22;NANOS3;HSPA6;PTAFR;TNFAIP3;CXCL1;FOS;TICAM1;NFKBIA;RCAN1;PLAU;IL1B;POTEF;MASP2;CFB;HSPA1B;BIRC3;HSPA1A
Cellular Response To Heat Stress R-HSA-3371556	6/99	6.152201283743198E-5	0.0012201865879424008	0	0	9.736518098990397	94.4064042005144	DNAJB1;HSPH1;HSPA6;HSPA1B;DEDD2;HSPA1A
Signal Transduction R-HSA-162582	33/2465	1.0317294455636483E-4	0.0019385653266643288	0	0	2.2742559147267207	20.87563134656291	OXTR;CSF2;CXCL8;PTAFR;TNFAIP3;ADM;CXCL1;CXCL3;TNF;CXCL2;THBS1;CXCL5;CX3CL1;RND1;DNAJB1;CCL5;CCL4;BDKRB2;CCL2;POTEF;STAT5A;DUSP2;CCL22;CCL20;NANOS3;SCTR;FOS;DKK1;NFKBIA;CXCL10;CXCL11;ID1;BIRC3
TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594	3/17	1.9929076041466353E-4	0.0035573400734017443	0	0	31.74147121535181	270.46100411619	TNFSF14;LTB;BIRC3
Cellular Responses To Stress R-HSA-2262752	14/722	4.427536761580106E-4	0.00752681249468618	0	0	3.0794405401681137	23.780970266379914	CXCL8;CITED2;HSPA6;FOS;ETS1;DEDD2;IL1A;DNAJB1;HSPH1;ID1;CCL2;CHAC1;HSPA1B;HSPA1A
Cellular Responses To Stimuli R-HSA-8953897	14/736	5.353752226423482E-4	0.00868767974924174	0	0	3.0175213386482893	22.72960835013663	CXCL8;CITED2;HSPA6;FOS;ETS1;DEDD2;IL1A;DNAJB1;HSPH1;ID1;CCL2;CHAC1;HSPA1B;HSPA1A
Regulated Necrosis R-HSA-5218859	4/57	6.281970139287871E-4	0.00975071017272074	0	0	11.241310824230387	82.87832583762037	IL1A;IL1B;IRF1;BIRC3
TNFR1-induced NFkappaB Signaling Pathway R-HSA-5357956	3/26	7.283985897609024E-4	0.010401531861785687	0	0	19.312134977287474	139.523650532531	TNFAIP3;TNF;BIRC3
Pyroptosis R-HSA-5620971	3/26	7.283985897609024E-4	0.010401531861785687	0	0	19.312134977287474	139.523650532531	IL1A;IL1B;IRF1
Synthesis Of Epoxy (EET) And Dihydroxyeicosatrienoic Acids (DHET) R-HSA-2142670	2/8	0.0012694971757935126	0.017431172759934	0	0	49.02962962962963	326.9851886743162	CYP1A1;CYP1B1
Synthesis Of (16-20)-Hydroxyeicosatetraenoic Acids (HETE) R-HSA-2142816	2/9	0.0016248907120127863	0.020717356578163027	0	0	42.023280423280426	269.8867324286517	CYP1A1;CYP1B1
Interleukin-1 Processing R-HSA-448706	2/9	0.0016248907120127863	0.020717356578163027	0	0	42.023280423280426	269.8867324286517	IL1A;IL1B
Regulation Of TNFR1 Signaling R-HSA-5357905	3/35	0.0017529746849877213	0.021579722846228156	0	0	13.874300373134329	88.0524303176085	TNFAIP3;TNF;BIRC3
HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497	3/38	0.0022258949896533445	0.0264881503768748	0	0	12.68315565031983	77.4635932754753	DNAJB1;HSPA1B;HSPA1A
TNF Signaling R-HSA-75893	3/44	0.0033916403126342913	0.03857766719837429	0	0	10.823807790316708	61.54895096050821	TNFAIP3;TNF;BIRC3
TNFR1-induced Proapoptotic Signaling R-HSA-5357786	2/13	0.0034579421578374717	0.03857766719837429	0	0	26.736700336700338	151.51906302862704	TNFAIP3;TNF
TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541	4/100	0.004973996484079867	0.05380959832777311	0	0	6.192669172932331	32.84301689755327	TNFSF14;LTB;TNF;BIRC3
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	4/103	0.005520936678178659	0.057203640865182176	0	0	6.004101161995899	31.216569263288722	NFKBIA;FOS;TICAM1;BIRC3
Cellular Senescence R-HSA-2559583	5/165	0.005608200084821782	0.057203640865182176	0	0	4.664535984848484	24.17874099654095	IL1A;CXCL8;ID1;FOS;ETS1
RIP-mediated NFkB Activation Via ZBP1 R-HSA-1810476	2/17	0.0059221525793566356	0.05872801307861997	0	0	19.602962962962962	100.54468078290444	NFKBIA;TICAM1
MyD88-independent TLR4 Cascade R-HSA-166166	4/107	0.006310762783396527	0.060890332801961086	0	0	5.769764216366158	29.22673328089625	NFKBIA;FOS;TICAM1;BIRC3
Leishmania Infection R-HSA-9658195	6/247	0.007165119010915898	0.06731440754992041	0	0	3.7291184948211966	18.416365826798124	IL1A;PLK2;IL1B;SCTR;POTEF;ADM
TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927	2/19	0.007379921577924611	0.06755466675177144	0	0	17.294989106753814	84.900967778125	TICAM1;BIRC3
Syndecan Interactions R-HSA-3000170	2/20	0.008163347244468235	0.072857874156879	0	0	16.333333333333332	78.53231621226735	SDC4;THBS1
Initial Triggering Of Complement R-HSA-166663	2/21	0.008982434095061937	0.07457509237063051	0	0	15.4729044834308	72.91582063014043	MASP2;CFB
ZBP1(DAI) Mediated Induction Of Type I IFNs R-HSA-1606322	2/21	0.008982434095061937	0.07457509237063051	0	0	15.4729044834308	72.91582063014043	NFKBIA;TICAM1
Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154	2/21	0.008982434095061937	0.07457509237063051	0	0	15.4729044834308	72.91582063014043	NANOS1;NANOS3
IKK Complex Recruitment Mediated By RIP1 R-HSA-937041	2/23	0.010725524840857674	0.08702300836786794	0	0	13.997883597883598	63.48220615181043	TICAM1;BIRC3
Other Interleukin Signaling R-HSA-449836	2/24	0.011648508762921166	0.09241150285250792	0	0	13.360942760942761	59.49062791002039	CSF3;CSF1
Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462	2/25	0.012605113827608986	0.09574522630758316	0	0	12.77938808373591	55.892605043800906	STAT5A;CSF3
Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	2/25	0.012605113827608986	0.09574522630758316	0	0	12.77938808373591	55.892605043800906	IL1A;IL1B
Programmed Cell Death R-HSA-5357801	5/208	0.014347024931313245	0.10649677820803488	0	0	3.6684579788028064	15.569715870160257	IL1A;IL1B;IRF1;TICAM1;BIRC3
ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994	2/27	0.01461720485208322	0.10649677820803488	0	0	11.755851851851851	49.67501067481879	CXCL8;CCL2
Neutrophil Degranulation R-HSA-6798695	8/468	0.015409805841337493	0.1079032155356237	0	0	2.6158409167509267	10.915253400903604	RCAN1;SERPINA3;PLAU;HSPA6;PTAFR;CXCL1;HSPA1B;HSPA1A
Death Receptor Signaling R-HSA-73887	4/139	0.015414745076517671	0.1079032155356237	0	0	4.394987468671679	18.3377808827662	NFKBIA;TNFAIP3;TNF;BIRC3
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	4/140	0.01578599004519482	0.1083768931948952	0	0	4.362450243255197	18.098202589663774	NFKBIA;FOS;TICAM1;BIRC3
HS-GAG Biosynthesis R-HSA-2022928	2/30	0.017875243151028102	0.11810635492574546	0	0	10.494708994708995	42.234262373458584	HS3ST3B1;SDC4
Signaling By CSF3 (G-CSF) R-HSA-9674555	2/30	0.017875243151028102	0.11810635492574546	0	0	10.494708994708995	42.234262373458584	STAT5A;CSF3
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	3/81	0.018195656921333334	0.11810635492574546	0	0	5.678817451205511	22.75259294703454	IL1A;CXCL8;FOS
Diseases Associated With TLR Signaling Cascade R-HSA-5602358	2/31	0.01902331815568447	0.1212736532424885	0	0	10.132311621966794	40.14512833475264	NFKBIA;TICAM1
PERK Regulates Gene Expression R-HSA-381042	2/32	0.02020164225783015	0.12652607519377831	0	0	9.794074074074073	38.216392592403565	CXCL8;CCL2
Oncogene Induced Senescence R-HSA-2559585	2/33	0.021409753581605424	0.12954715302768027	0	0	9.477658303464755	36.431253075123614	ID1;ETS1
NOD1/2 Signaling Pathway R-HSA-168638	2/33	0.021409753581605424	0.12954715302768027	0	0	9.477658303464755	36.431253075123614	TNFAIP3;BIRC3
Interferon Gamma Signaling R-HSA-877300	3/89	0.02328642263581697	0.13855421468311097	0	0	5.148472752516487	19.357664485303136	IRF1;PTAFR;ICAM1
ROS And RNS Production In Phagocytes R-HSA-1222556	2/36	0.02520826423042625	0.14629061708398955	0	0	8.640087145969499	31.80056125985905	NANOS1;NANOS3
Toll-like Receptor Cascades R-HSA-168898	4/162	0.025406213611225074	0.14629061708398955	0	0	3.7508327781479016	13.775914237441846	NFKBIA;FOS;TICAM1;BIRC3
NGF-stimulated Transcription R-HSA-9031628	2/39	0.029258690661508067	0.16579924708187907	0	0	7.938338338338339	28.034866055627997	ID1;FOS
CLEC7A (Dectin-1) Signaling R-HSA-5607764	3/99	0.030626079419718732	0.17083609926311855	0	0	4.609841417910448	16.06946170795332	NFKBIA;CCL22;IL1B
Non-integrin membrane-ECM Interactions R-HSA-3000171	2/41	0.03209313151224259	0.17270588046300228	0	0	7.53048433048433	25.898188389601827	SDC4;THBS1
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138	3/101	0.03222354874196304	0.17270588046300228	0	0	4.51530612244898	15.510337363281113	NFKBIA;FOS;TICAM1
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	3/102	0.0330383736909044	0.17270588046300228	0	0	4.469470827679783	15.241277903365983	NFKBIA;FOS;TICAM1
Ficolins Bind To Repetitive Carbohydrate Structures On Target Cell Surface R-HSA-2855086	1/5	0.03378711383543003	0.17270588046300228	0	0	36.505514705882355	123.66884861369475	MASP2
NOSTRIN Mediated eNOS Trafficking R-HSA-203641	1/5	0.03378711383543003	0.17270588046300228	0	0	36.505514705882355	123.66884861369475	NANOS3
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	3/103	0.03386389813000045	0.17270588046300228	0	0	4.42455223880597	14.978904740763591	NFKBIA;FOS;TICAM1
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	3/106	0.03640444042130974	0.17868379490216346	0	0	4.295029705839734	14.229710540140337	NFKBIA;FOS;TICAM1
Interleukin-2 Family Signaling R-HSA-451927	2/44	0.03653758271108665	0.17868379490216346	0	0	6.991534391534391	23.137880991511924	STAT5A;CSF2
Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988	2/44	0.03653758271108665	0.17868379490216346	0	0	6.991534391534391	23.137880991511924	STAT5A;CSF2
Activation Of C3 And C5 R-HSA-174577	1/6	0.040407308005575016	0.18031761197487853	0	0	29.20294117647059	93.70478036325976	CFB
TLR3-mediated TICAM1-dependent Programmed Cell Death R-HSA-9013957	1/6	0.040407308005575016	0.18031761197487853	0	0	29.20294117647059	93.70478036325976	TICAM1
TNFR1-mediated Ceramide Production R-HSA-5626978	1/6	0.040407308005575016	0.18031761197487853	0	0	29.20294117647059	93.70478036325976	TNF
CLEC7A/inflammasome Pathway R-HSA-5660668	1/6	0.040407308005575016	0.18031761197487853	0	0	29.20294117647059	93.70478036325976	IL1B
Vasopressin-like Receptors R-HSA-388479	1/6	0.040407308005575016	0.18031761197487853	0	0	29.20294117647059	93.70478036325976	OXTR
Scavenging By Class F Receptors R-HSA-3000484	1/6	0.040407308005575016	0.18031761197487853	0	0	29.20294117647059	93.70478036325976	HSPH1
Signaling By LRP5 Mutants R-HSA-5339717	1/6	0.040407308005575016	0.18031761197487853	0	0	29.20294117647059	93.70478036325976	DKK1
Interleukin-1 Signaling R-HSA-9020702	3/114	0.04364361668492182	0.19235519946317395	0	0	3.9838644614764016	12.476261346286444	NFKBIA;IL1A;IL1B
Hemostasis R-HSA-109582	8/576	0.04483960645740952	0.19279014889121499	0	0	2.106671033955672	6.540504575913203	NANOS1;TOR4A;SERPINA3;SDC4;PLAU;NANOS3;IRF1;THBS1
IkBA Variant Leads To EDA-ID R-HSA-5603029	1/7	0.04698247325920365	0.19279014889121499	0	0	24.334558823529413	74.41461015948276	NFKBIA
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) Bind RNA R-HSA-428359	1/7	0.04698247325920365	0.19279014889121499	0	0	24.334558823529413	74.41461015948276	POTEF
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of Myeloid Cells R-HSA-8939246	1/7	0.04698247325920365	0.19279014889121499	0	0	24.334558823529413	74.41461015948276	CSF2
STAT5 Activation R-HSA-9645135	1/7	0.04698247325920365	0.19279014889121499	0	0	24.334558823529413	74.41461015948276	STAT5A
Erythropoietin Activates STAT5 R-HSA-9027283	1/7	0.04698247325920365	0.19279014889121499	0	0	24.334558823529413	74.41461015948276	STAT5A
Signaling By PDGF R-HSA-186797	2/52	0.04944332717711447	0.200582588661703	0	0	5.8705185185185185	17.65222751068511	STAT5A;THBS1
Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	2/53	0.05115731173617012	0.20292400322014148	0	0	5.755119825708061	17.109107109763784	TNFAIP3;BIRC3
Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091	2/53	0.05115731173617012	0.20292400322014148	0	0	5.755119825708061	17.109107109763784	HS3ST3B1;SDC4
Lectin Pathway Of Complement Activation R-HSA-166662	1/8	0.05351291321651436	0.2076488693446916	0	0	20.857142857142858	61.06621624401382	MASP2
Sema4D Mediated Inhibition Of Cell Attachment And Migration R-HSA-416550	1/8	0.05351291321651436	0.2076488693446916	0	0	20.857142857142858	61.06621624401382	RND1
Complement Cascade R-HSA-166658	2/55	0.05464832999763346	0.2076488693446916	0	0	5.53738644304682	16.096277708168266	MASP2;CFB
Platelet Degranulation R-HSA-114608	3/125	0.054675052432495826	0.2076488693446916	0	0	3.6226449718620013	10.528666075463475	TOR4A;SERPINA3;THBS1
POU5F1 (OCT4), SOX2, NANOG Repress Genes Related To Differentiation R-HSA-2892245	1/9	0.059998929586478865	0.21451806478959196	0	0	18.249080882352942	51.34248529605202	DKK1
TRIF-mediated Programmed Cell Death R-HSA-2562578	1/9	0.059998929586478865	0.21451806478959196	0	0	18.249080882352942	51.34248529605202	TICAM1
CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834	1/9	0.059998929586478865	0.21451806478959196	0	0	18.249080882352942	51.34248529605202	PLK2
Interleukin-23 Signaling R-HSA-9020933	1/9	0.059998929586478865	0.21451806478959196	0	0	18.249080882352942	51.34248529605202	IL23A
Interleukin-9 Signaling R-HSA-8985947	1/9	0.059998929586478865	0.21451806478959196	0	0	18.249080882352942	51.34248529605202	STAT5A
Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005	3/130	0.06008909377859719	0.21451806478959196	0	0	3.479139734398872	9.783086683924532	TOR4A;SERPINA3;THBS1
Arachidonic Acid Metabolism R-HSA-2142753	2/59	0.06187247398652479	0.21760893124577704	0	0	5.14775828460039	14.324563423095396	CYP1A1;CYP1B1
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725	2/61	0.06559997399271239	0.21760893124577704	0	0	4.972755806654112	13.546681811353558	ID1;FOS
Folding Of Actin By CCT/TriC R-HSA-390450	1/10	0.06644082214506918	0.21760893124577704	0	0	16.220588235294116	43.98121048429159	POTEF
Activation Of AP-1 Family Of Transcription Factors R-HSA-450341	1/10	0.06644082214506918	0.21760893124577704	0	0	16.220588235294116	43.98121048429159	FOS
Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage And Regulation R-HSA-1474151	1/10	0.06644082214506918	0.21760893124577704	0	0	16.220588235294116	43.98121048429159	NANOS3
Glycoprotein Hormones R-HSA-209822	1/10	0.06644082214506918	0.21760893124577704	0	0	16.220588235294116	43.98121048429159	INHBC
Calcitonin-like Ligand Receptors R-HSA-419812	1/10	0.06644082214506918	0.21760893124577704	0	0	16.220588235294116	43.98121048429159	ADM
Interleukin-21 Signaling R-HSA-9020958	1/10	0.06644082214506918	0.21760893124577704	0	0	16.220588235294116	43.98121048429159	STAT5A
STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518	1/10	0.06644082214506918	0.21760893124577704	0	0	16.220588235294116	43.98121048429159	STAT5A
Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	2/63	0.0694007767375199	0.22357420837542213	0	0	4.80922890103218	12.830336043119242	NFKBIA;TICAM1
TICAM1,TRAF6-dependent Induction Of TAK1 Complex R-HSA-9014325	1/11	0.07283888870776588	0.22357420837542213	0	0	14.597794117647059	38.23899878007725	TICAM1
eNOS Activation R-HSA-203615	1/11	0.07283888870776588	0.22357420837542213	0	0	14.597794117647059	38.23899878007725	NANOS3
Regulation Of Gene Expression By Hypoxia-inducible Factor R-HSA-1234158	1/11	0.07283888870776588	0.22357420837542213	0	0	14.597794117647059	38.23899878007725	CITED2
SUMOylation Of Immune Response Proteins R-HSA-4755510	1/11	0.07283888870776588	0.22357420837542213	0	0	14.597794117647059	38.23899878007725	NFKBIA
Signaling By Leptin R-HSA-2586552	1/11	0.07283888870776588	0.22357420837542213	0	0	14.597794117647059	38.23899878007725	STAT5A
C-type Lectin Receptors (CLRs) R-HSA-5621481	3/141	0.07284224970282215	0.22357420837542213	0	0	3.2000324464633354	8.382354237171995	NFKBIA;CCL22;IL1B
Cytochrome P450 - Arranged By Substrate Type R-HSA-211897	2/65	0.07327221955160894	0.22357420837542213	0	0	4.656084656084656	12.169020581349075	CYP1A1;CYP1B1
Integrin Cell Surface Interactions R-HSA-216083	2/66	0.07523361480001642	0.22570084440004926	0	0	4.583101851851852	11.857204691208892	THBS1;ICAM1
RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459	2/66	0.07523361480001642	0.22570084440004926	0	0	4.583101851851852	11.857204691208892	NR4A3;THBS1
Peptide Hormone Biosynthesis R-HSA-209952	1/12	0.07919342514991488	0.22800042563322268	0	0	13.270053475935828	33.65102433952089	INHBC
Activation Of TFAP2 (AP-2) Family Of Transcription Factors R-HSA-8866907	1/12	0.07919342514991488	0.22800042563322268	0	0	13.270053475935828	33.65102433952089	CITED2
TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973	1/12	0.07919342514991488	0.22800042563322268	0	0	13.270053475935828	33.65102433952089	TICAM1
Glutathione Synthesis And Recycling R-HSA-174403	1/12	0.07919342514991488	0.22800042563322268	0	0	13.270053475935828	33.65102433952089	CHAC1
Interleukin-2 Signaling R-HSA-9020558	1/12	0.07919342514991488	0.22800042563322268	0	0	13.270053475935828	33.65102433952089	STAT5A
Defective EXT1 Causes Exostoses 1, TRPS2 And CHDS R-HSA-3656253	1/13	0.08550472536145746	0.240355802787719	0	0	12.163602941176471	29.912533322109574	SDC4
Dissolution Of Fibrin Clot R-HSA-75205	1/13	0.08550472536145746	0.240355802787719	0	0	12.163602941176471	29.912533322109574	PLAU
NF-kB Is Activated And Signals Survival R-HSA-209560	1/13	0.08550472536145746	0.240355802787719	0	0	12.163602941176471	29.912533322109574	NFKBIA
Interleukin-1 Family Signaling R-HSA-446652	3/152	0.08669557652423494	0.24179938139962404	0	0	2.9621356305719724	7.243465523638637	NFKBIA;IL1A;IL1B
Extra-nuclear Estrogen Signaling R-HSA-9009391	2/73	0.08941314869819021	0.2474456905833636	0	0	4.1297861241523215	9.971317100218016	NANOS3;FOS
Interleukin-15 Signaling R-HSA-8983432	1/14	0.09177308130260607	0.2482044698865937	0	0	11.22737556561086	26.815870864611973	STAT5A
Creation Of C4 And C2 Activators R-HSA-166786	1/14	0.09177308130260607	0.2482044698865937	0	0	11.22737556561086	26.815870864611973	MASP2
SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955	1/14	0.09177308130260607	0.2482044698865937	0	0	11.22737556561086	26.815870864611973	RND1
Prolactin Receptor Signaling R-HSA-1170546	1/15	0.09799878297512493	0.2535185907399971	0	0	10.424894957983193	24.214948291558056	STAT5A
IRAK2 Mediated Activation Of TAK1 Complex Upon TLR7/8 Or 9 Stimulation R-HSA-975163	1/15	0.09799878297512493	0.2535185907399971	0	0	10.424894957983193	24.214948291558056	TICAM1
Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895	1/15	0.09799878297512493	0.2535185907399971	0	0	10.424894957983193	24.214948291558056	CHAC1
Metabolism Of Nitric Oxide: NOS3 Activation And Regulation R-HSA-202131	1/15	0.09799878297512493	0.2535185907399971	0	0	10.424894957983193	24.214948291558056	NANOS3
Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648	1/15	0.09799878297512493	0.2535185907399971	0	0	10.424894957983193	24.214948291558056	STAT5A
Negative Regulation Of TCF-dependent Signaling By WNT Ligand Antagonists R-HSA-3772470	1/15	0.09799878297512493	0.2535185907399971	0	0	10.424894957983193	24.214948291558056	DKK1
FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657	1/16	0.10418211846622599	0.25877599451639743	0	0	9.729411764705882	22.004181371864657	CITED2
TRAF6-mediated Induction Of TAK1 Complex Within TLR4 Complex R-HSA-937072	1/16	0.10418211846622599	0.25877599451639743	0	0	9.729411764705882	22.004181371864657	TICAM1
Processing Of SMDT1 R-HSA-8949664	1/16	0.10418211846622599	0.25877599451639743	0	0	9.729411764705882	22.004181371864657	SPG7
Caspase Activation Via Death Receptors In Presence Of Ligand R-HSA-140534	1/16	0.10418211846622599	0.25877599451639743	0	0	9.729411764705882	22.004181371864657	TICAM1
p75NTR Signals Via NF-kB R-HSA-193639	1/16	0.10418211846622599	0.25877599451639743	0	0	9.729411764705882	22.004181371864657	NFKBIA
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851	3/165	0.10438023308224434	0.25877599451639743	0	0	2.722636815920398	6.152383142909693	PLK2;SCTR;ADM
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	2/81	0.10648596701875793	0.26217579465997637	0	0	3.7100796999531176	8.309621578120886	NFKBIA;TNFAIP3
Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964	1/17	0.11032337391025118	0.2639005644050566	0	0	9.120863970588236	20.1054803872225	TICAM1
Biosynthesis Of DHA-derived SPMs R-HSA-9018677	1/17	0.11032337391025118	0.2639005644050566	0	0	9.120863970588236	20.1054803872225	CYP1A1
IL-6-type Cytokine Receptor Ligand Interactions R-HSA-6788467	1/17	0.11032337391025118	0.2639005644050566	0	0	9.120863970588236	20.1054803872225	LIF
