Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Endothelial Cell Dysfunction in Glomerulonephritis	10/55	3.669295915340977E-12	2.6541240454299727E-10	0	0	34.67716535433071	913.0851802949321	NFKBIA;IL1A;CXCL8;IL1B;BDKRB2;CCL2;FOS;CXCL2;TNF;ICAM1
Proteins Involved in Psoriasis	10/59	7.701581141601314E-12	5.142286485315339E-10	0	0	31.83994857785634	814.7714037364142	CXCL10;CSF3;CXCL11;CSF2;CXCL8;CCL20;IL1B;CCL5;TNF;ICAM1
Nociception Expression Targets Signaling	13/143	1.8401402234793198E-11	1.1408869385571782E-9	0	0	15.913709677419355	393.3645324616638	STAT5A;CXCL8;FOS;TNF;ICAM1;NFKBIA;CXCL10;CXCL11;IL1B;CCL5;CCL4;BDKRB2;CCL2
Proteins Involved in Systemic Scleroderma	9/49	4.14618022749379E-11	2.399256291643073E-9	0	0	34.8451171875	833.0160318777779	IL1A;CXCL10;CXCL8;CCL22;IL1B;CCL2;TNF;CX3CL1;ICAM1
Macrophage M1 Lineage	9/51	6.069347990093386E-11	3.11283923839453E-9	0	0	33.18247767857143	780.6239207968732	STAT5A;NFKBIA;CXCL10;CSF2;IL23A;IL1B;CCL5;TICAM1;TNF
Alveolar Macrophages Dysfunction in COPD	10/72	6.096574545242742E-11	3.11283923839453E-9	0	0	25.14732029464059	591.4828017601526	NFKBIA;IL1A;CXCL8;IL1B;CCL2;CXCL1;FOS;TICAM1;TNF;HSPA1A
Tumor Infiltrating Macrophages in Cancer Progression and Immune Escape	8/36	1.0151925640045927E-10	4.895484141977702E-9	0	0	43.93133997785161	1010.8940749996824	CXCL8;CCL22;CSF1;PLAU;CCL5;IL1B;CCL2;CX3CL1
Endothelial Cell Dysfunction in Pyelonephritis	8/37	1.287829138353899E-10	5.8833457478483385E-9	0	0	42.414327719861	965.8969454577611	NFKBIA;CXCL8;IL1B;CXCL1;CXCL2;TNF;CXCL5;ICAM1
Vascular Endothelial Cell Activation by Blood Coagulation Factors	9/57	1.7336851377986971E-10	7.524193498046346E-9	0	0	29.02587890625	652.3740918235283	NFKBIA;CXCL8;IL1B;BDKRB2;CCL2;FOS;CXCL2;TNF;ICAM1
Hodgkin and Reed-Sternberg Cells in Hodgkin Lymphoma	6/14	2.6555948816688413E-10	1.0976458844231211E-8	0	0	113.67366412213741	2506.41133605529	CCL22;CSF2;CXCL8;CCL20;CCL5;TNF
CCR1 Expression Targets	7/27	4.802145167795968E-10	1.894664548021318E-8	0	0	53.42346153846154	1146.295899243314	CXCL10;CXCL11;CCL5;CCL4;CCL2;TNF;ICAM1
Subepithelial Fibroblasts in Middle Ear Cholesteatoma	8/46	8.265404911400545E-10	3.11929194047638E-8	0	0	32.35414116687066	676.6471383744002	NFKBIA;IL1A;CSF2;CCL20;IL1B;FOS;TNF;ICAM1
Proteins Involved in Chronic Obstructive Pulmonary Disease	12/170	2.1341423476914458E-9	7.453346768726855E-8	0	0	11.9726582278481	239.03652780366872	CXCL10;SERPINA3;CSF3;CSF2;MAFB;CXCL8;IL1B;PTAFR;CCL4;CCL2;CXCL1;TNF
CXC Chemokine Receptor Signaling	9/75	2.181497699971011E-9	7.453346768726855E-8	0	0	21.090553977272727	420.61427871723373	STAT5A;NFKBIA;CXCL10;CXCL11;CXCL8;CXCL1;CXCL3;CXCL2;CXCL5
Leukocyte Migration toward the Endothelial Cell in Ulcerative Colitis	7/33	2.2325693086048183E-9	7.453346768726855E-8	0	0	41.08254437869822	818.3689164244936	STAT5A;CXCL10;CXCL8;IL1B;CXCL1;CXCL3;ICAM1
Proteins Involved in Diabetic Nephropathy	12/175	2.9699415530161837E-9	9.547812103770545E-8	0	0	11.602453987730062	227.81097670666486	CXCL10;IL1A;CXCL8;CCL20;BDKRB2;CCL2;SOD2;ETS1;TNF;DKK1;THBS1;ICAM1
Proteins Involved in Multiple Sclerosis	8/54	3.1478446608298444E-9	9.758318448572518E-8	0	0	26.71654870239299	523.017794138371	CXCL10;CSF2;IL1B;CCL5;LIF;CCL2;TNF;ICAM1
Hodgkin Lymphoma	10/110	4.279375693029346E-9	1.2808614143274043E-7	0	0	15.561417322834645	299.86008847973505	STAT5A;NFKBIA;CSF2;CXCL8;CCL22;CCL20;CCL5;TNFAIP3;TNF;ICAM1
Toll-like Receptors in Sterile Inflammation	8/60	7.478778314974657E-9	2.1638598591326673E-7	0	0	23.626714370900416	442.0840925303389	NFKBIA;IL1A;CXCL8;IL1B;CCL5;TICAM1;TNF;HSPA1A
Cochlear Inflammation (Noise-Induced)	5/12	1.0678420889835868E-8	2.989957849154043E-7	0	0	107.44588744588745	1972.1736555012176	IL1B;CCL4;CCL2;TNF;ICAM1
Lipids Enhance Apoptotic Cell Engulfment and Reduce Inflammation	6/25	1.4722443381527955E-8	3.993462767239458E-7	0	0	47.83607874648453	862.6707135429044	CSF2;CXCL8;IL1B;CCL2;THBS1;TNF
Toll-like Receptor Independent Sterile Inflammation	8/66	1.621988949063224E-8	4.266322447839026E-7	0	0	21.176156107992515	379.83729660139966	NFKBIA;IL1A;IL1B;CCL2;CXCL1;FOS;CXCL2;TNF
Chemokines Signaling in Atherosclerosis	5/13	1.7257190863722965E-8	4.4056593146210395E-7	0	0	94.01041666666667	1680.4396686558991	CXCL10;CCL5;CCL2;CXCL1;CX3CL1
Proteins Involved in Pulmonary Hypertension	11/165	1.8633309473852126E-8	4.621060749515327E-7	0	0	11.172902494331066	198.85883834807368	TNFSF14;PLAU;IL1B;ID1;PTAFR;CCL2;ADM;SOD2;TNF;THBS1;CX3CL1
Proteins Involved in Myocardial Ischemia	13/252	1.9811642786809604E-8	4.776807205264093E-7	0	0	8.608179241463086	152.68324122526553	CSF3;CXCL8;CSF1;LIF;ADM;FOS;SOD2;TNF;CXCL5;ICAM1;BDKRB2;CCL2;HSPA1A
Plasmin Effects in Inflammation	8/68	2.0636806669146565E-8	4.841283294275465E-7	0	0	20.468217054263565	362.2094502563104	NFKBIA;IL1A;PLAU;CCL20;IL1B;CCL2;FOS;TNF
Proteins Involved in Endometriosis	13/256	2.3874597991484117E-8	5.453460804370583E-7	0	0	8.464755077658303	148.56026742947026	OXTR;DUSP2;CXCL8;CSF1;FOS;TNF;THBS1;ICAM1;IL1A;IL1B;CYP1A1;CCL2;BIRC3
Toll-like Receptors in beta-Cell	7/46	2.5976331166343182E-8	5.781398833945098E-7	0	0	27.370414201183433	478.0538455296257	NFKBIA;CXCL10;CCL5;IL1B;CCL2;TICAM1;TNF
Keep out Signal: LTF Inhibits Neutrophil Recruitment and Inflammation	5/14	2.6697168540723868E-8	5.793285573337079E-7	0	0	83.56060606060606	1457.1890364949425	CSF2;CXCL8;IL1B;CCL2;TNF
Majeed Syndrome	6/29	3.861107388653502E-8	8.174246861832292E-7	0	0	39.508795220710255	674.4043371919433	NFKBIA;IL1B;CCL2;FOS;TICAM1;TNF
NF-kB Signaling Activation in Huntington Disease	5/15	3.98259353488064E-8	8.230693305419989E-7	0	0	75.20075757575758	1281.3267197624787	NFKBIA;CXCL8;IL1B;CCL2;TNF
Mast-Cell Activation without Degranulation	7/49	4.0982988416479906E-8	8.272845103605712E-7	0	0	25.411538461538463	432.2530333204252	STAT5A;NFKBIA;IL1A;CXCL8;CCL2;FOS;TNF
NFKB Canonical Signaling Activation in Cancer	8/75	4.524531848693588E-8	8.678812281824248E-7	0	0	18.323267384010183	309.8678279554545	NFKBIA;IL1A;TNFSF14;NFKBIZ;TNFAIP3;LTB;TICAM1;TNF
Cortisol in Resolving Inflammation	7/50	4.738417055356742E-8	8.678812281824248E-7	0	0	24.81932021466905	418.57727992893035	NFKBIA;CSF2;CXCL8;FOS;TICAM1;TNF;HSPA1A
Plasmin Role in Glomerulonephritis	7/50	4.738417055356742E-8	8.678812281824248E-7	0	0	24.81932021466905	418.57727992893035	NFKBIA;IL1A;CCL20;IL1B;CCL2;FOS;TNF
Proteins Involved in Acne Vulgaris	7/50	4.738417055356742E-8	8.678812281824248E-7	0	0	24.81932021466905	418.57727992893035	IL1A;CSF3;CD83;CXCL8;CYP1A1;ADM;TNF
TNFR/NF-kB Classical Pathway in Multiple Myeloma Plasma Cells	6/30	4.799343197322165E-8	8.678812281824248E-7	0	0	37.86068702290076	638.0359330478833	NFKBIA;IL1A;CXCL8;LTB;TNF;ICAM1
Proplatelet Maturation	8/79	6.837795732014645E-8	1.2112666725283086E-6	0	0	17.28747679877716	285.2125146635189	NFKBIA;CSF2;CXCL8;CCL5;CCL2;ETS1;TNF;ICAM1
Hepatic Stellate Cells in non-Alcoholic Fatty Liver Disease	7/55	9.356620929789689E-8	1.592460189619108E-6	0	0	22.228365384615383	359.75712528070767	NFKBIA;IL1A;CXCL8;PLAU;CCL2;FOS;TNF
NFKB Signaling Activation by Blocking of Tumor Suppressors	7/55	9.356620929789689E-8	1.592460189619108E-6	0	0	22.228365384615383	359.75712528070767	NFKBIA;IL1A;TNFSF14;NFKBIZ;TNFAIP3;LTB;TNF
HPV E6 and E7 Induced Disruption of TNFR/NF-kB Signaling in Keratinocytes	7/57	1.2052395193402972E-7	2.011822889975727E-6	0	0	21.337076923076925	339.92987711786185	NFKBIA;IL1A;CXCL8;IL1B;TNFAIP3;TICAM1;TNF
Proteins Involved in Osteoarthritis	8/86	1.3359467484329148E-7	2.187927882339189E-6	0	0	15.73047107930829	248.98906045975752	IL1A;CXCL8;SDC4;PLAU;IL1B;CCL5;TNF;THBS1
Proteins Involved in Psoriatic Arthritis	7/59	1.5375802994999215E-7	2.4715179628998735E-6	0	0	20.514349112426036	321.8267641739824	NFKBIA;CSF1;IL23A;IL1B;CYP1A1;TNFAIP3;TNF
Mast-Cells De Novo Synthesized Mediators via IgE Independent Signaling	8/90	1.9073992872119474E-7	3.010222875090855E-6	0	0	14.96010588012857	231.46806851365153	NFKBIA;IL1A;CSF2;CXCL8;PLAU;CCL4;CCL2;TNF
Neutrophil Recruitment and Priming	7/66	3.373024746739153E-7	5.136465754683482E-6	0	0	18.07405475880052	269.34472882483516	STAT5A;NFKBIA;CSF3;CSF2;CXCL8;FOS;TNF
Proteins Involved in Inflammatory Bowel Diseases	7/66	3.373024746739153E-7	5.136465754683482E-6	0	0	18.07405475880052	269.34472882483516	CXCL10;CXCL8;TNFSF14;CCL20;IL1B;CCL2;TNF
CD16/CD14 Proinflammatory Monocyte Activation	7/67	3.7451827377003657E-7	5.509862061565962E-6	0	0	17.771923076923077	262.9822574875883	NFKBIA;CSF2;CSF1;FOS;TICAM1;TNF;CX3CL1
Alveolar Epithelial Cell Dysfunction in COPD	7/67	3.7451827377003657E-7	5.509862061565962E-6	0	0	17.771923076923077	262.9822574875883	NFKBIA;CSF2;CXCL8;IL1B;FOS;SOD2;TNF
HMGB1 and IL1B in Neuroinflammation	5/23	4.2703349488278526E-7	5.999494991621457E-6	0	0	41.76136363636363	612.4890049754347	NFKBIA;IL1B;CCL2;TICAM1;TNF
Toll-like Receptors (TLR) in Antiviral Innate Immune Response	5/23	4.2703349488278526E-7	5.999494991621457E-6	0	0	41.76136363636363	612.4890049754347	NFKBIA;CXCL8;IL1B;TICAM1;TNF
Neuroinflammation in Amyotrophic Lateral Sclerosis	4/10	4.285353565443898E-7	5.999494991621457E-6	0	0	99.53383458646617	1459.4539256078906	IL1B;CCL2;TNF;CX3CL1
T-Cell Cytotoxic Activation	6/43	4.5806630217597025E-7	6.3111357188689234E-6	0	0	24.54219104600784	358.22400265436613	NFKBIA;CCL20;IL1B;FOS;TNF;HSPA1A
Alveolar Macrophage Negative Regulation Declined in COPD	6/44	5.274233503074082E-7	6.8476411935407205E-6	0	0	23.89513860988349	345.41049605289356	NFKBIA;IL1A;CXCL8;IL1B;FOS;TNF
Antiphospholipid Antibodies and Endothelial Cell Interaction	5/24	5.364511534110241E-7	6.8476411935407205E-6	0	0	39.56140350877193	571.1990295551719	NFKBIA;IL1A;CXCL8;FOS;ICAM1
Antiphospholipid Antibodies in Endothelial Cell	5/24	5.364511534110241E-7	6.8476411935407205E-6	0	0	39.56140350877193	571.1990295551719	NFKBIA;IL1A;CXCL8;FOS;ICAM1
Microangiopathy in Diabetic Neuropathy	5/24	5.364511534110241E-7	6.8476411935407205E-6	0	0	39.56140350877193	571.1990295551719	NFKBIA;IL1A;CCL2;FOS;ICAM1
Proteins Involved in Graves Disease	5/24	5.364511534110241E-7	6.8476411935407205E-6	0	0	39.56140350877193	571.1990295551719	CXCL10;IL1A;IL1B;TNF;ICAM1
Dendritic Cells Function in Atherosclerosis	6/45	6.05158803567082E-7	7.612722340525032E-6	0	0	23.28126834997064	333.3359602761352	NFKBIA;CXCL8;CCL22;FOS;TICAM1;TNF
Eosinophil Survival by Cytokine Signaling	7/72	6.166176190993368E-7	7.646058476831776E-6	0	0	16.400710059171598	234.51402780372302	STAT5A;NFKBIA;CSF2;CXCL8;CCL2;TNF;ICAM1
Endothelial Cell Dysfunction in Early Diabetic Nephropathy	5/25	6.668850805262436E-7	8.03967013745527E-6	0	0	37.58143939393939	534.4324246728171	NFKBIA;IL1A;CCL2;FOS;ICAM1
Proteins Involved in Chronic Bronchitis	5/25	6.668850805262436E-7	8.03967013745527E-6	0	0	37.58143939393939	534.4324246728171	CXCL8;CYP1B1;CXCL2;TNF;ICAM1
Proteins Involved in Glioma	12/290	7.634144887684576E-7	9.077312003438647E-6	0	0	6.7631654676259	95.26232857322141	CXCL10;IL1A;CXCL8;PLAU;IL1B;LIF;CCL2;ADM;ETS1;TNF;DKK1;HSPA1A
Keratinocyte Activation in Psoriatic Arthritis	6/47	7.888708250102835E-7	9.253241569039541E-6	0	0	22.143362502327314	311.1732164543684	NFKBIA;CXCL8;CCL20;CCL2;FOS;TNF
IL23A and IL17A Provoke Cancer-Associated Inflammation	5/26	8.211378513197537E-7	9.503302065940617E-6	0	0	35.79004329004329	501.51065994916723	NFKBIA;IL23A;IL1B;TNF;ICAM1
Nicotine anti-Inflammatory Effect in Ulcerative Colitis	5/28	1.2134169282376958E-6	1.3858498601451578E-5	0	0	32.674571805006586	445.0953131849194	NFKBIA;IL23A;IL1B;TICAM1;TNF
Inflammatory Reaction in Acne Vulgaris	6/51	1.2937546513288251E-6	1.4397167145556669E-5	0	0	20.170992366412214	273.47754769767596	NFKBIA;CXCL8;IL1B;FOS;TNF;CFB
Synovial Fibroblast Activation by Citokines in Rheumatoid Arthritis	6/51	1.2937546513288251E-6	1.4397167145556669E-5	0	0	20.170992366412214	273.47754769767596	NFKBIA;CXCL8;IL1B;LIF;FOS;TNF
Toll-like Receptors (TLR) in Periodontitis	5/29	1.4581711444364672E-6	1.6021424726213334E-5	0	0	31.31155303030303	420.774905665651	NFKBIA;CXCL8;IL1B;TICAM1;TNF
IL36 Receptor Antagonist (IL1F5) Deficiency (DITRA)	5/30	1.7402100678900754E-6	1.8881279236607318E-5	0	0	30.05757575757576	398.60868288161646	NFKBIA;IL1A;CXCL8;IL1B;TNF
Genes with Mutations Associated with Psoriatic Arthritis	4/14	1.999652707338003E-6	2.0912030722522734E-5	0	0	59.70827067669173	783.523993478395	NFKBIA;IL23A;TNFAIP3;TNF
Microglia Activation in Alzheimer's Disease	4/14	1.999652707338003E-6	2.0912030722522734E-5	0	0	59.70827067669173	783.523993478395	NFKBIA;IL1A;IL1B;TNF
Proteins with Altered Expression in Psoriatic Arthritis	4/14	1.999652707338003E-6	2.0912030722522734E-5	0	0	59.70827067669173	783.523993478395	IL1A;CXCL8;IL23A;TNF
Proteins Involved in Otitis Media	5/31	2.0634891774793442E-6	2.1322721500619893E-5	0	0	28.900058275058274	378.33390640479115	CXCL8;CCL5;IL1B;TICAM1;TNF
Eosinophil Activation	7/87	2.2460317566552627E-6	2.2890338544674475E-5	0	0	13.315480769230769	173.18574421600607	NFKBIA;IL1A;CSF2;CXCL8;EGOT;PTAFR;TNF
TLR4 Signaling in Leukocytes	6/56	2.2679367682511574E-6	2.2890338544674475E-5	0	0	18.149312977099235	235.88008796256815	NFKBIA;CXCL8;IL1B;CCL5;TICAM1;TNF
CC Chemokine Receptor Signaling	7/88	2.426308814448699E-6	2.3990421651018377E-5	0	0	13.15042735042735	170.0237091968831	STAT5A;NFKBIA;CCL22;CCL20;CCL5;CCL4;CCL2
Coagulation Factors and PAR1/2 Receptors (F2R/F2RL1) in Endometriosis	5/32	2.4322086466470243E-6	2.3990421651018377E-5	0	0	27.828282828282827	359.72816433023917	NFKBIA;CXCL8;CCL2;FOS;TNF
beta-Cell Destruction through Cytokines in Diabetes Mellitus	6/57	2.520576226868548E-6	2.4582698482268534E-5	0	0	17.792546026044004	229.36412042614543	NFKBIA;IL1B;TNFAIP3;CCL2;FOS;TNF
Hypothalamic-Pituitary-Adrenal Axis in Acute Phase Response	5/33	2.850817425060075E-6	2.7192412362111484E-5	0	0	26.83306277056277	342.6019906517243	IL1A;IL1B;FOS;TNF;ICAM1
Autocrine Cytokine/Chemokine Loops in Systemic Scleroderma	5/33	2.850817425060075E-6	2.7192412362111484E-5	0	0	26.83306277056277	342.6019906517243	NFKBIA;IL1A;IL1B;CCL2;FOS
Positive Acute Phase Proteins Synthesis	6/59	3.094778789214897E-6	2.8744262403717246E-5	0	0	17.119400835373757	217.17319459191765	STAT5A;NFKBIA;SERPINA3;IL1A;IL1B;TNF
Antigen-Presenting Cell Role in Asthma	6/59	3.094778789214897E-6	2.8744262403717246E-5	0	0	17.119400835373757	217.17319459191765	NFKBIA;CSF2;CCL22;IL1B;TICAM1;TNF
Proteins with Altered Expression in Pyelonephritis	3/5	3.112857910079978E-6	2.8744262403717246E-5	0	0	222.32462686567163	2819.0694458683197	CXCL8;IL1B;TNF
Diabetes Induced Periodontitis	5/34	3.32401706639395E-6	2.9744812511648957E-5	0	0	25.906478578892372	326.7930395337648	NFKBIA;CXCL8;IL1B;FOS;TNF
Monocytes Function in Gout	5/34	3.32401706639395E-6	2.9744812511648957E-5	0	0	25.906478578892372	326.7930395337648	NFKBIA;CXCL8;IL1B;TICAM1;TNF
TSLP Signaling in Bronchial Epithelial Cell in Asthma	5/34	3.32401706639395E-6	2.9744812511648957E-5	0	0	25.906478578892372	326.7930395337648	STAT5A;NFKBIA;IL1B;FOS;TICAM1
Fatty Acids in Hypertension and Atherosclerosis Development	4/16	3.597242481971935E-6	3.186129055460857E-5	0	0	49.75187969924812	623.6568760911038	NFKBIA;IL1B;CCL2;TNF
Proteins Involved in Diabetes Mellitus Type 1	7/97	4.665098562897551E-6	4.0212676823859674E-5	0	0	11.83	145.21800087738518	CXCL10;CSF2;IL1B;CCL4;CCL2;TNF;ICAM1
Genes with Mutations Associated with Systemic Scleroderma	4/17	4.67912483779934E-6	4.0212676823859674E-5	0	0	45.9224985540775	563.5792467320659	IL1A;CXCL8;CCL2;TNF
Microglia Activation in Parkinson's Disease	4/17	4.67912483779934E-6	4.0212676823859674E-5	0	0	45.9224985540775	563.5792467320659	NFKBIA;IL1A;IL1B;TNF
anti-Inflammatory Function of Macrophage M2 Lineage	6/64	5.007273663612402E-6	4.261091705897612E-5	0	0	15.63964201105554	190.87587157067145	NFKBIA;CCL22;CSF1;IL1B;FOS;TNF
Plasmacytoid Dendritic Cell in Diabetes Mellitus Type 1	5/37	5.122039215362013E-6	4.27493272974445E-5	0	0	23.474195075757574	285.9616564768856	NFKBIA;IL1B;IRF1;TICAM1;TNF
Proteins Involved in Cholesteatoma	5/37	5.122039215362013E-6	4.27493272974445E-5	0	0	23.474195075757574	285.9616564768856	IL1A;CXCL8;FOS;TNF;ICAM1
Proteins Involved in Polycystic Ovary Syndrome	7/99	5.345160072153953E-6	4.418665659647269E-5	0	0	11.57165551839465	140.4720184586848	DNAJB1;CYP1A1;CCL2;ADM;FOS;TNF;DKK1
Proteins Involved in Helicobacter Infections	6/65	5.485653744457656E-6	4.492025896404949E-5	0	0	15.373787035839047	186.22843652229642	NFKBIA;CXCL8;CCL20;IL1B;SOD2;TNF
Mast-Cell Activation without Degranulation through IL1R1 and TLR Signaling	4/18	5.984098986695791E-6	4.8094425189369875E-5	0	0	42.64017185821697	512.8079664652752	NFKBIA;IL1A;CXCL8;TNF
Toll-like Receptors in Pyelonephritis	4/18	5.984098986695791E-6	4.8094425189369875E-5	0	0	42.64017185821697	512.8079664652752	NFKBIA;CXCL8;IL1B;TNF
Bradykinin Effects in Inflammation	5/39	6.69154553381798E-6	5.328680296655052E-5	0	0	22.091131907308377	263.2084513673578	NFKBIA;IL1A;PLAU;IL1B;BDKRB2
IL1 Receptor Antagonist (IL1RN) Deficiency (DIRA)	5/40	7.605589517365801E-6	6.001501546430468E-5	0	0	21.458874458874458	252.92775162261003	NFKBIA;IL1A;IL1B;TICAM1;TNF
Toll-like Receptors Act through MYD88-TIRAP Signaling	5/41	8.614478805121845E-6	6.736367209770957E-5	0	0	20.861742424242426	243.29102095581163	NFKBIA;CXCL8;IL1B;TNF;HSPA1A
Clozapine Induced Granulocytopenia	5/42	9.725044883463881E-6	7.536909784684508E-5	0	0	20.2968877968878	234.24244554752926	NFKBIA;CSF3;CSF2;IRF1;FOS
Dendritic Cell Dysfunction in Crohn's disease	5/43	1.0944395753703431E-5	8.333101328258402E-5	0	0	19.76176236044657	225.73234767677945	NFKBIA;IL23A;IL1B;TICAM1;TNF
Proteins Involved in Atopic Dermatitis	5/43	1.0944395753703431E-5	8.333101328258402E-5	0	0	19.76176236044657	225.73234767677945	CSF2;CCL22;CCL5;IL1B;TNF
TRPM7/8 in Pancreatic Adenocarcinoma	4/21	1.1518940861420315E-5	8.694296232793768E-5	0	0	35.11012826183105	399.255450106025	CXCL8;IL1B;FOS;TNF
TAM Receptor Signaling Activation in Cancer	6/74	1.1698077412442063E-5	8.753388960344578E-5	0	0	13.332959137853615	151.41023131574602	CSF2;CXCL8;IL1B;CXCL1;FOS;CXCL2
MC1R in anti-Inflammatory Signaling	5/44	1.2279917527594321E-5	9.03302407962023E-5	0	0	19.254079254079254	217.7163743622897	NFKBIA;CXCL8;IL1B;TICAM1;TNF
Adipokines Production by Adipocyte Impaired in Obesity	5/44	1.2279917527594321E-5	9.03302407962023E-5	0	0	19.254079254079254	217.7163743622897	NFKBIA;IL1B;CCL2;FOS;TNF
Low-Density Lipoproteins and Chemokines in Atherosclerosis	4/22	1.4004054579607567E-5	1.0129599479249474E-4	0	0	33.1578947368421	370.5780581154342	CCL5;CCL2;CX3CL1;ICAM1
TNF-alpha/TNFRSF1B Signaling	4/22	1.4004054579607567E-5	1.0129599479249474E-4	0	0	33.1578947368421	370.5780581154342	NFKBIA;FOS;TNF;BIRC3
Adipokines Production by Adipocyte	5/46	1.5330416901121387E-5	1.0818538105832002E-4	0	0	18.3130081300813	203.01199542625278	NFKBIA;IL1B;CCL2;FOS;TNF
Apoptotic Keratinocytes Clearance Recession in Systemic Lupus Erythematosus	5/46	1.5330416901121387E-5	1.0818538105832002E-4	0	0	18.3130081300813	203.01199542625278	NFKBIA;IL1A;IL1B;TICAM1;HSPA1A
Dendritic Cell Function in Ulcerative Colitis	5/46	1.5330416901121387E-5	1.0818538105832002E-4	0	0	18.3130081300813	203.01199542625278	NFKBIA;IL23A;IL1B;TICAM1;TNF
Glucocorticoid Resistance	3/8	1.71710540690056E-5	1.201973784830392E-4	0	0	88.91641791044776	975.6163224867458	CSF2;CXCL8;TNF
Multiple Myeloma	7/121	2.0009767871773718E-5	1.389478281015967E-4	0	0	9.328137651821862	100.9238265086989	NFKBIA;MAFB;FOS;LTB;TNF;DKK1;ICAM1
Eosinophil Survival in Asthma	5/50	2.3181611457894815E-5	1.5843810035789528E-4	0	0	16.681818181818183	178.03088597976304	STAT5A;NFKBIA;CSF2;CXCL8;CCL2
Synovial Fibroblast Activation in Psoriatic Arthritis	5/50	2.3181611457894815E-5	1.5843810035789528E-4	0	0	16.681818181818183	178.03088597976304	NFKBIA;CXCL8;IL1B;FOS;TNF
Familial Mediterranean Fever	4/25	2.3834468553262855E-5	1.6162748987681375E-4	0	0	28.41675617615467	302.4786876364136	NFKBIA;IL1B;TICAM1;TNF
Airway Epithelial Cell Dysfunction	5/51	2.556074640415341E-5	1.685197742048563E-4	0	0	16.3183465085639	172.55758373501786	NFKBIA;CXCL8;IL1B;TICAM1;TNF
Scavenger Receptor OLR1 in Inflammation Related Endothelial Dysfunction	5/51	2.556074640415341E-5	1.685197742048563E-4	0	0	16.3183465085639	172.55758373501786	NFKBIA;CXCL8;CCL2;CXCL2;ICAM1
Proteins Involved in Pyelonephritis	3/9	2.5627431100277682E-5	1.685197742048563E-4	0	0	74.09328358208955	783.302876488232	CSF3;CXCL8;TNF
