Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Monoatomic Anion Homeostasis (GO:0055081)	1/9	0.0017988858466888103	0.01343512325486384	0	0	832.8333333333334	5263.9961892645415	SLC12A3
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	2/364	0.0019345270072104685	0.01343512325486384	0	0	54.23756906077348	338.87049678211525	EGR1;CXCL8
Induction Of Positive Chemotaxis (GO:0050930)	1/10	0.0019986133767566044	0.01343512325486384	0	0	740.2592592592592	4600.934595868677	CXCL8
Granulocyte Activation (GO:0036230)	1/12	0.0023979788011638326	0.014523586481374867	0	0	605.6060606060606	3653.699524747979	CXCL8
Cellular Response To Oxygen-Containing Compound (GO:1901701)	2/406	0.002400592806838821	0.014523586481374867	0	0	48.495049504950494	292.524057528001	EGR1;CXCL8
Positive Regulation Of Positive Chemotaxis (GO:0050927)	1/16	0.0031963509494465996	0.01553708117544626	0	0	444.02222222222224	2551.238662207853	CXCL8
Regulation Of Steroid Biosynthetic Process (GO:0050810)	1/16	0.0031963509494465996	0.01553708117544626	0	0	444.02222222222224	2551.238662207853	EGR1
Retinal Metabolic Process (GO:0042574)	1/16	0.0031963509494465996	0.01553708117544626	0	0	444.02222222222224	2551.238662207853	ALDH1A3
Positive Regulation Of Gene Expression (GO:0010628)	2/480	0.0033399836896215226	0.01553708117544626	0	0	40.8326359832636	232.81908920034775	EGR1;CXCL8
Regulation Of Protein Sumoylation (GO:0033233)	1/17	0.0033958692395375514	0.01553708117544626	0	0	416.25	2366.4626333406177	EGR1
Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091)	1/17	0.0033958692395375514	0.01553708117544626	0	0	416.25	2366.4626333406177	CXCL8
Neutrophil Activation (GO:0042119)	1/18	0.003595357627375994	0.01553708117544626	0	0	391.7450980392157	2204.7852142154165	CXCL8
Positive Regulation Of Neutrophil Chemotaxis (GO:0090023)	1/18	0.003595357627375994	0.01553708117544626	0	0	391.7450980392157	2204.7852142154165	CXCL8
Eye Morphogenesis (GO:0048592)	1/19	0.0037948161126764622	0.01583354309082248	0	0	369.962962962963	2062.2177011886433	ALDH1A3
Response To Fibroblast Growth Factor (GO:0071774)	1/20	0.003994244696037095	0.01585721401787287	0	0	350.4736842105263	1935.6313838807391	CXCL8
Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)	1/21	0.004193643376627536	0.01585721401787287	0	0	332.93333333333334	1822.5387864867646	CXCL8
Modulation By Symbiont Of Entry Into Host (GO:0052372)	1/21	0.004193643376627536	0.01585721401787287	0	0	332.93333333333334	1822.5387864867646	CXCL8
Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744)	1/22	0.004393012155412379	0.015876413573030865	0	0	317.06349206349205	1720.9382450199414	CXCL8
Positive Regulation Of Neutrophil Migration (GO:1902624)	1/23	0.004592351033521324	0.015876413573030865	0	0	302.6363636363636	1629.2014564159526	CXCL8
Potassium Ion Homeostasis (GO:0055075)	1/23	0.004592351033521324	0.015876413573030865	0	0	302.6363636363636	1629.2014564159526	SLC12A3
Regulation Of Neutrophil Chemotaxis (GO:0090022)	1/25	0.00499093909080392	0.01632171972938579	0	0	277.3888888888889	1470.1975024182984	CXCL8
Sodium Ion Homeostasis (GO:0055078)	1/25	0.00499093909080392	0.01632171972938579	0	0	277.3888888888889	1470.1975024182984	SLC12A3
Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	1/29	0.005787756446431879	0.018429435000480457	0	0	237.71428571428572	1224.7065079220524	EGR1
Digestive Tract Development (GO:0048565)	1/39	0.007777707754316145	0.023585758733077025	0	0	175.0701754385965	850.2271896016904	CXCL8
Retinoid Metabolic Process (GO:0001523)	1/40	0.007976538565312283	0.023585758733077025	0	0	170.57264957264957	824.0792369758823	ALDH1A3
Regulation Of Chemokine Production (GO:0032642)	1/41	0.008175339510378254	0.023585758733077025	0	0	166.3	799.343073344609	EGR1
Potassium Ion Import Across Plasma Membrane (GO:1990573)	1/42	0.008374110589681004	0.023585758733077025	0	0	162.2357723577236	775.9104929668098	SLC12A3
Positive Regulation Of miRNA Transcription (GO:1902895)	1/43	0.008572851807857029	0.023585758733077025	0	0	158.36507936507937	753.6839332107746	EGR1
Positive Regulation Of Biosynthetic Process (GO:0009891)	1/44	0.008771563165193935	0.023585758733077025	0	0	154.67441860465115	732.5752067987863	CXCL8
Embryonic Organ Morphogenesis (GO:0048562)	1/44	0.008771563165193935	0.023585758733077025	0	0	154.67441860465115	732.5752067987863	ALDH1A3
Chloride Transmembrane Transport (GO:1902476)	1/48	0.009566110051223143	0.02451011912519764	0	0	141.4822695035461	657.8258626058753	SLC12A3
Positive Regulation Of miRNA Metabolic Process (GO:2000630)	1/49	0.009764672150221917	0.02451011912519764	0	0	138.52777777777777	641.2429069487843	EGR1
Receptor Internalization (GO:0031623)	1/51	0.010161706815005046	0.02451011912519764	0	0	132.97333333333333	610.2317612564632	CXCL8
Protein Homotetramerization (GO:0051289)	1/53	0.010558622126276096	0.02451011912519764	0	0	127.84615384615384	581.8038736810901	ALDH1A3
Positive Regulation Of Chemokine Production (GO:0032722)	1/53	0.010558622126276096	0.02451011912519764	0	0	127.84615384615384	581.8038736810901	EGR1
Monoatomic Anion Transmembrane Transport (GO:0098656)	1/54	0.010757035030210377	0.02451011912519764	0	0	125.42767295597484	568.4627119975241	SLC12A3
Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	1/55	0.010955418103578725	0.02451011912519764	0	0	123.09876543209876	555.6581197291017	CXCL8
Positive Regulation Of Cellular Metabolic Process (GO:0031325)	1/56	0.011153771349564747	0.02451011912519764	0	0	120.85454545454546	543.3593292987222	CXCL8
Chemokine-Mediated Signaling Pathway (GO:0070098)	1/57	0.011352094768308504	0.02451011912519764	0	0	118.69047619047619	531.5378490507832	CXCL8
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	1/57	0.011352094768308504	0.02451011912519764	0	0	118.69047619047619	531.5378490507832	EGR1
Regulation Of Neuron Death (GO:1901214)	1/58	0.011550388364883564	0.02451011912519764	0	0	116.60233918128655	520.1672581812571	EGR1
Regulation Of miRNA Transcription (GO:1902893)	1/59	0.01174865214265672	0.02451011912519764	0	0	114.58620689655173	509.2230234816941	EGR1
Cellular Response To Chemokine (GO:1990869)	1/59	0.01174865214265672	0.02451011912519764	0	0	114.58620689655173	509.2230234816941	CXCL8
Inorganic Anion Transmembrane Transport (GO:0098661)	1/63	0.012541409107047853	0.0250376864268464	0	0	107.17204301075269	469.27630184403733	SLC12A3
Positive Regulation Of Interleukin-1 Production (GO:0032732)	1/64	0.012739523827076294	0.0250376864268464	0	0	105.46560846560847	460.1513017595795	EGR1
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	1/65	0.0129376087422444	0.0250376864268464	0	0	103.8125	451.3369693400768	CXCL8
Monocarboxylic Acid Biosynthetic Process (GO:0072330)	1/65	0.0129376087422444	0.0250376864268464	0	0	103.8125	451.3369693400768	ALDH1A3
Regulation Of Viral Genome Replication (GO:0045069)	1/67	0.013333689173978527	0.0250376864268464	0	0	100.65656565656566	434.58083948016025	CXCL8
Response To Molecule Of Bacterial Origin (GO:0002237)	1/69	0.013729650427898048	0.0250376864268464	0	0	97.68627450980392	418.8980400895514	CXCL8
Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/70	0.013927586368181954	0.0250376864268464	0	0	96.26570048309179	411.4284153662677	CXCL8
Neutrophil Chemotaxis (GO:0030593)	1/70	0.013927586368181954	0.0250376864268464	0	0	96.26570048309179	411.4284153662677	CXCL8
Regulation Of Cellular Biosynthetic Process (GO:0031326)	1/70	0.013927586368181954	0.0250376864268464	0	0	96.26570048309179	411.4284153662677	CXCL8
Second-Messenger-Mediated Signaling (GO:0019932)	1/72	0.01432336889462672	0.0250376864268464	0	0	93.54460093896714	397.1775494166316	CXCL8
Protein Tetramerization (GO:0051262)	1/73	0.014521215485424647	0.0250376864268464	0	0	92.24074074074075	390.3761493181644	ALDH1A3
Granulocyte Chemotaxis (GO:0071621)	1/73	0.014521215485424647	0.0250376864268464	0	0	92.24074074074075	390.3761493181644	CXCL8
Chloride Transport (GO:0006821)	1/77	0.015312304095757302	0.0250376864268464	0	0	87.36842105263158	365.1212447515326	SLC12A3
Neutrophil Migration (GO:1990266)	1/77	0.015312304095757302	0.0250376864268464	0	0	87.36842105263158	365.1212447515326	CXCL8
Embryonic Organ Development (GO:0048568)	1/77	0.015312304095757302	0.0250376864268464	0	0	87.36842105263158	365.1212447515326	CXCL8
Monoatomic Cation Homeostasis (GO:0055080)	1/77	0.015312304095757302	0.0250376864268464	0	0	87.36842105263158	365.1212447515326	SLC12A3
Sodium Ion Transmembrane Transport (GO:0035725)	1/82	0.016300495134466908	0.026205889456270448	0	0	81.95473251028807	337.37155688503344	SLC12A3
Regulation Of Interleukin-1 Beta Production (GO:0032651)	1/84	0.016695563263870967	0.026205889456270448	0	0	79.9718875502008	327.29392805738144	EGR1
Calcium-Mediated Signaling (GO:0019722)	1/85	0.01689305270734789	0.026205889456270448	0	0	79.01587301587301	322.45214853576186	CXCL8
Response To Interleukin-1 (GO:0070555)	1/85	0.01689305270734789	0.026205889456270448	0	0	79.01587301587301	322.45214853576186	CXCL8
Regulation Of Gene Expression (GO:0010468)	2/1127	0.01763808448971867	0.026745103529153366	0	0	16.77422222222222	67.72919023185112	EGR1;CXCL8
Sodium Ion Transport (GO:0006814)	1/89	0.017682713077126194	0.026745103529153366	0	0	75.4090909090909	304.2883338768032	SLC12A3
Antimicrobial Humoral Response (GO:0019730)	1/100	0.01985182675975813	0.029655197999144862	0	0	66.993265993266	262.5773759432504	CXCL8
Inorganic Cation Import Across Plasma Membrane (GO:0098659)	1/103	0.020442779355697382	0.029661511931170746	0	0	65.01307189542484	252.90901184232303	SLC12A3
Positive Regulation Of Vasculature Development (GO:1904018)	1/104	0.020639704165072065	0.029661511931170746	0	0	64.37864077669903	249.82380515639142	CXCL8
Regulation Of Neuron Apoptotic Process (GO:0043523)	1/105	0.020836599290491847	0.029661511931170746	0	0	63.756410256410255	246.8038857860016	EGR1
Cellular Response To Organonitrogen Compound (GO:0071417)	1/105	0.020836599290491847	0.029661511931170746	0	0	63.756410256410255	246.8038857860016	EGR1
Monoatomic Ion Transport (GO:0006811)	1/107	0.021230300482515996	0.029732839069987048	0	0	62.54716981132076	240.952079089247	SLC12A3
Response To Tumor Necrosis Factor (GO:0034612)	1/108	0.02142710656085289	0.029732839069987048	0	0	61.9595015576324	238.116467296843	CXCL8
Cellular Response To Salt (GO:1902075)	1/109	0.02162388295999058	0.029732839069987048	0	0	61.382716049382715	235.33868666577425	EGR1
Response To Endoplasmic Reticulum Stress (GO:0034976)	1/114	0.022607319907896505	0.030735794481522215	0	0	58.65191740412979	222.26035801963073	CXCL8
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	1/117	0.023197026142686185	0.03102599848319972	0	0	57.12643678160919	215.00855200452875	CXCL8
Positive Regulation Of Angiogenesis (GO:0045766)	1/119	0.023590015375655984	0.03102599848319972	0	0	56.152542372881356	210.39974294913594	CXCL8
Cellular Response To Tumor Necrosis Factor (GO:0071356)	1/119	0.023590015375655984	0.03102599848319972	0	0	56.152542372881356	210.39974294913594	CXCL8
Receptor-Mediated Endocytosis (GO:0006898)	1/122	0.02417927689970731	0.031459059192092305	0	0	54.752066115702476	203.80138943610075	CXCL8
Cellular Response To Lipopolysaccharide (GO:0071222)	1/124	0.024571969733761977	0.031629875933885096	0	0	53.856368563685635	199.5997225869358	CXCL8
Protein Homooligomerization (GO:0051260)	1/129	0.02555318334636167	0.03254668615694486	0	0	51.739583333333336	189.7287094266052	ALDH1A3
Potassium Ion Transmembrane Transport (GO:0071805)	1/137	0.027121585294174314	0.03418449813119888	0	0	48.6764705882353	175.59673457248485	SLC12A3
Regulation Of Cell Adhesion (GO:0030155)	1/144	0.028492383389072184	0.03542101325842326	0	0	46.277389277389275	164.66043385202047	CXCL8
Positive Regulation Of Protein Kinase Activity (GO:0045860)	1/145	0.028688093382855207	0.03542101325842326	0	0	45.9537037037037	163.1941521302671	EGR1
Cellular Response To Organic Cyclic Compound (GO:0071407)	1/152	0.030057235594056913	0.036736621281625116	0	0	43.80794701986755	153.531603085912	EGR1
Cellular Response To Growth Factor Stimulus (GO:0071363)	1/155	0.03064356755712743	0.03707871674412419	0	0	42.94805194805195	149.68824153490112	CXCL8
Response To Lipopolysaccharide (GO:0032496)	1/159	0.031424929983051714	0.0376476883955372	0	0	41.85232067510549	144.81546443787522	CXCL8
Metal Ion Transport (GO:0030001)	1/171	0.03376618345776808	0.04005596272931311	0	0	38.87450980392157	131.71832534005296	SLC12A3
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	1/186	0.036686778924747046	0.043098060678586333	0	0	35.69549549549549	117.98570753539191	CXCL8
Regulation Of Angiogenesis (GO:0045765)	1/205	0.04037668977225679	0.04697672560041415	0	0	32.33986928104575	103.79489604079704	CXCL8
Positive Regulation Of Protein Modification Process (GO:0031401)	1/225	0.044249344462234025	0.05099210171362206	0	0	29.422619047619047	91.73721708986146	EGR1
Cellular Response To Lipid (GO:0071396)	1/228	0.04482923014482612	0.051172989127584535	0	0	29.029368575624083	90.1331382586583	CXCL8
Inflammatory Response (GO:0006954)	1/236	0.04637430198234178	0.052441967662274346	0	0	28.029787234042555	86.07975156127297	CXCL8
Negative Regulation Of Signal Transduction (GO:0009968)	1/267	0.05234375776008811	0.058644395268246864	0	0	24.724310776942357	72.93480286504084	CXCL8
Monoatomic Cation Transmembrane Transport (GO:0098655)	1/281	0.055030435384580134	0.0610888319406807	0	0	23.47142857142857	68.06406519362693	SLC12A3
Inorganic Cation Transmembrane Transport (GO:0098662)	1/284	0.05560540800301579	0.061165948803317376	0	0	23.219081272084807	67.0909505913236	SLC12A3
Positive Regulation Of Cytokine Production (GO:0001819)	1/320	0.062484633794779906	0.06811388008259792	0	0	20.561128526645767	57.01260883535761	EGR1
Negative Regulation Of Gene Expression (GO:0010629)	1/336	0.0655299740425344	0.0707957755280952	0	0	19.56318407960199	53.31452089259459	CXCL8
Negative Regulation Of Cell Population Proliferation (GO:0008285)	1/379	0.07367756808507164	0.07889367909994398	0	0	17.299823633156965	45.11892429188263	CXCL8
Negative Regulation Of Cellular Process (GO:0048523)	1/537	0.10315848190006326	0.10949277464831275	0	0	12.101990049751244	27.489535025776686	CXCL8
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	1/557	0.10683942599540634	0.1124136569169058	0	0	11.654676258992806	26.064847385426518	EGR1
Regulation Of Apoptotic Process (GO:0042981)	1/705	0.13372743332713205	0.1394915468326119	0	0	9.134469696969697	18.378111198096583	EGR1
Regulation Of Cell Population Proliferation (GO:0042127)	1/766	0.14463110124477715	0.14957575427878664	0	0	8.379520697167756	16.202380681510128	CXCL8
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	1/938	0.17482195214135518	0.17926657804325402	0	0	6.780149413020277	11.824494056943289	EGR1
Positive Regulation Of DNA-templated Transcription (GO:0045893)	1/1243	0.22638456031303517	0.23018934283930464	0	0	5.033279656468062	7.477038257030857	EGR1
Regulation Of DNA-templated Transcription (GO:0006355)	1/1922	0.33247428405156704	0.33524490308533006	0	0	3.136387298282145	3.453766995070241	EGR1
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	1/2028	0.3479944759259223	0.3479944759259223	0	0	2.9549416214438415	3.119143806464213	EGR1
