Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
G Alpha (I) Signaling Events R-HSA-418594	1/312	0.060959175517745774	0.08062342568476054	0	0	21.09860664523044	59.02442585438528	CXCL8
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076	1/327	0.06381788455724735	0.08176666458897316	0	0	20.11247443762781	55.34393447661264	CXCL8
Signaling By Interleukins R-HSA-449147	1/453	0.08757413019500153	0.10672952792167148	0	0	14.412979351032448	35.0994910652534	CXCL8
GPCR Ligand Binding R-HSA-500792	1/458	0.08850741339845929	0.10672952792167148	0	0	14.25164113785558	34.55551194251065	CXCL8
Signaling By Receptor Tyrosine Kinases R-HSA-9006934	1/496	0.09557698870606544	0.11196161534139096	0	0	13.131986531986533	30.831582534335432	EGR1
GPCR Downstream Signaling R-HSA-388396	1/619	0.11817837521160025	0.1345920384354336	0	0	10.451995685005393	22.320865384865435	CXCL8
Signaling By GPCR R-HSA-372790	1/689	0.13085027910790584	0.1427636256860467	0	0	9.354651162790697	19.024568260503344	CXCL8
Transport Of Small Molecules R-HSA-382551	1/706	0.1339070179783114	0.1427636256860467	0	0	9.121040189125296	18.338851108278583	SLC12A3
Cellular Responses To Stress R-HSA-2262752	1/722	0.1367765766931979	0.1427636256860467	0	0	8.91123439667129	17.72806773385708	CXCL8
Cellular Responses To Stimuli R-HSA-8953897	1/736	0.13928158603516752	0.1427636256860467	0	0	8.73514739229025	17.219225650985006	CXCL8
Disease R-HSA-1643685	1/1736	0.30457305589529976	0.30457305589529976	0	0	3.50835734870317	4.170890635562531	SLC12A3
