Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Malignant Pleural Mesothelioma	2/260	9.928348674319801E-4	0.016455171511582184	0	0	76.50387596899225	529.020186753094	ALDH1A3;CXCL8
Pancreatitis	2/269	0.0010622544427458876	0.016455171511582184	0	0	73.89138576779027	505.9610520031739	EGR1;CXCL8
Hypertensive disease	3/1310	0.0010666336608343187	0.016455171511582184	0	0	42.89747513389442	293.5580481012166	EGR1;SLC12A3;CXCL8
Renal potassium wasting	1/6	0.0011995241237685768	0.016455171511582184	0	0	1332.7333333333333	8963.738320936684	SLC12A3
Bacteriuria	1/6	0.0011995241237685768	0.016455171511582184	0	0	1332.7333333333333	8963.738320936684	CXCL8
Megakaryocytic hyperplasia	1/6	0.0011995241237685768	0.016455171511582184	0	0	1332.7333333333333	8963.738320936684	CXCL8
Myeloid Metaplasia	1/6	0.0011995241237685768	0.016455171511582184	0	0	1332.7333333333333	8963.738320936684	CXCL8
Neonatal Early-Onset Sepsis	1/6	0.0011995241237685768	0.016455171511582184	0	0	1332.7333333333333	8963.738320936684	CXCL8
Chronic Alcoholic Hepatitis	1/6	0.0011995241237685768	0.016455171511582184	0	0	1332.7333333333333	8963.738320936684	CXCL8
Pineal germinoma	1/6	0.0011995241237685768	0.016455171511582184	0	0	1332.7333333333333	8963.738320936684	SLC12A3
Lesion of stomach	1/6	0.0011995241237685768	0.016455171511582184	0	0	1332.7333333333333	8963.738320936684	CXCL8
Embryopathies	1/6	0.0011995241237685768	0.016455171511582184	0	0	1332.7333333333333	8963.738320936684	EGR1
Aortic Aneurysm, Abdominal	2/288	0.001216358519461092	0.016455171511582184	0	0	68.91608391608392	462.5574297276293	EGR1;CXCL8
Anoxia	2/288	0.001216358519461092	0.016455171511582184	0	0	68.91608391608392	462.5574297276293	EGR1;CXCL8
Idiopathic pulmonary arterial hypertension	2/297	0.0012929231494335626	0.016455171511582184	0	0	66.78305084745763	444.1640281387758	EGR1;CXCL8
Epithelioma	2/298	0.0013015716326117018	0.016455171511582184	0	0	66.55405405405405	442.1973009860177	EGR1;CXCL8
Fibrosarcoma	2/298	0.0013015716326117018	0.016455171511582184	0	0	66.55405405405405	442.1973009860177	EGR1;CXCL8
Hereditary Diffuse Gastric Cancer	2/300	0.001318953309662146	0.016455171511582184	0	0	66.1006711409396	438.30805103460773	ALDH1A3;CXCL8
Bartter syndrome, type 3	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	SLC12A3
Bacterial keratitis	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	CXCL8
Meningeal Neoplasms	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	CXCL8
Fetid chronic bronchitis	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	CXCL8
Bronchial Diseases	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	CXCL8
Bronchiolitis Obliterans Organizing Pneumonia	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	CXCL8
Bullous keratopathy	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	CXCL8
Chiari malformation type II	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	CXCL8
Hemorrhagic colitis	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	CXCL8
Nose symptoms	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	CXCL8
Temporomandibular Joint Dysfunction Syndrome	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	CXCL8
Hypokalemic metabolic alkalosis	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	SLC12A3
Ulcerative colitis in remission	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	CXCL8
Incontinence	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	CXCL8
Adamantinous Craniopharyngioma	1/7	0.0013993412035435105	0.016455171511582184	0	0	1110.5555555555557	7298.29760572189	SLC12A3
Fibroid Tumor	2/310	0.0014075543861353185	0.016455171511582184	0	0	63.922077922077925	419.7060710484903	EGR1;CXCL8
Cholestasis	2/315	0.0014529116101760632	0.016455171511582184	0	0	62.884984025559106	410.9021651808441	EGR1;CXCL8
Juvenile arthritis	2/326	0.0015551727232580841	0.016455171511582184	0	0	60.71604938271605	392.6002158881678	EGR1;CXCL8
Diarrhea	2/329	0.0015836520164785293	0.016455171511582184	0	0	60.149847094801224	387.84751909587146	SLC12A3;CXCL8
Aseptic Meningitis	1/8	0.001599128450752814	0.016455171511582184	0	0	951.8571428571429	6128.338526995007	CXCL8
Bronchiolitis, Viral	1/8	0.001599128450752814	0.016455171511582184	0	0	951.8571428571429	6128.338526995007	CXCL8
fertility disorders	1/8	0.001599128450752814	0.016455171511582184	0	0	951.8571428571429	6128.338526995007	CXCL8
Gram-Positive Bacterial Infections	1/8	0.001599128450752814	0.016455171511582184	0	0	951.8571428571429	6128.338526995007	CXCL8
MICROPHTHALMIA, ISOLATED 1	1/8	0.001599128450752814	0.016455171511582184	0	0	951.8571428571429	6128.338526995007	ALDH1A3
Rhinitis, Allergic, Perennial	1/8	0.001599128450752814	0.016455171511582184	0	0	951.8571428571429	6128.338526995007	CXCL8
stage, bladder cancer	1/8	0.001599128450752814	0.016455171511582184	0	0	951.8571428571429	6128.338526995007	EGR1
Hypokalemic alkalosis	1/8	0.001599128450752814	0.016455171511582184	0	0	951.8571428571429	6128.338526995007	SLC12A3
Peritonsillar Abscess	1/8	0.001599128450752814	0.016455171511582184	0	0	951.8571428571429	6128.338526995007	CXCL8
Infection - suppurative	1/8	0.001599128450752814	0.016455171511582184	0	0	951.8571428571429	6128.338526995007	CXCL8
Acute respiratory infections	1/8	0.001599128450752814	0.016455171511582184	0	0	951.8571428571429	6128.338526995007	CXCL8
Diabetes Mellitus	3/1507	0.0016117030444045338	0.016455171511582184	0	0	36.88563829787234	237.19176430404733	EGR1;SLC12A3;CXCL8
Uterine Fibroids	2/349	0.0017799595086732975	0.016455171511582184	0	0	56.62536023054755	358.50447971410983	EGR1;CXCL8
Seronegative rheumatoid arthritis	1/9	0.0017988858466888103	0.016455171511582184	0	0	832.8333333333334	5263.9961892645415	CXCL8
Chondromalacia	1/9	0.0017988858466888103	0.016455171511582184	0	0	832.8333333333334	5263.9961892645415	CXCL8
TIBIAL MUSCULAR DYSTROPHY, TARDIVE	1/9	0.0017988858466888103	0.016455171511582184	0	0	832.8333333333334	5263.9961892645415	CXCL8
Idiopathic hypercalciuria	1/9	0.0017988858466888103	0.016455171511582184	0	0	832.8333333333334	5263.9961892645415	SLC12A3
Pericytic Neoplasm	1/9	0.0017988858466888103	0.016455171511582184	0	0	832.8333333333334	5263.9961892645415	CXCL8
Vaginal Diseases	1/9	0.0017988858466888103	0.016455171511582184	0	0	832.8333333333334	5263.9961892645415	CXCL8
psychosocial stressor	1/9	0.0017988858466888103	0.016455171511582184	0	0	832.8333333333334	5263.9961892645415	CXCL8
Asymptomatic bacteriuria	1/10	0.0019986133767566044	0.016455171511582184	0	0	740.2592592592592	4600.934595868677	CXCL8
Hypomagnesemia 2, renal	1/10	0.0019986133767566044	0.016455171511582184	0	0	740.2592592592592	4600.934595868677	SLC12A3
Chronic idiopathic pulmonary fibrosis	1/10	0.0019986133767566044	0.016455171511582184	0	0	740.2592592592592	4600.934595868677	CXCL8
PSEUDOHYPOALDOSTERONISM, TYPE IID	1/10	0.0019986133767566044	0.016455171511582184	0	0	740.2592592592592	4600.934595868677	SLC12A3
Urban cutaneous leishmaniasis	1/10	0.0019986133767566044	0.016455171511582184	0	0	740.2592592592592	4600.934595868677	CXCL8
Infections specific to perinatal period	1/10	0.0019986133767566044	0.016455171511582184	0	0	740.2592592592592	4600.934595868677	CXCL8
Intrauterine infection	1/10	0.0019986133767566044	0.016455171511582184	0	0	740.2592592592592	4600.934595868677	CXCL8
Idiopathic Pulmonary Fibrosis	2/379	0.0020953613548465866	0.016455171511582184	0	0	52.03978779840849	320.98293362016017	EGR1;CXCL8
Chronic Kidney Diseases	2/380	0.0021063059836065575	0.016455171511582184	0	0	51.8994708994709	319.8470756825259	EGR1;CXCL8
Chronic kidney disease stage 5	2/388	0.002194861859595776	0.016455171511582184	0	0	50.803108808290155	310.9981483561369	SLC12A3;CXCL8
ARTHROGRYPOSIS MULTIPLEX CONGENITA, DISTAL, TYPE IIA	1/11	0.002198311030839341	0.016455171511582184	0	0	666.2	4077.18792037783	SLC12A3
Metabolic alkalosis	1/11	0.002198311030839341	0.016455171511582184	0	0	666.2	4077.18792037783	SLC12A3
Necrotizing fasciitis	1/11	0.002198311030839341	0.016455171511582184	0	0	666.2	4077.18792037783	CXCL8
Chronic cough	1/11	0.002198311030839341	0.016455171511582184	0	0	666.2	4077.18792037783	CXCL8
HIV-Associated Lipodystrophy Syndrome	1/11	0.002198311030839341	0.016455171511582184	0	0	666.2	4077.18792037783	CXCL8
Hypocalciuria	1/11	0.002198311030839341	0.016455171511582184	0	0	666.2	4077.18792037783	SLC12A3
Immune reconstitution inflammatory syndrome [IRIS]	1/11	0.002198311030839341	0.016455171511582184	0	0	666.2	4077.18792037783	CXCL8
Increased circulating renin level	1/11	0.002198311030839341	0.016455171511582184	0	0	666.2	4077.18792037783	SLC12A3
Plasma cell inflammation	1/11	0.002198311030839341	0.016455171511582184	0	0	666.2	4077.18792037783	CXCL8
Postherpetic neuralgia	1/11	0.002198311030839341	0.016455171511582184	0	0	666.2	4077.18792037783	CXCL8
Carcinoma breast stage IV	2/392	0.002239805088267502	0.016455171511582184	0	0	50.271794871794874	306.72664166027727	ALDH1A3;CXCL8
Lung diseases	2/393	0.0022511101335479598	0.016455171511582184	0	0	50.14066496163683	305.67412986541154	EGR1;CXCL8
Ischemic stroke	2/394	0.002262442862490842	0.016455171511582184	0	0	50.01020408163265	304.6276630687252	EGR1;CXCL8
Anxiety Disorders	2/396	0.002285191347330728	0.016455171511582184	0	0	49.75126903553299	302.55266688920375	EGR1;CXCL8
Rhabdomyosarcoma	2/397	0.0022966070917660357	0.016455171511582184	0	0	49.62278481012658	301.52404001787613	EGR1;CXCL8
Leukemia, Myelocytic, Acute	3/1703	0.002308304454423108	0.016455171511582184	0	0	32.287058823529414	196.02254843743208	EGR1;SLC12A3;CXCL8
Adenocarcinoma	3/1712	0.002344271364605325	0.016455171511582184	0	0	32.10122878876536	194.39799995036128	EGR1;ALDH1A3;CXCL8
Female Genital Diseases	1/12	0.0023979788011638326	0.016455171511582184	0	0	605.6060606060606	3653.699524747979	CXCL8
Leishmaniasis, New World	1/12	0.0023979788011638326	0.016455171511582184	0	0	605.6060606060606	3653.699524747979	CXCL8
Small Fiber Neuropathy	1/12	0.0023979788011638326	0.016455171511582184	0	0	605.6060606060606	3653.699524747979	CXCL8
Hyaline Membrane Disease	1/12	0.0023979788011638326	0.016455171511582184	0	0	605.6060606060606	3653.699524747979	CXCL8
Abdominal obesity metabolic syndrome	1/12	0.0023979788011638326	0.016455171511582184	0	0	605.6060606060606	3653.699524747979	SLC12A3
Congenital laryngeal adductor palsy	1/12	0.0023979788011638326	0.016455171511582184	0	0	605.6060606060606	3653.699524747979	CXCL8
Coprophilia (disorder)	1/12	0.0023979788011638326	0.016455171511582184	0	0	605.6060606060606	3653.699524747979	CXCL8
Idiopathic urticaria	1/12	0.0023979788011638326	0.016455171511582184	0	0	605.6060606060606	3653.699524747979	CXCL8
Amebiasis	1/12	0.0023979788011638326	0.016455171511582184	0	0	605.6060606060606	3653.699524747979	CXCL8
Benign Prostatic Hyperplasia	2/420	0.002566791671933944	0.016455171511582184	0	0	46.83732057416268	279.3892324164062	EGR1;CXCL8
Malignant neoplasm of kidney	2/421	0.002578869657145639	0.016455171511582184	0	0	46.72315035799522	278.48885665199634	EGR1;SLC12A3
Immune Reconstitution Inflammatory Syndrome	1/13	0.0025976166819550294	0.016455171511582184	0	0	555.1111111111111	3304.665770221969	CXCL8
Acute appendicitis NOS (disorder)	1/13	0.0025976166819550294	0.016455171511582184	0	0	555.1111111111111	3304.665770221969	CXCL8
American cutaneous leishmaniasis	1/13	0.0025976166819550294	0.016455171511582184	0	0	555.1111111111111	3304.665770221969	CXCL8
Inflammation	2/429	0.0026764837927416604	0.016455171511582184	0	0	45.82903981264637	271.45692256006856	EGR1;CXCL8
Pulmonary Fibrosis	2/432	0.0027135425773195227	0.016455171511582184	0	0	45.50232558139535	268.8960054754645	EGR1;CXCL8
Kidney Failure, Chronic	2/437	0.002775856276235979	0.016455171511582184	0	0	44.96781609195402	264.7163604100488	SLC12A3;CXCL8
Enterovirus 71 infection	1/14	0.002797224668801086	0.016455171511582184	0	0	512.3846153846154	3012.3745049521203	CXCL8
Mucocutaneous leishmaniasis	1/14	0.002797224668801086	0.016455171511582184	0	0	512.3846153846154	3012.3745049521203	CXCL8
Germinoma	1/14	0.002797224668801086	0.016455171511582184	0	0	512.3846153846154	3012.3745049521203	SLC12A3
Chronic active hepatitis C	1/14	0.002797224668801086	0.016455171511582184	0	0	512.3846153846154	3012.3745049521203	CXCL8
Urinary Bladder Diseases	1/14	0.002797224668801086	0.016455171511582184	0	0	512.3846153846154	3012.3745049521203	CXCL8
Vasculitis of the skin	1/14	0.002797224668801086	0.016455171511582184	0	0	512.3846153846154	3012.3745049521203	CXCL8
Viral meningitis	1/14	0.002797224668801086	0.016455171511582184	0	0	512.3846153846154	3012.3745049521203	CXCL8
Depressed mood	1/14	0.002797224668801086	0.016455171511582184	0	0	512.3846153846154	3012.3745049521203	CXCL8
Junctional Epidermolysis Bullosa	1/14	0.002797224668801086	0.016455171511582184	0	0	512.3846153846154	3012.3745049521203	CXCL8
Antibiotic-associated diarrhea	1/14	0.002797224668801086	0.016455171511582184	0	0	512.3846153846154	3012.3745049521203	CXCL8
Osteoporosis	2/441	0.0028262009692369638	0.016455171511582184	0	0	44.54897494305239	261.4499990051523	SLC12A3;CXCL8
Fatty Liver	2/443	0.002851537765875989	0.016455171511582184	0	0	44.342403628117914	259.84191192899516	EGR1;CXCL8
Rheumatoid Arthritis	3/1833	0.002863675178467796	0.016455171511582184	0	0	29.78032786885246	174.38316055535802	EGR1;ALDH1A3;CXCL8
Myocardial Ischemia	2/448	0.002915359032329396	0.016455171511582184	0	0	43.83408071748879	255.89294384948855	EGR1;CXCL8
Malignant neoplasm of pancreas	3/1846	0.0029235403701407814	0.016455171511582184	0	0	29.549104720564298	172.417842354781	EGR1;ALDH1A3;CXCL8
Down Syndrome, Partial Trisomy 21	1/15	0.0029968027587318545	0.016455171511582184	0	0	475.76190476190476	2764.2762463526265	CXCL8
Soft Tissue Infections	1/15	0.0029968027587318545	0.016455171511582184	0	0	475.76190476190476	2764.2762463526265	CXCL8
Nicotine Use Disorder	1/15	0.0029968027587318545	0.016455171511582184	0	0	475.76190476190476	2764.2762463526265	CXCL8
Nodular melanoma	1/15	0.0029968027587318545	0.016455171511582184	0	0	475.76190476190476	2764.2762463526265	CXCL8
Chronic ulcer	1/15	0.0029968027587318545	0.016455171511582184	0	0	475.76190476190476	2764.2762463526265	CXCL8
Trisomy 21, Meiotic Nondisjunction	1/15	0.0029968027587318545	0.016455171511582184	0	0	475.76190476190476	2764.2762463526265	CXCL8
Trisomy 21, Mitotic Nondisjunction	1/15	0.0029968027587318545	0.016455171511582184	0	0	475.76190476190476	2764.2762463526265	CXCL8
Adult Synovial Sarcoma	1/15	0.0029968027587318545	0.016455171511582184	0	0	475.76190476190476	2764.2762463526265	SLC12A3
Afibrinogenemia	1/15	0.0029968027587318545	0.016455171511582184	0	0	475.76190476190476	2764.2762463526265	EGR1
Pseudotumor Cerebri	1/15	0.0029968027587318545	0.016455171511582184	0	0	475.76190476190476	2764.2762463526265	SLC12A3
Pancreatic carcinoma	3/1869	0.0030314335140954047	0.016545052793797813	0	0	29.14790996784566	169.0205587060805	EGR1;ALDH1A3;CXCL8
Squamous cell carcinoma	3/1876	0.003064775434956441	0.016626865533356502	0	0	29.02776294714362	168.0063342724651	EGR1;SLC12A3;CXCL8
Anxiety	2/464	0.003124180650171655	0.016739271446234792	0	0	42.28138528138528	243.90368974207058	EGR1;CXCL8
Selenium deficiency	1/16	0.0031963509494465996	0.016739271446234792	0	0	444.02222222222224	2551.238662207853	CXCL8
Childhood Synovial Sarcoma	1/16	0.0031963509494465996	0.016739271446234792	0	0	444.02222222222224	2551.238662207853	SLC12A3
Steroid-sensitive nephrotic syndrome	1/16	0.0031963509494465996	0.016739271446234792	0	0	444.02222222222224	2551.238662207853	CXCL8
Pleomorphic Xanthoastrocytoma	1/16	0.0031963509494465996	0.016739271446234792	0	0	444.02222222222224	2551.238662207853	CXCL8
Acute type B viral hepatitis	1/16	0.0031963509494465996	0.016739271446234792	0	0	444.02222222222224	2551.238662207853	CXCL8
Acute Promyelocytic Leukemia	2/475	0.0032717967156330637	0.01690471170890671	0	0	41.27484143763213	236.19181265407155	EGR1;CXCL8
Thyroid Neoplasm	2/476	0.003285379718962097	0.01690471170890671	0	0	41.18565400843882	235.51081503180308	EGR1;CXCL8
Rhinosinusitis	1/17	0.0033958692395375514	0.01690471170890671	0	0	416.25	2366.4626333406177	CXCL8
SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME	1/17	0.0033958692395375514	0.01690471170890671	0	0	416.25	2366.4626333406177	CXCL8
Clostridium difficile infection	1/17	0.0033958692395375514	0.01690471170890671	0	0	416.25	2366.4626333406177	CXCL8
Hypomagnesemia	1/17	0.0033958692395375514	0.01690471170890671	0	0	416.25	2366.4626333406177	SLC12A3
Parainfluenza	1/17	0.0033958692395375514	0.01690471170890671	0	0	416.25	2366.4626333406177	CXCL8
Pediatric Crohn's disease	1/17	0.0033958692395375514	0.01690471170890671	0	0	416.25	2366.4626333406177	CXCL8
Zollinger-Ellison syndrome	1/17	0.0033958692395375514	0.01690471170890671	0	0	416.25	2366.4626333406177	CXCL8
Hyperglycemia	2/488	0.0034504958323539566	0.017079605259173646	0	0	40.1440329218107	227.58605036804315	EGR1;CXCL8
Anemia	2/490	0.003478395306646291	0.017079605259173646	0	0	39.97540983606557	226.3081589651457	EGR1;CXCL8
Obesity	3/1961	0.003488764697290847	0.017079605259173646	0	0	27.63738508682329	156.37806124672326	EGR1;SLC12A3;CXCL8
Tobacco Use Disorder	1/18	0.003595357627375994	0.017079605259173646	0	0	391.7450980392157	2204.7852142154165	CXCL8
Congenital bilateral aplasia of vas deferens	1/18	0.003595357627375994	0.017079605259173646	0	0	391.7450980392157	2204.7852142154165	CXCL8
Pleocytosis	1/18	0.003595357627375994	0.017079605259173646	0	0	391.7450980392157	2204.7852142154165	CXCL8
Diffuse cutaneous leishmaniasis	1/18	0.003595357627375994	0.017079605259173646	0	0	391.7450980392157	2204.7852142154165	CXCL8
Alkalosis	1/18	0.003595357627375994	0.017079605259173646	0	0	391.7450980392157	2204.7852142154165	SLC12A3
Renal carcinoma	2/500	0.0036195189953215673	0.017079605259173646	0	0	39.15261044176707	220.09303780622977	EGR1;SLC12A3
Adult T-Cell Lymphoma/Leukemia	2/500	0.0036195189953215673	0.017079605259173646	0	0	39.15261044176707	220.09303780622977	EGR1;CXCL8
Malignant Glioma	2/504	0.003676726556405015	0.017259659378771726	0	0	38.832669322709165	217.68555436292337	EGR1;CXCL8
Breast Carcinoma	4/4963	0.0037883998754298966	0.017522285740564775	0	0	60148.0	335373.9128383918	EGR1;ALDH1A3;SLC12A3;CXCL8
Staphylococcal Infections	1/19	0.0037948161126764622	0.017522285740564775	0	0	369.962962962963	2062.2177011886433	CXCL8
Pyoderma Gangrenosum	1/19	0.0037948161126764622	0.017522285740564775	0	0	369.962962962963	2062.2177011886433	CXCL8
Retinoic acid syndrome	1/20	0.003994244696037095	0.017522285740564775	0	0	350.4736842105263	1935.6313838807391	CXCL8
Multiple System Atrophy	1/20	0.003994244696037095	0.017522285740564775	0	0	350.4736842105263	1935.6313838807391	CXCL8
Solitary fibrous tumor	1/20	0.003994244696037095	0.017522285740564775	0	0	350.4736842105263	1935.6313838807391	EGR1
Thymoma, type C	1/20	0.003994244696037095	0.017522285740564775	0	0	350.4736842105263	1935.6313838807391	EGR1
Hypernatremia	1/20	0.003994244696037095	0.017522285740564775	0	0	350.4736842105263	1935.6313838807391	SLC12A3
Constitutional Symptom	1/20	0.003994244696037095	0.017522285740564775	0	0	350.4736842105263	1935.6313838807391	CXCL8
Pouchitis	1/20	0.003994244696037095	0.017522285740564775	0	0	350.4736842105263	1935.6313838807391	CXCL8
Amebic colitis	1/20	0.003994244696037095	0.017522285740564775	0	0	350.4736842105263	1935.6313838807391	CXCL8
Polycystic Ovary Syndrome	2/526	0.0039990916316959765	0.017522285740564775	0	0	37.16030534351145	205.1876134192502	ALDH1A3;CXCL8
Malignant neoplasm of breast	4/5054	0.004074077517212505	0.017522285740564775	0	0	59784.0	328997.98408186866	EGR1;ALDH1A3;SLC12A3;CXCL8
Gitelman Syndrome	1/21	0.004193643376627536	0.017522285740564775	0	0	332.93333333333334	1822.5387864867646	SLC12A3
Helicobacter-associated gastritis	1/21	0.004193643376627536	0.017522285740564775	0	0	332.93333333333334	1822.5387864867646	CXCL8
Pseudohypoaldosteronism, Type II	1/21	0.004193643376627536	0.017522285740564775	0	0	332.93333333333334	1822.5387864867646	SLC12A3
Syphilis	1/21	0.004193643376627536	0.017522285740564775	0	0	332.93333333333334	1822.5387864867646	CXCL8
Otitis Media with Effusion	1/21	0.004193643376627536	0.017522285740564775	0	0	332.93333333333334	1822.5387864867646	CXCL8
inflammatory joint disease	1/21	0.004193643376627536	0.017522285740564775	0	0	332.93333333333334	1822.5387864867646	CXCL8
Adult-Onset Still Disease	1/21	0.004193643376627536	0.017522285740564775	0	0	332.93333333333334	1822.5387864867646	CXCL8
Little's Disease	1/21	0.004193643376627536	0.017522285740564775	0	0	332.93333333333334	1822.5387864867646	CXCL8
