Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Autosomal recessive nail dysplasia ORPHA:280654	1/101	0.020048840655282372	0.021586976956947286	0	0	66.32	259.28360753618125	ALDH1A3
FTH1-related iron overload ORPHA:247790	1/101	0.020048840655282372	0.021586976956947286	0	0	66.32	259.28360753618125	CXCL8
Nasopharyngeal carcinoma ORPHA:150	1/101	0.020048840655282372	0.021586976956947286	0	0	66.32	259.28360753618125	CXCL8
Junctional epidermolysis bullosa with pyloric atresia ORPHA:79403	1/102	0.020245824851614903	0.021586976956947286	0	0	65.66006600660066	256.06156447186925	ALDH1A3
Brachydactyly type E ORPHA:93387	1/102	0.020245824851614903	0.021586976956947286	0	0	65.66006600660066	256.06156447186925	ALDH1A3
Juvenile Paget disease ORPHA:2801	1/102	0.020245824851614903	0.021586976956947286	0	0	65.66006600660066	256.06156447186925	ALDH1A3
Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome ORPHA:71289	1/102	0.020245824851614903	0.021586976956947286	0	0	65.66006600660066	256.06156447186925	ALDH1A3
Niemann-Pick disease type C, adult neurologic onset ORPHA:216986	1/102	0.020245824851614903	0.021586976956947286	0	0	65.66006600660066	256.06156447186925	CXCL8
Niemann-Pick disease type C, juvenile neurologic onset ORPHA:216981	1/102	0.020245824851614903	0.021586976956947286	0	0	65.66006600660066	256.06156447186925	CXCL8
Niemann-Pick disease type C, late infantile neurologic onset ORPHA:216978	1/102	0.020245824851614903	0.021586976956947286	0	0	65.66006600660066	256.06156447186925	CXCL8
Niemann-Pick disease type C, severe early infantile neurologic onset ORPHA:216975	1/102	0.020245824851614903	0.021586976956947286	0	0	65.66006600660066	256.06156447186925	CXCL8
Griscelli syndrome type 3 ORPHA:79478	1/102	0.020245824851614903	0.021586976956947286	0	0	65.66006600660066	256.06156447186925	ALDH1A3
Niemann-Pick disease type C, severe perinatal form ORPHA:216972	1/102	0.020245824851614903	0.021586976956947286	0	0	65.66006600660066	256.06156447186925	CXCL8
Gitelman syndrome ORPHA:358	1/102	0.020245824851614903	0.021586976956947286	0	0	65.66006600660066	256.06156447186925	SLC12A3
Metaphyseal anadysplasia ORPHA:1040	1/102	0.020245824851614903	0.021586976956947286	0	0	65.66006600660066	256.06156447186925	CXCL8
Pediatric systemic lupus erythematosus ORPHA:93552	1/103	0.020442779355697382	0.021586976956947286	0	0	65.01307189542484	252.90901184232303	CXCL8
Erythrokeratodermia variabilis ORPHA:317	1/103	0.020442779355697382	0.021586976956947286	0	0	65.01307189542484	252.90901184232303	ALDH1A3
Isolated microphthalmia-anophthalmia-coloboma ORPHA:2542	1/103	0.020442779355697382	0.021586976956947286	0	0	65.01307189542484	252.90901184232303	ALDH1A3
Systemic-onset juvenile idiopathic arthritis ORPHA:85414	1/104	0.020639704165072065	0.021586976956947286	0	0	64.37864077669903	249.82380515639142	CXCL8
Hypoplastic amelogenesis imperfecta ORPHA:100031	1/106	0.02103346472728197	0.021586976956947286	0	0	63.146031746031746	243.84727683680757	CXCL8
Cleft lip/palate ORPHA:199306	1/109	0.02162388295999058	0.02162388295999058	0	0	61.382716049382715	235.33868666577425	ALDH1A3
