Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Glycerophospholipid Biosynthesis R-HSA-1483206	8/127	0.003934286481410494	0.19769789569087734	0	0	3.358414134884723	18.59898392374005	PGS1;DGAT1;CHKA;PITPNM1;LPCAT3;PLA2G10;SH2D3C;AGPAT2
Transcriptional Regulation By TP53 R-HSA-3700989	15/354	0.005116193349018308	0.2226050215925399	0	0	2.22544421081818	11.73998510675887	MDC1;COX19;CDKN1A;CRADD;TNFRSF10B;CDC25C;NDRG1;CCNA2;NUAK1;CCNB1;TP53I3;KAT5;CCNE1;PPP1R13L;TNKS1BP1
Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320	6/80	0.005212520233620191	0.2226050215925399	0	0	4.039161610590182	21.232627758120625	PLK4;TUBGCP5;CCP110;TUBGCP6;TUBGCP3;CEP41
Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139	4/36	0.005502409730489092	0.2226050215925399	0	0	6.208756345177665	32.30148422054097	CDKN1C;CDKN1A;CCND3;CCNE1
Centrosome Maturation R-HSA-380287	6/81	0.0055374383480731315	0.2226050215925399	0	0	3.9851020408163267	20.707479986521655	PLK4;TUBGCP5;CCP110;TUBGCP6;TUBGCP3;CEP41
Diseases Of Mitotic Cell Cycle R-HSA-9675126	4/38	0.006684139452795327	0.2559070533355925	0	0	5.842938190504628	29.26153849035151	CDKN1C;CDKN1A;CCND3;CCNE1
Activation Of NIMA Kinases NEK9, NEK6, NEK7 R-HSA-2980767	2/7	0.007764033189056902	0.2728556055165902	0	0	19.794949494949496	96.16887947813868	CCNB2;CCNB1
Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942	6/87	0.007805570804579073	0.2728556055165902	0	0	3.688775510204082	17.901323575611126	PLK4;CCNB2;CCNB1;CCP110;CEP41;BTRC
RA Biosynthesis Pathway R-HSA-5365859	3/22	0.009094878743860817	0.2945706236936514	0	0	7.827981345769487	36.791855185038	DHRS9;RDH13;DHRS3
Mitotic G1 Phase And G1/S Transition R-HSA-453279	8/147	0.009310931976638525	0.2945706236936514	0	0	2.8722375945397527	13.432208930732372	CDKN1C;CCNA2;CDKN2D;CCND3;CCNB1;CDKN1A;CDKN2B;CCNE1
Signaling By SCF-KIT R-HSA-1433557	4/42	0.009525915691585741	0.2945706236936514	0	0	5.226823403686883	24.32427310628991	PTPRU;CBL;SH2B3;SH2B2
TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008	4/44	0.011201154883991135	0.3335455009899583	0	0	4.9649746192893405	22.301367109564968	TP53I3;CRADD;TNFRSF10B;NDRG1
RHO GTPases Activate Rhotekin And Rhophilins R-HSA-5666185	2/9	0.012963843633681194	0.37224751005284573	0	0	14.137806637806637	61.43712606759453	RHPN1;RHPN2
RHO GTPase Cycle R-HSA-9012999	16/441	0.01587869564947814	0.4147955726183483	0	0	1.889941484447182	7.8296060459807215	FARP2;MTMR1;ARHGAP11B;DOCK4;CCP110;ARHGAP29;CDC42BPB;BAIAP2;SH3PXD2A;UBXN11;NOXA1;TRIP10;RHPN1;WDR6;CKB;RHPN2
Condensation Of Prometaphase Chromosomes R-HSA-2514853	2/10	0.015993361630806963	0.4147955726183483	0	0	12.369949494949495	51.15693479331375	CCNB2;CCNB1
HDL Remodeling R-HSA-8964058	2/10	0.015993361630806963	0.4147955726183483	0	0	12.369949494949495	51.15693479331375	LIPG;ABCG1
Cellular Senescence R-HSA-2559583	8/165	0.017687054768870412	0.44438725106786914	0	0	2.5405846807120693	10.251061722202152	CCNA2;CDKN2D;CDKN1A;CEBPB;CDKN2B;KAT5;CCNE1;MAPKAPK2
Signaling By Rho GTPases R-HSA-194315	21/644	0.019006346455088603	0.46033223795658795	0	0	1.6969272494262808	6.724892707550141	FARP2;MTMR1;ARHGAP11B;DOCK4;ARPC4-TTLL3;CCP110;ARHGAP29;CDC42BPB;CDC25C;BAIAP2;CENPA;NDC80;ZWINT;SH3PXD2A;UBXN11;NOXA1;TRIP10;RHPN1;WDR6;CKB;RHPN2
Myogenesis R-HSA-525793	3/29	0.019483951319322866	0.46033223795658795	0	0	5.71840311587147	22.52001021214076	SPAG9;MEF2B;CDH15
Cell Cycle Checkpoints R-HSA-69620	11/271	0.02034958884365492	0.46033223795658795	0	0	2.114510037765852	8.235370765554864	CCNA2;MDC1;CCNB2;CDKN1A;CCNB1;KAT5;CCNE1;CDC25C;CENPA;ZWINT;NDC80
M Phase R-HSA-68886	14/380	0.02061189125178752	0.46033223795658795	0	0	1.9161543715846994	7.438294983601636	PLK4;CCP110;CENPA;ZWINT;NDC80;CCNB2;CCNB1;TUBB3;NUP50;TUBGCP5;TUBGCP6;TUBGCP3;KIF20A;CEP41
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	5/81	0.022743837340039107	0.4942174384159849	0	0	3.26871568233561	12.367058488670516	CCNA2;CDKN2D;CDKN1A;CEBPB;CDKN2B
Phospholipid Metabolism R-HSA-1483257	9/208	0.02383140402391264	0.5042223377690991	0	0	2.2558421929699914	8.429520731202413	PGS1;MTMR1;CHKA;PITPNM1;DGAT1;LPCAT3;PLA2G10;SH2D3C;AGPAT2
Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035	2/13	0.02665432432421101	0.5494891476068116	0	0	8.994949494949495	32.60492781135579	CCNB1;CDC25C
Plasma Lipoprotein Remodeling R-HSA-8963899	3/33	0.027452384869443208	0.5517929358758086	0	0	4.954936708860759	17.814495020235462	LIPG;LMF2;ABCG1
Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658	2/14	0.030693695199952693	0.5875650223990944	0	0	8.244949494949495	28.7229141774549	CCNB2;CCNB1
TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis R-HSA-6803205	2/14	0.030693695199952693	0.5875650223990944	0	0	8.244949494949495	28.7229141774549	TP53I3;NDRG1
DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586	4/61	0.03316287300442745	0.5979980253286605	0	0	3.481164841036602	11.857976431419765	CCNA2;CDKN1A;KAT5;CCNE1
Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854	3/36	0.03440128703783928	0.5979980253286605	0	0	4.50379746835443	15.176272038511215	CCNB2;CCNB1;NUP50
Negative Regulation Of FLT3 R-HSA-9706369	2/15	0.03495759600801872	0.5979980253286605	0	0	7.610334110334111	25.522164833078214	CBL;SH2B3
Prolactin Receptor Signaling R-HSA-1170546	2/15	0.03495759600801872	0.5979980253286605	0	0	7.610334110334111	25.522164833078214	BTRC;RBX1
Signaling By Activin R-HSA-1502540	2/15	0.03495759600801872	0.5979980253286605	0	0	7.610334110334111	25.522164833078214	DRAP1;FSTL3
Metabolism Of Lipids R-HSA-556833	22/732	0.03678451362212108	0.6054733790798511	0	0	1.556877434821696	5.1418653942651975	STARD3;MTMR1;OSBPL7;SEC23A;ACOT7;CHKA;DGAT1;PTGES3;SH2D3C;ECI2;AKR1C4;SERPINA6;MED26;AGPAT2;PGS1;CYP2U1;PITPNM1;LPCAT3;MAPKAPK2;PLA2G10;PLIN3;DEGS1
FLT3 Signaling R-HSA-9607240	3/37	0.036900740764816795	0.6054733790798511	0	0	4.371109456440804	14.422579042295771	BCL2L11;CBL;SH2B3
Spry Regulation Of FGF Signaling R-HSA-1295596	2/16	0.039435538795766834	0.6216896704273831	0	0	7.066378066378066	22.84622120659932	SPRY2;CBL
NLRP3 Inflammasome R-HSA-844456	2/16	0.039435538795766834	0.6216896704273831	0	0	7.066378066378066	22.84622120659932	TXNIP;SUGT1
FOXO-mediated Transcription R-HSA-9614085	4/65	0.0404809806544464	0.6258982393495174	0	0	3.2522260131480403	10.429638495916404	CDKN1A;BCL2L11;TXNIP;KLF4
Acetylcholine Neurotransmitter Release Cycle R-HSA-264642	2/17	0.04411736228254256	0.644915623184804	0	0	6.594949494949495	20.582190220957983	SH2D3C;PPFIA3
FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828	2/17	0.04411736228254256	0.644915623184804	0	0	6.594949494949495	20.582190220957983	CDKN1A;KLF4
TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594	2/17	0.04411736228254256	0.644915623184804	0	0	6.594949494949495	20.582190220957983	TNFRSF11A;MAP3K14
Cellular Response To Heat Stress R-HSA-3371556	5/99	0.047775219627299775	0.6676364634655007	0	0	2.640355151318283	8.029975329520914	BAG2;NUP50;PTGES3;MAPKAPK2;SERPINH1
Signaling By Retinoic Acid R-HSA-5362517	3/41	0.0477960744607456	0.6676364634655007	0	0	3.910193204530313	11.890161508006566	DHRS9;RDH13;DHRS3
ABC Transporters In Lipid Homeostasis R-HSA-1369062	2/18	0.0489932230652544	0.6676364634655007	0	0	6.182449494949495	18.646720820808223	ABCA7;ABCG1
TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114	2/18	0.0489932230652544	0.6676364634655007	0	0	6.182449494949495	18.646720820808223	CCNB1;CDC25C
RND3 GTPase Cycle R-HSA-9696264	3/42	0.050739936587285116	0.6799151502696206	0	0	3.8097370983446934	11.356986202240764	UBXN11;WDR6;CKB
Cellular Responses To Stress R-HSA-2262752	21/722	0.05403236308136658	0.6879226178921493	0	0	1.5019127657722768	4.382839923123951	CDKN2D;COX19;CDKN1A;CDKN2B;CEBPB;SLC46A1;PTGES3;KEAP1;TCIRG1;RBX1;HERPUD1;CCNA2;BAG2;KAT5;CCNE1;NUP50;MAPKAPK2;SERPINH1;TXNIP;BTRC;ATP6V0D1
Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383	2/19	0.054053587015331556	0.6879226178921493	0	0	5.8184789067142	16.97703773239429	CCNB2;CCNB1
Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371	2/19	0.054053587015331556	0.6879226178921493	0	0	5.8184789067142	16.97703773239429	CEBPB;RBX1
Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231	6/136	0.05476000938444969	0.6879226178921493	0	0	2.2926216640502353	6.659596192365718	EHD1;DOCK4;KIFC2;KIF20A;SH2B3;SH2B2
Signal Transduction R-HSA-162582	60/2465	0.05673731028662328	0.7017968841606941	0	0	1.269323032636642	3.642098095535466	ARHGAP11B;PTPRU;CDKN1A;DOCK4;CCP110;TCIRG1;CCND3;KAT5;SH3PXD2A;WDR6;BTRC;IER3;FGFBP1;CDC25C;RNF41;RBX1;DISP2;ARL4C;CCNE1;RASA4;GPRIN1;MAPKAPK2;PLIN3;ATP6V0D1;ABCG1;MTMR1;ARPC4-TTLL3;RASGRP2;CBL;CENPA;FSTL3;BCL2L11;RHPN1;GNG8;RDH13;CKB;RHPN2;S1PR2;SH2B3;SH2B2;FARP2;CDKN2B;PTGES3;TNFRSF10B;ARHGAP29;CDC42BPB;BAIAP2;DHRS3;NDC80;ZWINT;DRAP1;DHRS9;UBXN11;LPAR6;NOXA1;TRIP10;RAB9A;SPRY2;RGS11;EBAG9
Resolution Of Sister Chromatid Cohesion R-HSA-2500257	5/106	0.060658652372370996	0.7307704502347294	0	0	2.4564784722747084	6.884263706133068	CCNB2;CCNB1;CENPA;NDC80;ZWINT
Cellular Responses To Stimuli R-HSA-8953897	21/736	0.06342197651504312	0.7307704502347294	0	0	1.4714139971434401	4.058078648095454	CDKN2D;COX19;CDKN1A;CDKN2B;CEBPB;SLC46A1;PTGES3;KEAP1;TCIRG1;RBX1;HERPUD1;CCNA2;BAG2;KAT5;CCNE1;NUP50;MAPKAPK2;SERPINH1;TXNIP;BTRC;ATP6V0D1
Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803	2/21	0.06469118449219419	0.7307704502347294	0	0	5.205475810738968	14.253271245331554	BCL2L11;CDC25C
Inflammasomes R-HSA-622312	2/21	0.06469118449219419	0.7307704502347294	0	0	5.205475810738968	14.253271245331554	TXNIP;SUGT1
TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115	2/21	0.06469118449219419	0.7307704502347294	0	0	5.205475810738968	14.253271245331554	TNKS1BP1;CDC25C
Clathrin-mediated Endocytosis R-HSA-8856828	6/142	0.06475207247503091	0.7307704502347294	0	0	2.190801320528211	5.996638527949852	SNX18;PACSIN2;ARPC4-TTLL3;HIP1R;TRIP10;CBL
G2/M DNA Damage Checkpoint R-HSA-69473	4/77	0.06747614377426273	0.7307704502347294	0	0	2.7159446491899035	7.3221356306416165	MDC1;CCNB1;KAT5;CDC25C
Acyl Chain Remodelling Of PS R-HSA-1482801	2/22	0.07025082205516801	0.7307704502347294	0	0	4.944949494949495	13.132219639707378	LPCAT3;PLA2G10
Nucleotide Salvage R-HSA-8956321	2/23	0.07595975517217837	0.7307704502347294	0	0	4.709235209235209	12.138296824433915	CDA;ADA
Signaling By Nuclear Receptors R-HSA-9006931	9/260	0.07667041815679167	0.7307704502347294	0	0	1.783703233339137	4.580976792351155	ARL4C;KAT5;DHRS9;PTGES3;GNG8;RDH13;EBAG9;DHRS3;ABCG1
Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	4/81	0.07811555749818479	0.7307704502347294	0	0	2.574329224075417	6.563422371283358	BAG2;NUP50;MAPKAPK2;SERPINH1
Defective Intrinsic Pathway For Apoptosis R-HSA-9734009	2/24	0.08180987489800805	0.7307704502347294	0	0	4.494949494949495	11.252464733056147	BCL2L11;CDC25C
Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410	4/83	0.08373092801590627	0.7307704502347294	0	0	2.5088993124718884	6.222438750361632	NUP50;EIF4A3;ISG15;OASL
Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340	4/84	0.08661096375434374	0.7307704502347294	0	0	2.4774111675126904	6.060562459922609	CCND3;CEBPB;KLF4;MED26
Basigin Interactions R-HSA-210991	2/25	0.08779333444189662	0.7307704502347294	0	0	4.299297321036452	10.459200248496733	DEAF1;SLC16A3
Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	2/25	0.08779333444189662	0.7307704502347294	0	0	4.299297321036452	10.459200248496733	TXNIP;SUGT1
Deadenylation Of mRNA R-HSA-429947	2/25	0.08779333444189662	0.7307704502347294	0	0	4.299297321036452	10.459200248496733	EIF4A3;TNKS1BP1
Nuclear Envelope Breakdown R-HSA-2980766	3/53	0.08852915985426803	0.7307704502347294	0	0	2.9699240506329114	7.200353041922849	CCNB2;CCNB1;NUP50
RHO GTPase Effectors R-HSA-195258	9/269	0.09006736774881503	0.7307704502347294	0	0	1.7211587897963219	4.143168891700567	NOXA1;RHPN1;ARPC4-TTLL3;RHPN2;CDC25C;BAIAP2;CENPA;ZWINT;NDC80
Attenuation Phase R-HSA-3371568	2/26	0.09390254205417706	0.7307704502347294	0	0	4.119949494949495	9.745731553777215	PTGES3;SERPINH1
Insulin Receptor Recycling R-HSA-77387	2/26	0.09390254205417706	0.7307704502347294	0	0	4.119949494949495	9.745731553777215	TCIRG1;ATP6V0D1
Drug-mediated Inhibition Of CDK4/CDK6 Activity R-HSA-9754119	1/5	0.09562679916877269	0.7307704502347294	0	0	12.341309823677582	28.968783356610405	CCND3
FBXW7 Mutants And NOTCH1 In Cancer R-HSA-2644605	1/5	0.09562679916877269	0.7307704502347294	0	0	12.341309823677582	28.968783356610405	RBX1
G2 Phase R-HSA-68911	1/5	0.09562679916877269	0.7307704502347294	0	0	12.341309823677582	28.968783356610405	CCNA2
RUNX3 Regulates BCL2L11 (BIM) Transcription R-HSA-8952158	1/5	0.09562679916877269	0.7307704502347294	0	0	12.341309823677582	28.968783356610405	BCL2L11
Synthesis Of PI R-HSA-1483226	1/5	0.09562679916877269	0.7307704502347294	0	0	12.341309823677582	28.968783356610405	PITPNM1
TFAP2 (AP-2) Family Regulates Transcription Of Cell Cycle Factors R-HSA-8866911	1/5	0.09562679916877269	0.7307704502347294	0	0	12.341309823677582	28.968783356610405	CDKN1A
Fatty Acid Cycling Model R-HSA-167826	1/5	0.09562679916877269	0.7307704502347294	0	0	12.341309823677582	28.968783356610405	SLC25A27
Vitamin B1 (Thiamin) Metabolism R-HSA-196819	1/5	0.09562679916877269	0.7307704502347294	0	0	12.341309823677582	28.968783356610405	SLC19A2
ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994	2/27	0.10013015392054406	0.7307704502347294	0	0	3.9549494949494948	9.101463575738748	CEBPB;HERPUD1
Acyl Chain Remodelling Of PC R-HSA-1482788	2/27	0.10013015392054406	0.7307704502347294	0	0	3.9549494949494948	9.101463575738748	LPCAT3;PLA2G10
FLT3 Signaling In Disease R-HSA-9682385	2/27	0.10013015392054406	0.7307704502347294	0	0	3.9549494949494948	9.101463575738748	CDKN1A;CBL
G0 And Early G1 R-HSA-1538133	2/27	0.10013015392054406	0.7307704502347294	0	0	3.9549494949494948	9.101463575738748	CCNA2;CCNE1
Synthesis Of PC R-HSA-1483191	2/27	0.10013015392054406	0.7307704502347294	0	0	3.9549494949494948	9.101463575738748	CHKA;SH2D3C
Chaperonin-mediated Protein Folding R-HSA-390466	4/90	0.10487180876713534	0.7307704502347294	0	0	2.303860229016645	5.195242930520681	TUBB3;CCNE1;GNG8;RGS11
Arachidonic Acid Metabolism R-HSA-2142753	3/59	0.11289264032389384	0.7307704502347294	0	0	2.6509041591320073	5.782464952005935	CYP2U1;PTGES3;MAPKAPK2
Iron Uptake And Transport R-HSA-917937	3/59	0.11289264032389384	0.7307704502347294	0	0	2.6509041591320073	5.782464952005935	SLC46A1;TCIRG1;ATP6V0D1
O-linked Glycosylation Of Mucins R-HSA-913709	3/59	0.11289264032389384	0.7307704502347294	0	0	2.6509041591320073	5.782464952005935	GALNT6;GCNT3;CHST4
SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577	3/59	0.11289264032389384	0.7307704502347294	0	0	2.6509041591320073	5.782464952005935	CCNA2;CDKN1A;CCNE1
Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276	3/59	0.11289264032389384	0.7307704502347294	0	0	2.6509041591320073	5.782464952005935	CCNB2;CDKN1A;CCNB1
Acyl Chain Remodelling Of PE R-HSA-1482839	2/29	0.1129124143598142	0.7307704502347294	0	0	3.6616161616161618	7.986507928557335	LPCAT3;PLA2G10
HSF1 Activation R-HSA-3371511	2/29	0.1129124143598142	0.7307704502347294	0	0	3.6616161616161618	7.986507928557335	PTGES3;SERPINH1
Negative Regulation Of FGFR3 Signaling R-HSA-5654732	2/29	0.1129124143598142	0.7307704502347294	0	0	3.6616161616161618	7.986507928557335	SPRY2;CBL
APOBEC3G Mediated Resistance To HIV-1 R-HSA-180689	1/6	0.11362829707185776	0.7307704502347294	0	0	9.872544080604534	21.47103306971816	PSIP1
Mitochondrial Uncoupling R-HSA-166187	1/6	0.11362829707185776	0.7307704502347294	0	0	9.872544080604534	21.47103306971816	SLC25A27
PTK6 Regulates Cell Cycle R-HSA-8849470	1/6	0.11362829707185776	0.7307704502347294	0	0	9.872544080604534	21.47103306971816	CCNE1
Phosphorylation Of Emi1 R-HSA-176417	1/6	0.11362829707185776	0.7307704502347294	0	0	9.872544080604534	21.47103306971816	CCNB1
Proton-coupled Monocarboxylate Transport R-HSA-433692	1/6	0.11362829707185776	0.7307704502347294	0	0	9.872544080604534	21.47103306971816	SLC16A3
Sensing Of DNA Double Strand Breaks R-HSA-5693548	1/6	0.11362829707185776	0.7307704502347294	0	0	9.872544080604534	21.47103306971816	KAT5
Synthesis Of Wybutosine At G37 Of tRNA(Phe) R-HSA-6782861	1/6	0.11362829707185776	0.7307704502347294	0	0	9.872544080604534	21.47103306971816	LCMT2
Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652	2/30	0.11945355478394465	0.7307704502347294	0	0	3.530663780663781	7.502052010080992	CDC34;UBE2Q2
Tight Junction Interactions R-HSA-420029	2/30	0.11945355478394465	0.7307704502347294	0	0	3.530663780663781	7.502052010080992	CLDN9;CLDN2
Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723	2/30	0.11945355478394465	0.7307704502347294	0	0	3.530663780663781	7.502052010080992	CDX2;KLF4
Cell-cell Junction Organization R-HSA-421270	3/61	0.12152393961197787	0.7307704502347294	0	0	2.5592317765168047	5.393949502906413	CLDN9;CDH15;CLDN2
Protein Folding R-HSA-391251	4/96	0.12472374848297284	0.7307704502347294	0	0	2.1529463694548663	4.48168942067797	TUBB3;CCNE1;GNG8;RGS11
EGFR Downregulation R-HSA-182971	2/31	0.12608607026360788	0.7307704502347294	0	0	3.4087425983977706	7.058791816654293	SPRY2;CBL
Negative Regulation Of FGFR4 Signaling R-HSA-5654733	2/31	0.12608607026360788	0.7307704502347294	0	0	3.4087425983977706	7.058791816654293	SPRY2;CBL
Transferrin Endocytosis And Recycling R-HSA-917977	2/31	0.12608607026360788	0.7307704502347294	0	0	3.4087425983977706	7.058791816654293	TCIRG1;ATP6V0D1
Cell Surface Interactions At Vascular Wall R-HSA-202733	5/134	0.12952116213252152	0.7307704502347294	0	0	1.9205278418841352	3.9253879761531634	DEAF1;TNFRSF10B;ESAM;MERTK;SLC16A3
Acyl Chain Remodeling Of DAG And TAG R-HSA-1482883	1/7	0.1312723601890444	0.7307704502347294	0	0	8.226700251889168	16.704158790060834	DGAT1
Aryl Hydrocarbon Receptor Signaling R-HSA-8937144	1/7	0.1312723601890444	0.7307704502347294	0	0	8.226700251889168	16.704158790060834	PTGES3
CREB Phosphorylation R-HSA-199920	1/7	0.1312723601890444	0.7307704502347294	0	0	8.226700251889168	16.704158790060834	MAPKAPK2
FLT3 Signaling By CBL Mutants R-HSA-9706377	1/7	0.1312723601890444	0.7307704502347294	0	0	8.226700251889168	16.704158790060834	CBL
RUNX3 Regulates CDKN1A Transcription R-HSA-8941855	1/7	0.1312723601890444	0.7307704502347294	0	0	8.226700251889168	16.704158790060834	CDKN1A
Terminal Pathway Of Complement R-HSA-166665	1/7	0.1312723601890444	0.7307704502347294	0	0	8.226700251889168	16.704158790060834	CLU
Retinoid Cycle In Cones (Daylight Vision) R-HSA-2187335	1/7	0.1312723601890444	0.7307704502347294	0	0	8.226700251889168	16.704158790060834	DHRS3
PERK Regulates Gene Expression R-HSA-381042	2/32	0.13280375802858913	0.7307704502347294	0	0	3.294949494949495	6.652116677481473	CEBPB;HERPUD1
TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541	4/100	0.13877421767633108	0.7307704502347294	0	0	2.0628172588832485	4.0738722438248915	TNFSF9;TNFRSF11A;BTRC;MAP3K14
p53-Dependent G1 DNA Damage Response R-HSA-69563	3/65	0.13947284988854544	0.7307704502347294	0	0	2.393630053082891	4.7151767057534135	CCNA2;CDKN1A;CCNE1
Negative Regulation Of FGFR1 Signaling R-HSA-5654726	2/33	0.1396006248263724	0.7307704502347294	0	0	3.1884978820462693	6.278055440322773	SPRY2;CBL
Oncogene Induced Senescence R-HSA-2559585	2/33	0.1396006248263724	0.7307704502347294	0	0	3.1884978820462693	6.278055440322773	CDKN2D;CDKN2B
EPHB-mediated Forward Signaling R-HSA-3928662	2/34	0.14647088113096834	0.7307704502347294	0	0	3.088699494949495	5.933171301337038	GPRIN1;ARPC4-TTLL3
Negative Regulation Of FGFR2 Signaling R-HSA-5654727	2/34	0.14647088113096834	0.7307704502347294	0	0	3.088699494949495	5.933171301337038	SPRY2;CBL
Synthesis Of Bile Acids And Bile Salts R-HSA-192105	2/34	0.14647088113096834	0.7307704502347294	0	0	3.088699494949495	5.933171301337038	OSBPL7;AKR1C4
