Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Monkeypox virus Zaire-96-I-16 A35R (gene: A35R)	5/44	1.2279917527594321E-5	4.813727670816974E-4	0	0	19.254079254079254	217.7163743622897	CCL22;CCL5;CCL4;CXCL3;CXCL5
Vaccinia virus Ankara Haemagglutinin	11/446	2.556863338167084E-4	0.009637407966937472	0	0	3.8990695128626163	32.25138400132862	STAT5A;CD83;CCL22;CSF1;PLAU;IL1B;CCL5;CCL4;CCL2;TNF;ICAM1
Vaccinia virus hemagglutinin (gene: A56R)	12/576	6.148914343945322E-4	0.022318281692838577	0	0	3.2849361702127657	24.289031021983366	STAT5A;CD83;CCL22;CSF1;PLAU;IL1B;CCL5;CCL4;CCL2;TNF;CXCL5;ICAM1
Cowpox virus CrmC or CPXV191 protein (gene: CrmC)	3/28	9.086467222529108E-4	0.03180263527885188	0	0	17.765373134328357	124.4207533401805	TNFSF14;LTB;TNF
Horsepox virus HSPV177 (Immunoglobulin like)	11/538	0.0012077813477433792	0.04012118612990268	0	0	3.203156531429776	21.52191327861429	STAT5A;CD83;CCL22;CSF1;PLAU;IL1B;CCL5;CCL4;CCL2;TNF;ICAM1
Ectromelia virus ERPV chemokine binding protein	3/31	0.0012281995754051841	0.04012118612990268	0	0	15.85954157782516	106.2939137967113	CCL22;CCL4;CCL2
Vaccinia virus secreted TNF-receptor-like protein (gene: A53R)	3/36	0.001902819385173821	0.06015364507968854	0	0	13.453188602442333	84.27640498778267	TNFSF14;LTB;TNF
Cowpox virus vCCI or CPXV003 protein (gene: vCCI)	3/37	0.0020604136077316156	0.06310016673678073	0	0	13.05684811237928	80.754627931084	CCL5;CCL4;CX3CL1
Horsepox virus HSPV175 (Tumor necrosis factor receptor superfamily (TNFRSF))	3/39	0.0023993972942811543	0.07125482873925852	0	0	12.330223880597014	74.38254041590923	TNFSF14;LTB;TNF
Echovirus E7 VP2	3/40	0.0025810504679155263	0.07439498407521224	0	0	11.99636950383219	71.49306950229555	MASP2;CFB;ICAM1
Coxsackievirus B5 VP2 capsid protein, polyprotein region 3 (gene: 1A)	3/41	0.002770980696747608	0.07543225230035155	0	0	11.680086410054988	68.77881930842557	MASP2;CFB;ICAM1
Echovirus E11 1B(VP2)	3/41	0.002770980696747608	0.07543225230035155	0	0	11.680086410054988	68.77881930842557	MASP2;CFB;ICAM1
Enterovirus B 1B(VP2)	3/42	0.0029693104605084627	0.07864660138644036	0	0	11.380022962112514	66.22519605871695	MASP2;CFB;ICAM1
Human rhinovirus B5 1B	3/43	0.0031761585884371897	0.0816962571184375	0	0	11.094962686567165	63.819144074398444	MASP2;CFB;ICAM1
Monkeypox virus Zaire-96-I-16 B2R (gene: B2R)	12/702	0.003251177579203125	0.0816962571184375	0	0	2.6675478260869565	15.281682641347752	CD83;CCL22;PLAU;IL1B;CCL5;CCL4;CCL2;MASP2;FSCN2;TNF;CXCL5;ICAM1
Yaba-like disease virus 2L protein (gene: 2L)	3/45	0.003615867322183444	0.086428048188775	0	0	10.565565031982942	59.40408143299438	TNFSF14;LTB;TNF
Echovirus E19 VP2	3/45	0.003615867322183444	0.086428048188775	0	0	10.565565031982942	59.40408143299438	MASP2;CFB;ICAM1
Echovirus E15 VP2	3/46	0.003848947815419025	0.08980878235977724	0	0	10.319333564734468	57.37503502498467	MASP2;CFB;ICAM1
Enterovirus H capsid protein VP2	3/49	0.0046023409106190965	0.09895308881317709	0	0	9.644873458792992	51.90089864584492	MASP2;CFB;ICAM1
Human enterovirus 79 1B (VP2)	3/50	0.004871849321860696	0.09895308881317709	0	0	9.439187043505875	50.256890616051635	MASP2;CFB;ICAM1
Echovirus E29 VP2	3/50	0.004871849321860696	0.09895308881317709	0	0	9.439187043505875	50.256890616051635	MASP2;CFB;ICAM1
Echovirus E20 VP2	3/51	0.0051507016536939424	0.09895308881317709	0	0	9.242070895522389	48.69298109698855	MASP2;CFB;ICAM1
Echovirus E16 VP2	3/52	0.005438986235430609	0.09895308881317709	0	0	9.053000304599452	47.203815508814955	MASP2;CFB;ICAM1
Echovirus E26 VP2	3/52	0.005438986235430609	0.09895308881317709	0	0	9.053000304599452	47.203815508814955	MASP2;CFB;ICAM1
Echovirus E33 VP2	3/52	0.005438986235430609	0.09895308881317709	0	0	9.053000304599452	47.203815508814955	MASP2;CFB;ICAM1
Echovirus E4 VP2	3/52	0.005438986235430609	0.09895308881317709	0	0	9.053000304599452	47.203815508814955	MASP2;CFB;ICAM1
Echovirus 9 strain Barty VP2	3/53	0.005736788259174734	0.09895308881317709	0	0	8.871492537313433	45.784493378546806	MASP2;CFB;ICAM1
Echovirus E14 VP2	3/53	0.005736788259174734	0.09895308881317709	0	0	8.871492537313433	45.784493378546806	MASP2;CFB;ICAM1
Echovirus E21 VP2	3/53	0.005736788259174734	0.09895308881317709	0	0	8.871492537313433	45.784493378546806	MASP2;CFB;ICAM1
Echovirus E24 VP2	3/53	0.005736788259174734	0.09895308881317709	0	0	8.871492537313433	45.784493378546806	MASP2;CFB;ICAM1
Echovirus E27 VP2	3/53	0.005736788259174734	0.09895308881317709	0	0	8.871492537313433	45.784493378546806	MASP2;CFB;ICAM1
Enterovirus B111 VP2	3/53	0.005736788259174734	0.09895308881317709	0	0	8.871492537313433	45.784493378546806	MASP2;CFB;ICAM1
Echovirus E25 VP2	3/54	0.006044189825406691	0.09895308881317709	0	0	8.69710272168569	44.43052189846708	MASP2;CFB;ICAM1
Echovirus E6 VP2	3/54	0.006044189825406691	0.09895308881317709	0	0	8.69710272168569	44.43052189846708	MASP2;CFB;ICAM1
Enterovirus B97 VP2	3/54	0.006044189825406691	0.09895308881317709	0	0	8.69710272168569	44.43052189846708	MASP2;CFB;ICAM1
Human cosavirus B VP2	3/55	0.006361269995132813	0.09895308881317709	0	0	8.529420206659013	43.13777500924884	MASP2;CFB;ICAM1
Echovirus E13 VP2	3/55	0.006361269995132813	0.09895308881317709	0	0	8.529420206659013	43.13777500924884	MASP2;CFB;ICAM1
Echovirus E3 VP2	3/55	0.006361269995132813	0.09895308881317709	0	0	8.529420206659013	43.13777500924884	MASP2;CFB;ICAM1
Echovirus E31 VP2	3/55	0.006361269995132813	0.09895308881317709	0	0	8.529420206659013	43.13777500924884	MASP2;CFB;ICAM1
Cercopithecine betaherpesvirus 5 chemokine vCXCL6 (gene: UL146C)	2/18	0.006632680432496716	0.10156291912260595	0	0	18.376851851851853	92.17362609399046	CXCL8;CXCL1
Echovirus 9 strain Hill polyprotein region 2	3/57	0.007024767448822506	0.10430715302797054	0	0	8.212686567164178	40.7210719480047	MASP2;CFB;ICAM1
Echovirus E2 VP2	3/57	0.007024767448822506	0.10430715302797054	0	0	8.212686567164178	40.7210719480047	MASP2;CFB;ICAM1
Echovirus E32 VP2	3/64	0.00966212697562637	0.14132663337483348	0	0	7.2676780034254955	33.718693496092364	MASP2;CFB;ICAM1
Monkeypox virus Zaire-96-I-16 Tumor necrosis Factor-receptor like protein (gene: K1R)	2/23	0.010725524840857674	0.15457374035353708	0	0	13.997883597883598	63.48220615181043	TNFSF14;TNF
Vaccinia virus TNF-alpha-receptor-like protein (gene: C22L)	2/25	0.012605113827608986	0.17902915291386676	0	0	12.77938808373591	55.892605043800906	TNFSF14;TNF
Human cosavirus full_polyprotein 1..2121	3/75	0.01483211449643231	0.20764960295005236	0	0	6.1539179104477615	25.913905552735145	MASP2;CFB;ICAM1
Human cosavirus D VP2	2/29	0.016757883997423763	0.22809342107604566	0	0	10.88395061728395	44.50323814745143	MASP2;ICAM1
Yellow fever virus envelope protein	2/29	0.016757883997423763	0.22809342107604566	0	0	10.88395061728395	44.50323814745143	FKBPL;BIRC3
Variola virus hypothetical protein (gene: J9R)	7/398	0.019916956445638265	0.26737831940719864	0	0	2.6815660043281526	10.501505418182276	STAT5A;CD83;CSF1;IL1B;CCL5;TNF;ICAM1
Human rhinovirus A88 2C (P2-C)	2/32	0.02020164225783015	0.2675352623334263	0	0	9.794074074074073	38.216392592403565	NFKBIA;SPG7
Human adenovirus 18 CR1-beta protein (gene: E3)	9/598	0.022047724995406245	0.2880902732733083	0	0	2.3008542020373515	8.77671386445727	CD83;RASL11B;IL1B;CCL4;CCL2;FSCN2;TNF;CXCL5;ICAM1
Cosavirus A 3C	2/34	0.02264719507488223	0.28823702822577385	0	0	9.181018518518519	34.77512078354398	NFKBIA;SPG7
Human poliovirus 3 VP2	2/34	0.02264719507488223	0.28823702822577385	0	0	9.181018518518519	34.77512078354398	CFB;ICAM1
Japanese encephalitis virus anchored core protein C	2/36	0.02520826423042625	0.31271011323819903	0	0	8.640087145969499	31.80056125985905	MAFB;BIRC3
Human rhinovirus B27 1B	2/36	0.02520826423042625	0.31271011323819903	0	0	8.640087145969499	31.80056125985905	CFB;ICAM1
Coxsackievirus A22 vp2	2/37	0.026531001534332275	0.3250047687955704	0	0	8.392804232804233	30.46119081340154	CFB;ICAM1
Coxsackievirus A11 vp2	2/38	0.027881288198832576	0.3292007522271798	0	0	8.15925925925926	29.208512127193195	CFB;ICAM1
Coxsackievirus A17 VP2	2/38	0.027881288198832576	0.3292007522271798	0	0	8.15925925925926	29.208512127193195	CFB;ICAM1
Coxsackievirus A18 VP2 protein	2/38	0.027881288198832576	0.3292007522271798	0	0	8.15925925925926	29.208512127193195	CFB;ICAM1
Coxsackievirus A1 VP2	2/39	0.029258690661508067	0.32958065342848164	0	0	7.938338338338339	28.034866055627997	CFB;ICAM1
Human enterovirus C117 VP2	2/39	0.029258690661508067	0.32958065342848164	0	0	7.938338338338339	28.034866055627997	CFB;ICAM1
Human enterovirus C118 VP2	2/39	0.029258690661508067	0.32958065342848164	0	0	7.938338338338339	28.034866055627997	CFB;ICAM1
Enterovirus C109 VP2	2/39	0.029258690661508067	0.32958065342848164	0	0	7.938338338338339	28.034866055627997	CFB;ICAM1
Cercopithecine betaherpesvirus 5 membrane glycoprotein UL144 (gene: UL144)	2/40	0.03066277991670126	0.33388360353741375	0	0	7.7290448343079925	26.93344690254291	TNFSF14;TNF
Vaccinia virus Ankara TNF receptor domain/CrmC	2/40	0.03066277991670126	0.33388360353741375	0	0	7.7290448343079925	26.93344690254291	TNFSF14;TNF
Human enterovirus C102 vp2	2/40	0.03066277991670126	0.33388360353741375	0	0	7.7290448343079925	26.93344690254291	CFB;ICAM1
Human enterovirus C104 VP2	2/41	0.03209313151224259	0.3432508452948237	0	0	7.53048433048433	25.898188389601827	CFB;ICAM1
Echovirus E18 full_polyprotein 1..2189	3/101	0.03222354874196304	0.3432508452948237	0	0	4.51530612244898	15.510337363281113	MASP2;CFB;ICAM1
Coxsackievirus A13 vp2	2/42	0.033549325462673474	0.35224863360341946	0	0	7.341851851851852	24.923667298432637	CFB;ICAM1
Enterovirus A VP3 (1C)	1/5	0.03378711383543003	0.35224863360341946	0	0	36.505514705882355	123.66884861369475	ICAM1
Ectromelia virus ERPV DNA packaging and ATPase protein	2/43	0.03503094623740955	0.36137186644906694	0	0	7.162420957542909	24.005021654272003	NFKBIA;SPG7
Echovirus E12 polyprotein	3/105	0.03554695555013182	0.362875171240929	0	0	4.3373573309920985	14.473330995578062	MASP2;CFB;ICAM1
Murray Valley encephalitis virus prodexcised_polyprotein 1..793	3/106	0.03640444042130974	0.3677974393080778	0	0	4.295029705839734	14.229710540140337	NFKBIA;FKBPL;BIRC3
West Nile virus lineage 2 excised_polyprotein 1..791 (gene: flavivirus polyprotein)	3/110	0.039940136071190985	0.3911903778732946	0	0	4.13363091086623	13.311835626469597	NFKBIA;FKBPL;BIRC3
Coxsackievirus B4 full_polyprotein 1..2183	3/114	0.04364361668492182	0.3911903778732946	0	0	3.9838644614764016	12.476261346286444	MASP2;CFB;ICAM1
Echovirus E30 full_polyprotein 1..2194	3/115	0.04459545990071659	0.3911903778732946	0	0	3.9480943496801704	12.279059915977689	MASP2;CFB;ICAM1
Coxsackievirus B6 full_polyprotein 1..2184	3/116	0.04555762218181079	0.3911903778732946	0	0	3.9129573372077666	12.086253926920568	MASP2;CFB;ICAM1
Echovirus E17 VP2	2/50	0.046080253337353536	0.3911903778732946	0	0	6.1157407407407405	18.820401760879264	MASP2;CFB
Horsepox virus HSPV153 (Poxvirus A32 protein)	2/50	0.046080253337353536	0.3911903778732946	0	0	6.1157407407407405	18.820401760879264	NFKBIA;SPG7
Rhinovirus A81 2A	1/7	0.04698247325920365	0.3911903778732946	0	0	24.334558823529413	74.41461015948276	ICAM1
Rhinovirus B14 protease 3C	1/7	0.04698247325920365	0.3911903778732946	0	0	24.334558823529413	74.41461015948276	ICAM1
Coxsackievirus B2 full_polyprotein 1..2187	3/118	0.04751275562530024	0.3911903778732946	0	0	3.8445165476963012	11.713307951326255	MASP2;CFB;ICAM1
Enterovirus B genome polyportein	3/118	0.04751275562530024	0.3911903778732946	0	0	3.8445165476963012	11.713307951326255	MASP2;CFB;ICAM1
Powassan virus envelope protein	2/51	0.04775084997182041	0.3911903778732946	0	0	5.990627362055934	18.222041170234398	FKBPL;BIRC3
Enterovirus B73 full_polyprotein 1..2188	3/119	0.048505650230492664	0.3911903778732946	0	0	3.8111811631497683	11.532919993407356	MASP2;CFB;ICAM1
Yaba monkey tumor virus MHC-like TNF binding protein	2/53	0.05115731173617012	0.3911903778732946	0	0	5.755119825708061	17.109107109763784	TNFSF14;TNF
Enterovirus B106 full_polyprotein 1..2192	3/123	0.052578478243929826	0.3911903778732946	0	0	3.68339552238806	10.849251454716292	MASP2;CFB;ICAM1
Enterovirus C protease 3C	1/8	0.05351291321651436	0.3911903778732946	0	0	20.857142857142858	61.06621624401382	ICAM1
Rhinovirus A81 3C	1/8	0.05351291321651436	0.3911903778732946	0	0	20.857142857142858	61.06621624401382	ICAM1
Echovirus E5 full_polyprotein 1..2196	3/125	0.054675052432495826	0.3911903778732946	0	0	3.6226449718620013	10.528666075463475	MASP2;CFB;ICAM1
Salivirus NG-J1 3D	2/56	0.05642463718527904	0.3911903778732946	0	0	5.434567901234568	15.623564195855419	MAFB;POTEF
Hepatitis C virus subtype 1a NS5B RNA-dependent RNA polymerase	1/9	0.059998929586478865	0.3911903778732946	0	0	18.249080882352942	51.34248529605202	TICAM1
Echovirus E9 full_polyprotein 1..2203	3/130	0.06008909377859719	0.3911903778732946	0	0	3.479139734398872	9.783086683924532	MASP2;CFB;ICAM1
Human betaherpesvirus 5 membrane glycoprotein UL144 (gene: UL144)	2/59	0.06187247398652479	0.3911903778732946	0	0	5.14775828460039	14.324563423095396	TNFSF14;TNF
Monkeypox virus Zaire-96-I-16 IEV and EEV membrane glycoprotein (gene: A36R)	3/132	0.062322763434683265	0.3911903778732946	0	0	3.424852481777161	9.505433308627554	CXCL1;CXCL3;CXCL5
Vaccinia virus Ankara putative monoglyceride lipase f2	3/133	0.06345398543419857	0.3911903778732946	0	0	3.3983352468427097	9.370706476211785	NFKBIA;NFKBIZ;POTEF
Hepacivirus C NS5B RNA-dependent RNA polymerase	1/10	0.06644082214506918	0.3911903778732946	0	0	16.220588235294116	43.98121048429159	TICAM1
Vaccinia virus Ankara CP77 Host range protein f1	5/316	0.06652496450367117	0.3911903778732946	0	0	2.3813699697944073	6.453936491751179	NFKBIA;PLK2;NFKBIZ;POTEF;ETS1
Human enterovirus 71 HZ08/Hangzhou/2008 full_polyprotein 1..2193	2/65	0.07327221955160894	0.3911903778732946	0	0	4.656084656084656	12.169020581349075	MASP2;ICAM1
Cowpox virus CPXV169 protein (gene: CPXV169 CDS)	3/143	0.07528137905654436	0.3911903778732946	0	0	3.153997867803838	8.157886339142358	CCL5;CXCL3;CXCL5
Human gammaherpesvirus 8 KCP (gene: ORF4)	2/69	0.0812166640320031	0.3911903778732946	0	0	4.37722498618021	10.989613512555014	MASP2;CFB
Cosavirus JMY-2014 full_polyprotein 1..2119	2/71	0.08528462653774974	0.3911903778732946	0	0	4.249919484702094	10.462286333356332	CFB;ICAM1
Human enteric coronavirus 4408 spike protein (gene: S)	1/13	0.08550472536145746	0.3911903778732946	0	0	12.163602941176471	29.912533322109574	MAFB
Human enteric coronavirus strain 4408 spike protein	1/13	0.08550472536145746	0.3911903778732946	0	0	12.163602941176471	29.912533322109574	MAFB
Cowpox virus vCD30 (gene: vCD30)	1/13	0.08550472536145746	0.3911903778732946	0	0	12.163602941176471	29.912533322109574	TNFSF14
Human rhinovirus A47 2C	1/13	0.08550472536145746	0.3911903778732946	0	0	12.163602941176471	29.912533322109574	NFKBIA
Salivirus NG-J1 VP3	1/13	0.08550472536145746	0.3911903778732946	0	0	12.163602941176471	29.912533322109574	ICAM1
Human cosavirus D 3C	2/72	0.08734146782854477	0.3911903778732946	0	0	4.188994708994709	10.212475557360575	PLAU;SPG7
Horsepox virus HSPV011b (ankyrin repeats)	4/247	0.09010341104907445	0.3911903778732946	0	0	2.428292954608744	5.844408821383548	NFKBIA;PLK2;NFKBIZ;POTEF
Human enterovirus C102 vp4	1/14	0.09177308130260607	0.3911903778732946	0	0	11.22737556561086	26.815870864611973	ICAM1
Coxsackievirus A11 vp4	1/14	0.09177308130260607	0.3911903778732946	0	0	11.22737556561086	26.815870864611973	ICAM1
Mengo virus 1C	1/14	0.09177308130260607	0.3911903778732946	0	0	11.22737556561086	26.815870864611973	ICAM1
Horsepox virus HSPV010 (CD-30-like protein; Provisional)	1/14	0.09177308130260607	0.3911903778732946	0	0	11.22737556561086	26.815870864611973	TNFSF14
Yaba-like disease virus 123R protein (gene: 123R)	3/156	0.09199103460474382	0.3911903778732946	0	0	2.884108867427568	6.881668792387918	CXCL3;TNF;CXCL5
Human adenovirus 49 fiber	3/157	0.09333558770647502	0.3911903778732946	0	0	2.865235510757899	6.795060194305043	NFKBIA;NFKBIZ;POTEF
Coxsackievirus A14 full_polyprotein 1..2192	2/75	0.09359984778135792	0.3911903778732946	0	0	4.0162354134956875	9.513363341608922	MASP2;ICAM1
Human adenovirus 23 fibre protein (gene: L5)	3/160	0.09741791094775576	0.3911903778732946	0	0	2.8100579903032608	6.543909041481268	NFKBIA;NFKBIZ;POTEF
Coxsackievirus A10 full_polyprotein 1..2193	2/78	0.09998389586964657	0.3911903778732946	0	0	3.8571150097465887	8.881956728256293	MASP2;ICAM1
Enterovirus A120 full_polyprotein 1..2191	2/78	0.09998389586964657	0.3911903778732946	0	0	3.8571150097465887	8.881956728256293	MASP2;ICAM1
Cowpox virus CPXV213 protein (gene: CPXV213 CDS)	4/259	0.10265276329168065	0.3911903778732946	0	0	2.312605042016807	5.26442155574978	NFKBIA;PLK2;NFKBIZ;POTEF
Human adenovirus 46 fiber	3/164	0.10297221877395972	0.3911903778732946	0	0	2.7396866598683602	6.228118856020149	NFKBIA;NFKBIZ;POTEF
Human betaherpesvirus 5 envelope protein US28 (gene: US28)	1/16	0.10418211846622599	0.3911903778732946	0	0	9.729411764705882	22.004181371864657	CX3CL1
Hepacivirus C NS2 protein	1/16	0.10418211846622599	0.3911903778732946	0	0	9.729411764705882	22.004181371864657	TICAM1
Rhinovirus B14 2A (P2-A)	1/16	0.10418211846622599	0.3911903778732946	0	0	9.729411764705882	22.004181371864657	ICAM1
Human rhinovirus A80 2C	1/16	0.10418211846622599	0.3911903778732946	0	0	9.729411764705882	22.004181371864657	SPG7
Ectromelia virus ERPV hemagglutinin	4/262	0.10591024510457962	0.3911903778732946	0	0	2.2853645742262634	5.1310166414216	IL1B;CCL2;TNF;ICAM1
Coxsackievirus A4 full_polyprotein 1..2201	2/81	0.10648596701875793	0.3911903778732946	0	0	3.7100796999531176	8.309621578120886	MASP2;ICAM1
Enterovirus A76 full_polyprotein 1..2198	2/81	0.10648596701875793	0.3911903778732946	0	0	3.7100796999531176	8.309621578120886	MASP2;ICAM1
Japanese encephalitis virus hypothetical protein	2/82	0.10867826700902473	0.3911903778732946	0	0	3.6635185185185186	8.130679063097565	MAFB;BIRC3
Human enterovirus 94 VP2	1/17	0.11032337391025118	0.3911903778732946	0	0	9.120863970588236	20.1054803872225	MASP2
Encephalomyocarditis virus protein 1C	1/17	0.11032337391025118	0.3911903778732946	0	0	9.120863970588236	20.1054803872225	ICAM1
Enterovirus D capsid protein 1C version 1	1/17	0.11032337391025118	0.3911903778732946	0	0	9.120863970588236	20.1054803872225	ICAM1
Coxsackievirus A5 full_polyprotein 1..2191	2/83	0.11088259008615824	0.3911903778732946	0	0	3.618106995884774	7.95724259921339	MASP2;ICAM1
Enterovirus C99 full_polyprotein 1..2210	2/85	0.11532625072762334	0.3911903778732946	0	0	3.5305667112896026	7.625989512204862	CFB;ICAM1
Omsk hemorrhagic fever virus full_polyprotein 1..3414	2/85	0.11532625072762334	0.3911903778732946	0	0	3.5305667112896026	7.625989512204862	FKBPL;BIRC3
Human rhinovirus QCE VP3	1/18	0.11642283357542343	0.3911903778732946	0	0	8.583910034602075	18.459926845841217	ICAM1
Coxsackievirus A6 VP3 protein	1/18	0.11642283357542343	0.3911903778732946	0	0	8.583910034602075	18.459926845841217	ICAM1
Human TMEV-like cardiovirus capsid protein VP3	1/18	0.11642283357542343	0.3911903778732946	0	0	8.583910034602075	18.459926845841217	ICAM1
Human rhinovirus A51 2C	1/18	0.11642283357542343	0.3911903778732946	0	0	8.583910034602075	18.459926845841217	SPG7
Coxsackievirus A2 full_polyprotein 1..2190	2/86	0.11756506839470834	0.3911903778732946	0	0	3.4883597883597885	7.467752699680994	MASP2;ICAM1
Cowpox virus CPXV194 protein (gene: CPXV194 CDS)	4/276	0.12171993044774378	0.3911903778732946	0	0	2.166187527642636	4.562061389256313	CD83;IL1B;TNF;ICAM1
Japanese encephalitis virus prodexcised_polyprotein 1..794	2/88	0.12207540086239185	0.3911903778732946	0	0	3.4068906115417743	7.165087468062284	MAFB;BIRC3
