Source,Target,Pvalue_Adjusted
ABCA7,Neurofibrillary degeneration (morphologic abnormality),0.7880542567584415
ABCA7,Disease Exacerbation,0.7880542567584415
ABCA7,Muscle Hypertonia,0.7880542567584415
ABCA7,Familial lichen amyloidosis,0.7880542567584415
ABCA7,Spasmodic movement,0.7880542567584415
ABCA7,Involuntary jerking movements,0.7880542567584415
ABCA7,Eosinophil count procedure,0.7880542567584415
ABCA7,Eosinophil count result,0.7880542567584415
ABCA7,Agitation,0.7880542567584415
ABCA7,Abnormal social behavior,0.7880542567584415
ABCA7,Abnormal social interactions,0.7880542567584415
ABCA7,Deposits immunoreactive to beta-amyloid protein,0.7880542567584415
ABCA7,Presenile dementia,0.7880542567584415
ABCA7,Myoclonus,0.7880542567584415
ABCA7,Alzheimer's Disease,0.7880542567584415
ABCA7,Autoimmune Diseases,0.7880542567584415
ABCA7,Sjogren's Syndrome,0.7880542567584415
ABCA7,Language Disorders,0.7880542567584415
ABCA7,Plaque Amyloid,0.8009048756462318
ABCA7,Primary Sj??gren's syndrome,0.8019075543217649
ABCA7,Cerebral atrophy,0.8019075543217649
ABCA7,Multiple Sclerosis,0.8019075543217649
ABCA7,Neutrophil count (procedure),0.8019075543217649
ABCA7,Senile Plaques,0.8019075543217649
ABCA7,Hallucinations,0.8101097852323003
ABCA7,Social disinhibition,0.8145035474981049
ABCA7,Blood basophil count (lab test),0.8190761496232595
ABCA7,Impaired cognition,0.8190761496232595
ABCA7,Alzheimer's Disease Focal Onset,0.8232134984476662
ABCA7,Acute Confusional Senile Dementia,0.8232134984476662
ABCA7,Alzheimer Disease Late Onset,0.8402911822757345
ABCA7,Mild cognitive disorder,0.8402911822757345
ABCA7,Confusion,0.8402911822757345
ABCA7,Memory impairment,0.8474481237156937
ABCA7,Parkinsonian Disorders,0.8486035047899471
ABCA7,Hallucinations Sensory,0.8648405521677974
ABCA7,Alzheimer Disease Early Onset,0.8648405521677974
ABCA7,Amyloidosis,0.8672189956534445
ABCA7,Forgetful,0.8690346447728063
ABCA7,Memory Loss,0.8769418330148872
ABCA7,Parkinson Disease,0.8772392350816924
ABCA7,Familial Alzheimer Disease (FAD),0.8786853464107758
ABCA7,Age related macular degeneration,0.8980854850210683
ABCA7,Seizures,0.9478210444156088
ABCA7,Epilepsy,0.963331724428282
ABCA7,Oculovestibuloauditory Syndrome,0.7765582368651238
ABCA7,Oculomotor Apraxia,0.7765582368651238
ABCA7,Semantic Dementia,0.7765582368651238
ABCA7,Senile Plaques,0.7765582368651238
ABCA7,Parkinson Disease,0.8182883735985873
ABCA7,Hallucinations,0.8337953215113012
ABCA7,Mental Retardation,0.8337953215113012
ABCA7,Alzheimer Disease,0.8457525389282121
ABCA7,Cerebral Cortical Atrophy,0.861756360478846
ABCA7,Dysgraphia,0.861756360478846
ABCA7,Senile Dementia,0.861756360478846
ABCA7,Language Disorders,0.861756360478846
ABCA7,Aphasia,0.8903301324869451
ABCA7,Mental Depression,0.8903630091389316
ABCA7,Autosomal dominant centronuclear myopathy ORPHA:169189,0.0036432528126817
ABCA7,Homocystinuria due to methylene tetrahydrofolate reductase deficiency ORPHA:395,0.0081550609410495
ABCA7,Idiopathic CD4 lymphocytopenia ORPHA:228000,0.0155394890951578
ABCA7,Intellectual disability-obesity-brain malformations-facial dysmorphism syndrome ORPHA:352530,0.0155394890951578
ABCA7,Susceptibility to infection due to TYK2 deficiency ORPHA:331226,0.0155394890951578
ABCA7,Adult-onset dystonia-parkinsonism ORPHA:199351,0.0414176838632111
ABCA7,Barth syndrome ORPHA:111,0.0414176838632111
ABCA7,Infantile neuroaxonal dystrophy ORPHA:35069,0.0414176838632111
ABCA7,Megaconial congenital muscular dystrophy ORPHA:280671,0.0414176838632111
ABCA7,Proximal myopathy with focal depletion of mitochondria ORPHA:521305,0.0414176838632111
ABCA7,Intermediate osteopetrosis ORPHA:210110,0.0414176838632111
ABCA7,Combined oxidative phosphorylation defect type 27 ORPHA:477774,0.1991445465001551
ABCA7,Gamma-glutamyl transpeptidase deficiency ORPHA:33573,0.1991445465001551
ABCA7,Microcephalic primordial dwarfism due to ZNF335 deficiency ORPHA:329228,0.1991445465001551
ABCA7,Coats plus syndrome ORPHA:313838,0.1991445465001551
ABCA7,Early-onset autosomal dominant Alzheimer disease ORPHA:1020,0.2386105733903937
ABCA7,Charcot-Marie-Tooth disease type 2B2 ORPHA:101101,0.3832844616405875
ABCA7,Ataxia-oculomotor apraxia type 4 ORPHA:459033,0.3832844616405875
ABCA7,Basel-Vanagaite-Smirin-Yosef syndrome ORPHA:464738,0.3832844616405875
ABCA7,Gray platelet syndrome ORPHA:721,0.3832844616405875
ABCA7,Osteogenesis imperfecta type 5 ORPHA:216828,0.3832844616405875
ABCA7,Glycogen storage disease due to liver phosphorylase kinase deficiency ORPHA:264580,0.3832844616405875
ABCA7,Familial focal epilepsy with variable foci ORPHA:98820,0.3832844616405875
ABCA7,Combined immunodeficiency due to STIM1 deficiency ORPHA:317430,0.5867963421058087
ABCA7,Autosomal dominant Charcot-Marie-Tooth disease type 2M ORPHA:228179,0.7929682744768703
ABCA7,Autosomal dominant intermediate Charcot-Marie-Tooth disease type B ORPHA:100044,0.7929682744768703
ABCA7,Fetal akinesia-cerebral and retinal hemorrhage syndrome ORPHA:363409,0.7929682744768703
ABCA7,Porphyria variegata ORPHA:79473,0.7929682744768703
ABCA7,Nephrogenic diabetes insipidus ORPHA:223,0.7929682744768703
ABCA7,Pseudo-von Willebrand disease ORPHA:52530,0.8922466888454011
ABCA7,NON RARE IN EUROPE: Alzheimer disease ORPHA:238616,0.8922466888454011
ABCA7,Human adenovirus 11+34 encapsidation protein IVa2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 34 maturation protein IVa2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 35 IVa2,0.8999095837312036
ABCA7,Human mastadenovirus B encapsidation protein IVa2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 14 IVa2 protein (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 55 pIVa2 50.9 kDa protein,0.8999095837312036
ABCA7,Human adenovirus 66 maturation protein IVA2 (gene: IVa2),0.8999095837312036
ABCA7,Human mastadenovirus E encapsidation protein IVa2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus E4 protein IVa2,0.8999095837312036
ABCA7,Human adenovirus 23 IVa2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 3+7 maturation protein IVA2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 54 pIVa2,0.8999095837312036
ABCA7,Human adenovirus 67 pIVa2,0.8999095837312036
ABCA7,Human adenovirus 11a IVa2,0.8999095837312036
ABCA7,Human adenovirus 63 IVa2 protein (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 22 IVa2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 64 IVa2 protein,0.8999095837312036
ABCA7,Human adenovirus D37 pIVa2 (gene: pIVa2),0.8999095837312036
ABCA7,Human adenovirus 65 pIVa2,0.8999095837312036
ABCA7,Human adenovirus Chiba_E086/2012 pIVa2 (gene: pIVa2),0.8999095837312036
ABCA7,Human adenovirus D8 pIVa2 protein (gene: pIVa2),0.8999095837312036
ABCA7,Human mastadenovirus A encapsidation protein IVa2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 12 maturation protein (protein IVA2),0.8999095837312036
ABCA7,Human mastadenovirus C encapsidation protein IVa2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 2 IVa2,0.8999095837312036
ABCA7,Human adenovirus 16 maturation protein IVA2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 6 maturation protein pIVa2 (gene: pIVa2),0.8999095837312036
ABCA7,Human mastadenovirus A IVa2,0.8999095837312036
ABCA7,Titi monkey adenovirus ECC-2011 IVa2,0.8999095837312036
ABCA7,Human adenovirus 49 pIVa2,0.8999095837312036
ABCA7,Human adenovirus 19 pIVa2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 71 maturation protein (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 56 IVa2 protein (gene: IVa2),0.8999095837312036
ABCA7,Human mastadenovirus D encapsidation protein IVa2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus D10 pIVa2 (gene: pIVa2),0.8999095837312036
ABCA7,Papiine alphaherpesvirus 2 DNA replication origin-binding helicase (gene: UL9),0.8999095837312036
ABCA7,Human adenovirus 36 IVa2,0.8999095837312036
ABCA7,Human adenovirus 58 IVa2 (gene: pIVa2),0.8999095837312036
ABCA7,Human adenovirus 43 encapsidation protein IVa2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 52 IVa2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 68 maturation protein IVA2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 1 IVa2,0.8999095837312036
ABCA7,Human adenovirus 46 IVa2,0.8999095837312036
ABCA7,Human adenovirus 5 IVa2,0.8999095837312036
ABCA7,Human adenovirus 7 IVa2,0.8999095837312036
ABCA7,Human adenovirus 18 IVa2 protein (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 41 IVa2,0.8999095837312036
ABCA7,Human adenovirus 61 pIVa2,0.8999095837312036
ABCA7,Human adenovirus B3 protein IVa2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 7d2 maturation protein IVA2 (gene: IVa2),0.8999095837312036
ABCA7,Human adenovirus 21 maturation protein IVa2 (gene: IVa2),0.9057542447893764
ABCA7,Human adenovirus 50 maturation protein IVa2 (gene: IVa2),0.9057542447893764
ABCA7,Human mastadenovirus F encapsidation protein IVa2 (gene: IVa2),0.9057542447893764
ABCG1,Malignant neoplasm of breast,0.4084380369379369
ABCG1,Breast Carcinoma,0.7333611688795861
ABCG1,Colorectal Carcinoma,0.7765852775619541
ABCG1,Non-Small Cell Lung Carcinoma,0.7765852775619541
ABCG1,Hypercholesterolemia,0.7765852775619541
ABCG1,Pancreatic Ductal Adenocarcinoma,0.7765852775619541
ABCG1,Colorectal Neoplasms,0.7765852775619541
ABCG1,Vascular Diseases,0.7765852775619541
ABCG1,Malignant neoplasm of prostate,0.7880542567584415
ABCG1,Colorectal Cancer,0.7880542567584415
ABCG1,Prostate carcinoma,0.7880542567584415
ABCG1,Mesothelioma,0.7880542567584415
ABCG1,Serum total cholesterol measurement,0.7880542567584415
ABCG1,Eclampsia,0.7880542567584415
ABCG1,As If Personality,0.7880542567584415
ABCG1,Hypertriglyceridemic Waist,0.7880542567584415
ABCG1,Pulmonary Alveolar Proteinosis,0.7880542567584415
ABCG1,Lipoidosis,0.7880542567584415
ABCG1,Gout,0.7880542567584415
ABCG1,Coronary Arteriosclerosis,0.7880542567584415
ABCG1,Arteriosclerosis,0.7880542567584415
ABCG1,Atherosclerosis,0.7880542567584415
ABCG1,Alzheimer's Disease,0.7880542567584415
ABCG1,Cardiovascular Diseases,0.7880542567584415
ABCG1,Diabetes,0.7880542567584415
ABCG1,Diabetes Mellitus,0.7880542567584415
ABCG1,Chronic myeloproliferative disorder,0.7945683314244791
ABCG1,Liver Cirrhosis Experimental,0.8014900279306119
ABCG1,MAJOR AFFECTIVE DISORDER 8,0.8019075543217649
ABCG1,MAJOR AFFECTIVE DISORDER 9,0.8019075543217649
ABCG1,MAJOR AFFECTIVE DISORDER 7,0.8019075543217649
ABCG1,Myocardial Infarction,0.8019075543217649
ABCG1,AMYOTROPHIC LATERAL SCLEROSIS 6 (disorder),0.8019075543217649
ABCG1,Kidney Failure Chronic,0.8019075543217649
ABCG1,Lung diseases,0.8019075543217649
ABCG1,Narcolepsy,0.8067197998685076
ABCG1,Extramedullary Hematopoiesis (disorder),0.8098851543361193
ABCG1,Eating Disorders,0.8101097852323003
ABCG1,MAJOR AFFECTIVE DISORDER 4,0.8101097852323003
ABCG1,MAJOR AFFECTIVE DISORDER 6,0.8101097852323003
ABCG1,Myeloproliferative disease,0.8138488881521341
ABCG1,AMYOTROPHIC LATERAL SCLEROSIS 1 AUTOSOMAL RECESSIVE,0.8138488881521341
ABCG1,MAJOR AFFECTIVE DISORDER 1,0.8145035474981049
ABCG1,Diabetes Mellitus Non-Insulin-Dependent,0.8190761496232595
ABCG1,Triglycerides measurement,0.8232134984476662
ABCG1,Amyotrophic Lateral Sclerosis Sporadic,0.8270909867833504
ABCG1,AMYOTROPHIC LATERAL SCLEROSIS 1,0.8402911822757345
ABCG1,PITUITARY ADENOMA PREDISPOSITION (disorder),0.8402911822757345
ABCG1,MAJOR AFFECTIVE DISORDER 2,0.8402911822757345
ABCG1,Peripheral Neuropathy,0.8402911822757345
ABCG1,Hyperlipoproteinemia Type IIa,0.8402911822757345
ABCG1,Endothelial dysfunction,0.8402911822757345
ABCG1,Down Syndrome,0.8420665668584452
ABCG1,Smell Perception,0.843190898187174
ABCG1,Weight Gain,0.8584283190330553
ABCG1,Metabolic Syndrome X,0.8610447277138289
ABCG1,Myocardial Ischemia,0.8648405521677974
ABCG1,Amyloidosis,0.8672189956534445
ABCG1,Coronary Artery Disease,0.887595340546704
ABCG1,Pulmonary Fibrosis,0.8911256045597441
ABCG1,Age related macular degeneration,0.8980854850210683
ABCG1,Obesity,0.8989612563669234
ABCG1,Bipolar Disorder,0.900167961295542
ABCG1,Trisomy,0.9029289778792944
ABCG1,Mood Disorders,0.9093740881835894
ABCG1,Coronary heart disease,0.9119978323790848
ABCG1,Gout,0.7765582368651238
ABCG1,Gouty Arthritis,0.7765582368651238
ABCG1,Eating Disorders,0.7765582368651238
ABCG1,Lateral Sclerosis,0.8444537302152433
ABCG1,Bipolar Disorder,0.943322675973118
ABCG1,Colorectal Neoplasms,0.9510372690456612
ABCG1,Kidney Failure,0.9658957825498884
ABCG1,Colorectal Cancer,0.9832345076528324
ABCG1,Autosomal recessive mendelian susceptibility to mycobacterial diseases due to complete RORgamma receptor deficiency ORPHA:477857,0.7929682744768703
ABCG1,Estrogen resistance syndrome ORPHA:785,0.8922466888454011
ABCG1,Human adenovirus 11+34 encapsidation protein IVa2 (gene: IVa2),0.8999095837312036
ABCG1,Human adenovirus 34 maturation protein IVa2 (gene: IVa2),0.8999095837312036
ABCG1,Human adenovirus 35 IVa2,0.8999095837312036
ABCG1,Human mastadenovirus B encapsidation protein IVa2 (gene: IVa2),0.8999095837312036
ABCG1,Human adenovirus 14 IVa2 protein (gene: IVa2),0.8999095837312036
ABCG1,Human adenovirus 55 pIVa2 50.9 kDa protein,0.8999095837312036
ABCG1,Human adenovirus 23 IVa2 (gene: IVa2),0.8999095837312036
ABCG1,Human adenovirus 67 pIVa2,0.8999095837312036
ABCG1,Human adenovirus 11a IVa2,0.8999095837312036
ABCG1,Human adenovirus 63 IVa2 protein (gene: IVa2),0.8999095837312036
ABCG1,Human adenovirus 22 IVa2 (gene: IVa2),0.8999095837312036
ABCG1,Human adenovirus 64 IVa2 protein,0.8999095837312036
ABCG1,Human adenovirus D37 pIVa2 (gene: pIVa2),0.8999095837312036
ABCG1,Human adenovirus 65 pIVa2,0.8999095837312036
ABCG1,Human adenovirus Chiba_E086/2012 pIVa2 (gene: pIVa2),0.8999095837312036
ABCG1,Human mastadenovirus A encapsidation protein IVa2 (gene: IVa2),0.8999095837312036
ABCG1,Human adenovirus 12 maturation protein (protein IVA2),0.8999095837312036
ABCG1,Human mastadenovirus C encapsidation protein IVa2 (gene: IVa2),0.8999095837312036
ABCG1,Human adenovirus 2 IVa2,0.8999095837312036
ABCG1,Human adenovirus 6 maturation protein pIVa2 (gene: pIVa2),0.8999095837312036
ABCG1,Human mastadenovirus A IVa2,0.8999095837312036
ABCG1,Titi monkey adenovirus ECC-2011 IVa2,0.8999095837312036
ACAP3,Otospondylomegaepiphyseal dysplasia ORPHA:1427,0.0144185025972157
ACAP3,Autosomal recessive cerebellar ataxia with late-onset spasticity ORPHA:352641,0.0155394890951578
ACAP3,Autosomal recessive spastic paraplegia type 46 ORPHA:320391,0.0155394890951578
ACAP3,Familial lipase maturation factor 1 deficiency ORPHA:535453,0.0155394890951578
ACAP3,Resistance to thyroid hormone due to a mutation in thyroid hormone receptor alpha ORPHA:566231,0.0155394890951578
ACAP3,Spinocerebellar ataxia type 21 ORPHA:98773,0.0155394890951578
ACAP3,1p36 deletion syndrome ORPHA:1606,0.0184072076199886
ACAP3,Autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis ORPHA:88924,0.0414176838632111
ACAP3,Adult-onset dystonia-parkinsonism ORPHA:199351,0.0414176838632111
ACAP3,Charcot-Marie-Tooth disease type 2P ORPHA:300319,0.0414176838632111
ACAP3,Charcot-Marie-Tooth disease type 4B3 ORPHA:363981,0.0414176838632111
ACAP3,Congenital thrombotic thrombocytopenic purpura ORPHA:93583,0.0414176838632111
ACAP3,Infantile neuroaxonal dystrophy ORPHA:35069,0.0414176838632111
ACAP3,Cushing syndrome due to macronodular adrenal hyperplasia ORPHA:189427,0.0414176838632111
ACAP3,Lymphangioleiomyomatosis ORPHA:538,0.0414176838632111
ACAP3,Oculocutaneous albinism type 2 ORPHA:79432,0.0414176838632111
ACAP3,Tuberous sclerosis complex ORPHA:805,0.0414176838632111
ACAP3,ATP13A2-related juvenile neuronal ceroid lipofuscinosis ORPHA:314632,0.1040670578681756
ACAP3,Albers Schonberg osteopetrosis ORPHA:53,0.1040670578681756
ACAP3,Autosomal recessive spastic paraplegia type 44 ORPHA:320401,0.1040670578681756
ACAP3,Autosomal recessive spastic paraplegia type 78 ORPHA:513436,0.1040670578681756
ACAP3,BAP1-related tumor predisposition syndrome ORPHA:289539,0.1040670578681756
ACAP3,Cerebellar-facial-dental syndrome ORPHA:444072,0.1040670578681756
ACAP3,DNAJB2-related Charcot-Marie-Tooth disease type 2 ORPHA:443950,0.1040670578681756
ACAP3,Kufor-Rakeb syndrome ORPHA:306674,0.1040670578681756
ACAP3,Pelizaeus-Merzbacher-like disease due to GJC2 mutation ORPHA:280282,0.1040670578681756
ACAP3,Steinert myotonic dystrophy ORPHA:273,0.1040670578681756
ACAP3,X-linked dominant chondrodysplasia Chassaing-Lacombe type ORPHA:163966,0.1040670578681756
ACAP3,Young adult-onset distal hereditary motor neuropathy ORPHA:314485,0.1040670578681756
ACAP3,D-2-hydroxyglutaric aciduria ORPHA:79315,0.1054066549396977
ACAP3,Smith-Magenis syndrome ORPHA:819,0.1117946631214258
ACAP3,AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome ORPHA:412069,0.1991445465001551
ACAP3,Autosomal recessive spinocerebellar ataxia-blindness-deafness syndrome ORPHA:95433,0.1991445465001551
ACAP3,Brachyolmia-amelogenesis imperfecta syndrome ORPHA:2899,0.1991445465001551
ACAP3,CLN4B disease ORPHA:228343,0.1991445465001551
ACAP3,Early-onset progressive encephalopathy-hearing loss-pons hypoplasia-brain atrophy syndrome ORPHA:500144,0.1991445465001551
ACAP3,Epidermolysis bullosa simplex with muscular dystrophy ORPHA:257,0.1991445465001551
ACAP3,Hereditary hypophosphatemic rickets with hypercalciuria ORPHA:157215,0.1991445465001551
ACAP3,Hurler syndrome ORPHA:93473,0.1991445465001551
ACAP3,Hurler-Scheie syndrome ORPHA:93476,0.1991445465001551
ACAP3,PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement ORPHA:79401,0.1991445465001551
ACAP3,POMT1-related  limb-girdle muscular dystrophy R11 ORPHA:86812,0.1991445465001551
ACAP3,Plectin-related  limb-girdle muscular dystrophy R17 ORPHA:254361,0.1991445465001551
ACAP3,Scheie syndrome ORPHA:93474,0.1991445465001551
ACAP3,TMEM94-associated congenital heart defect-facial dysmorphism-developmental delay syndrome ORPHA:562569,0.1991445465001551
ACAP3,Very long chain acyl-CoA dehydrogenase deficiency ORPHA:26793,0.1991445465001551
ACAP3,Lethal congenital contracture syndrome type 3 ORPHA:137783,0.1991445465001551
ACAP3,17p11.2 microduplication syndrome ORPHA:1713,0.3832844616405875
ACAP3,Distal 16p11.2 microdeletion syndrome ORPHA:261222,0.3832844616405875
ACAP3,Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression ORPHA:391316,0.3832844616405875
ACAP3,Intellectual disability-epilepsy-extrapyramidal syndrome ORPHA:468620,0.3832844616405875
ACAP3,PMP22-RAI1 contiguous gene duplication syndrome ORPHA:477817,0.3832844616405875
ACAP3,Proximal 16p11.2 microdeletion syndrome ORPHA:261197,0.3832844616405875
ACAP3,Severe early-onset obesity-insulin resistance syndrome due to SH2B1 deficiency ORPHA:329249,0.3832844616405875
ACAP3,Congenital muscular dystrophy with intellectual disability ORPHA:370968,0.3977968344535308
ACAP3,Uveal melanoma ORPHA:39044,0.3977968344535308
ACAP3,Wolf-Hirschhorn syndrome ORPHA:280,0.4100904865085126
ACAP3,Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome ORPHA:459061,0.5867963421058087
ACAP3,Peutz-Jeghers syndrome ORPHA:2869,0.5867963421058087
ACAP3,Isolated focal cortical dysplasia type IIa ORPHA:269001,0.5867963421058087
ACAP3,AKT2-related familial partial lipodystrophy ORPHA:79085,0.7929682744768703
ACAP3,Familial LCAT deficiency ORPHA:79293,0.7929682744768703
ACAP3,Fish-eye disease ORPHA:79292,0.7929682744768703
ACAP3,Hypoinsulinemic hypoglycemia and body hemihypertrophy ORPHA:293964,0.7929682744768703
ACAP3,Primary lateral sclerosis ORPHA:35689,0.7929682744768703
ACAP3,Spastic paraplegia type 7 ORPHA:99013,0.7929682744768703
ACAP3,Cutis laxa with severe pulmonary gastrointestinal and urinary anomalies ORPHA:221145,0.8922466888454011
ACAP3,MORM syndrome ORPHA:75858,0.8922466888454011
ACAP3,Yaba monkey tumor virus ankyrin repeat protein,0.8999095837312036
ACAP3,Yaba-like disease virus 11L protein (gene: 11L),0.8999095837312036
ACAP3,Monkeypox virus Zaire-96-I-16 B5R (gene: B5R),0.8999095837312036
ACAP3,Horsepox virus HSPV020e (ankyrin repeats),0.8999095837312036
ACAP3,Orf virus ORF008 ankyrin repeat protein,0.8999095837312036
ACAP3,Human adenovirus 1 fiber,0.8999095837312036
ACAP3,Human adenovirus 5 fiber,0.8999095837312036
ACAP3,Hendra henipavirus phosphoprotein P (gene: P/V/C),0.8999095837312036
ACAP3,Horsepox virus HSPV181 (ankyrin repeats),0.8999095837312036
ACAP3,Orf virus ORF123 ankyrin repeat protein,0.8999095837312036
ACAP3,Horsepox virus HSPV011a,0.8999095837312036
ACAP3,Nipah henipavirus P phosphoprotein,0.8999095837312036
ACAP3,Cowpox virus CPXV213 protein (gene: CPXV213 CDS),0.8999095837312036
ACAP3,Cowpox virus CPXV027 protein (gene: CPXV027 CDS),0.8999095837312036
ACAP3,Titi monkey adenovirus ECC-2011 fiber,0.8999095837312036
ACAP3,Vaccinia virus hypothetical protein,0.8999095837312036
ACAP3,Ectromelia virus ERPV ankyrin and nfkb inhibitor,0.8999095837312036
ACAP3,Vaccinia virus Ankara 72.4k ankyrin repeat protein f1,0.8999095837312036
ACAP3,Cowpox virus CPXV011 protein (gene: CPXV011 CDS),0.8999095837312036
ACAP3,Vaccinia virus Ankara 72.4k ankyrin repeat protein f2,0.8999095837312036
ACAP3,Horsepox virus HSPV022 (ankyrin-like protein,0.8999095837312036
ACAP3,Provisional),0.8999095837312036
ACAP3,Human mastadenovirus E fiber (gene: L5),0.8999095837312036
ACAP3,Human adenovirus E4 fiber protein,0.8999095837312036
ACAP3,Monkeypox virus ankyrin-like protein,0.8999095837312036
ACAP3,Horsepox virus HSPV033c (ankyrin repeats),0.8999095837312036
ACAP3,Monkeypox virus Zaire-96-I-16 J3L (gene: J3L),0.8999095837312036
ACAP3,Horsepox virus HSPV011c (ankyrin repeats),0.8999095837312036
ACAP3,Vaccinia virus Ankara 78.7k Ankyrin repeat protein f1,0.8999095837312036
ACAP3,Variola virus hypothetical protein (gene: D6L),0.8999095837312036
ACAP3,Vaccinia virus ankyrin-like protein (gene: B4R),0.8999095837312036
ACAP3,Vaccinia virus ankyrin-like protein (gene: C9L),0.8999095837312036
ACAP3,Horsepox virus HSPV201a (ankyrin repeats),0.8999095837312036
ACAP3,Yaba-like disease virus 147R protein (gene: 147R),0.9018002218631122
ACAP3,Cowpox virus CPXV041 protein (gene: CPXV041 CDS),0.9057542447893764
ACAP3,Horsepox virus HSPV035 (ankyrin repeats),0.9057542447893764
ACAP3,Horsepox virus HSPV004 (ankyrin repeats),0.9057542447893764
ACAP3,Monkeypox virus Zaire-96-I-16 ankyrin-like protein (gene: C1L),0.9057542447893764
ACAP3,Yaba monkey tumor virus ankyrin-like protein,0.9057542447893764
ACAP3,Vaccinia virus ankyrin-like protein (gene: K1L),0.9057542447893764
ACAP3,Horsepox virus HSPV196 (ankyrin-like protein,0.9057542447893764
ACAP3,Provisional),0.9057542447893764
ACAP3,Cowpox virus CPXV198 protein (gene: CPXV198 CDS),0.9057542447893764
ACAP3,Variola virus hypothetical protein (gene: B19R),0.9057542447893764
ACAP3,Vaccinia virus Ankara CP77 Host range protein f1,0.9057542447893764
ACAP3,Vaccinia virus Ankara Host range protein,0.9057542447893764
ACAP3,Cowpox virus CPXV039 (gene: CPXV039 CDS),0.9057542447893764
ACAP3,Variola virus hypothetical protein (gene: B21R),0.9057542447893764
ACAP3,Ectromelia virus ERPV ankyrin,0.9057542447893764
ACAP3,Orf virus ORF128 ankyrin repeat protein,0.9057542447893764
ACAP3,Cowpox virus VHR1 or CPXV025 protein (gene: VHR1),0.9057542447893764
ACAP3,Vaccinia virus ankyrin-like protein (gene: B18R),0.9057542447893764
