Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
G Protein-Coupled Peptide Receptor Activity (GO:0008528)	3/77	0.015910215375886796	0.13821999607801655	0	0	5.986990722065349	24.790894658798603	OXTR;BDKRB2;SCTR
Receptor Antagonist Activity (GO:0048019)	2/30	0.017875243151028102	0.14615639988193566	0	0	10.494708994708995	42.234262373458584	CCL5;DKK1
Vasopressin Receptor Activity (GO:0005000)	1/5	0.03378711383543003	0.23482044115623874	0	0	36.505514705882355	123.66884861369475	OXTR
LBD Domain Binding (GO:0050693)	1/5	0.03378711383543003	0.23482044115623874	0	0	36.505514705882355	123.66884861369475	CITED2
[Heparan Sulfate]-Glucosamine 3-Sulfotransferase 1 Activity (GO:0008467)	1/5	0.03378711383543003	0.23482044115623874	0	0	36.505514705882355	123.66884861369475	HS3ST3B1
Nuclear Receptor Coactivator Activity (GO:0030374)	2/50	0.046080253337353536	0.2606203503912676	0	0	6.1157407407407405	18.820401760879264	NCOA7;ETS1
Estrogen 16-Alpha-Hydroxylase Activity (GO:0101020)	1/7	0.04698247325920365	0.2606203503912676	0	0	24.334558823529413	74.41461015948276	CYP1B1
Tubulin-Glutamic Acid Ligase Activity (GO:0070740)	1/8	0.05351291321651436	0.2606203503912676	0	0	20.857142857142858	61.06621624401382	TTLL2
Nuclear Glucocorticoid Receptor Binding (GO:0035259)	1/8	0.05351291321651436	0.2606203503912676	0	0	20.857142857142858	61.06621624401382	NR4A3
Serine-Type Endopeptidase Activity (GO:0004252)	3/125	0.054675052432495826	0.2606203503912676	0	0	3.6226449718620013	10.528666075463475	PLAU;MASP2;CFB
Tumor Necrosis Factor Receptor Binding (GO:0005164)	1/9	0.059998929586478865	0.2606203503912676	0	0	18.249080882352942	51.34248529605202	TNF
cAMP Response Element Binding (GO:0035497)	1/9	0.059998929586478865	0.2606203503912676	0	0	18.249080882352942	51.34248529605202	NR4A3
G Protein-Coupled Purinergic Nucleotide Receptor Activity (GO:0045028)	1/9	0.059998929586478865	0.2606203503912676	0	0	18.249080882352942	51.34248529605202	PTAFR
Interleukin-1 Receptor Binding (GO:0005149)	1/9	0.059998929586478865	0.2606203503912676	0	0	18.249080882352942	51.34248529605202	IL1B
MAP Kinase Tyrosine Phosphatase Activity (GO:0033550)	1/9	0.059998929586478865	0.2606203503912676	0	0	18.249080882352942	51.34248529605202	DUSP2
MAP Kinase Tyrosine/Serine/Threonine Phosphatase Activity (GO:0017017)	1/9	0.059998929586478865	0.2606203503912676	0	0	18.249080882352942	51.34248529605202	DUSP2
Protein Tyrosine/Threonine Phosphatase Activity (GO:0008330)	1/9	0.059998929586478865	0.2606203503912676	0	0	18.249080882352942	51.34248529605202	DUSP2
Phospholipase Activator Activity (GO:0016004)	1/10	0.06644082214506918	0.27985679630801863	0	0	16.220588235294116	43.98121048429159	CCL5
RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629)	4/228	0.07187615532835698	0.29384663501887115	0	0	2.6368152524167563	6.942235425938164	NFKBIA;NCOA7;FOS;ETS1
Serine-Type Peptidase Activity (GO:0008236)	3/142	0.07405729354598467	0.29411325151119627	0	0	3.1768495651240203	8.269073351265966	PLAU;MASP2;CFB
Lipase Activator Activity (GO:0060229)	1/12	0.07919342514991488	0.30577461377328247	0	0	13.270053475935828	33.65102433952089	CCL5
Heparan Sulfate Sulfotransferase Activity (GO:0034483)	1/13	0.08550472536145746	0.31113312929420106	0	0	12.163602941176471	29.912533322109574	HS3ST3B1
K63-linked Deubiquitinase Activity (GO:0061578)	1/13	0.08550472536145746	0.31113312929420106	0	0	12.163602941176471	29.912533322109574	TNFAIP3
DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)	5/348	0.09138908778135048	0.31113312929420106	0	0	2.155667461789911	5.157712908856577	NR4A3;IRF1;FOXJ1;FOS;ETS1
MAP Kinase Phosphatase Activity (GO:0033549)	1/14	0.09177308130260607	0.31113312929420106	0	0	11.22737556561086	26.815870864611973	DUSP2
Purinergic Nucleotide Receptor Activity (GO:0001614)	1/14	0.09177308130260607	0.31113312929420106	0	0	11.22737556561086	26.815870864611973	PTAFR
Syntaxin-1 Binding (GO:0017075)	1/16	0.10418211846622599	0.3253830892415495	0	0	9.729411764705882	22.004181371864657	UNC13A
Ubiquitin-Protein Transferase Activator Activity (GO:0097027)	1/16	0.10418211846622599	0.3253830892415495	0	0	9.729411764705882	22.004181371864657	TICAM1
Low-Density Lipoprotein Particle Binding (GO:0030169)	1/16	0.10418211846622599	0.3253830892415495	0	0	9.729411764705882	22.004181371864657	THBS1
Transcription Cis-Regulatory Region Binding (GO:0000976)	6/474	0.10764153918158682	0.3253830892415495	0	0	1.8981209630064593	4.2308141653943165	IRF1;CYP1A1;FOXJ1;FOS;ETS1;TNF
Histone Acetyltransferase Binding (GO:0035035)	1/17	0.11032337391025118	0.3253830892415495	0	0	9.120863970588236	20.1054803872225	CITED2
Ubiquitin Protein Ligase Binding (GO:0031625)	4/271	0.11596088416629204	0.3253830892415495	0	0	2.2073160429162795	4.755667602109027	NFKBIA;HSPA6;HSPA1B;HSPA1A
Transforming Growth Factor Beta Receptor Binding (GO:0005160)	1/18	0.11642283357542343	0.3253830892415495	0	0	8.583910034602075	18.459926845841217	INHBC
R-SMAD Binding (GO:0070412)	1/19	0.12248077981539765	0.3253830892415495	0	0	8.106617647058824	17.022285145241106	FOS
Phosphatidylinositol Phospholipase C Activity (GO:0004435)	1/20	0.1284974930534796	0.3253830892415495	0	0	7.679566563467493	15.757287045296094	CCL5
Fibroblast Growth Factor Binding (GO:0017134)	1/20	0.1284974930534796	0.3253830892415495	0	0	7.679566563467493	15.757287045296094	THBS1
Transforming Growth Factor Beta Binding (GO:0050431)	1/21	0.13447325185759362	0.3253830892415495	0	0	7.295220588235294	14.637057422023762	THBS1
Ubiquitin-Like Protein Ligase Binding (GO:0044389)	4/289	0.13725195753994268	0.3253830892415495	0	0	2.066007123070835	4.102959855968811	NFKBIA;HSPA6;HSPA1B;HSPA1A
Low-Density Lipoprotein Particle Receptor Binding (GO:0050750)	1/22	0.14040833300105676	0.3253830892415495	0	0	6.947478991596639	13.639293794381585	DKK1
Growth Factor Receptor Binding (GO:0070851)	2/96	0.1405165917531878	0.3253830892415495	0	0	3.1156816390858943	6.114306204259863	CSF3;IL1B
Phospholipase C Activity (GO:0004629)	1/23	0.14630301126698295	0.3253830892415495	0	0	6.63135026737968	12.745955140425728	CCL5
Calmodulin-Dependent Protein Kinase Activity (GO:0004683)	1/23	0.14630301126698295	0.3253830892415495	0	0	6.63135026737968	12.745955140425728	CAMK1G
K63-linked Polyubiquitin Modification-Dependent Protein Binding (GO:0070530)	1/23	0.14630301126698295	0.3253830892415495	0	0	6.63135026737968	12.745955140425728	TNFAIP3
Lipoprotein Particle Binding (GO:0071813)	1/23	0.14630301126698295	0.3253830892415495	0	0	6.63135026737968	12.745955140425728	THBS1
Protein Tyrosine/Serine/Threonine Phosphatase Activity (GO:0008138)	1/23	0.14630301126698295	0.3253830892415495	0	0	6.63135026737968	12.745955140425728	DUSP2
Disordered Domain Specific Binding (GO:0097718)	1/23	0.14630301126698295	0.3253830892415495	0	0	6.63135026737968	12.745955140425728	HSPA1A
Transcription Coregulator Binding (GO:0001221)	2/99	0.1475800815835904	0.3253830892415495	0	0	3.0188621611302024	5.776243537061962	FOS;ETS1
Histone Deacetylase Binding (GO:0042826)	2/99	0.1475800815835904	0.3253830892415495	0	0	3.0188621611302024	5.776243537061962	HSPA1B;HSPA1A
Notch Binding (GO:0005112)	1/24	0.15215755971727135	0.3253830892415495	0	0	6.342710997442455	11.942301842584483	CHAC1
Nuclear Localization Sequence Binding (GO:0008139)	1/24	0.15215755971727135	0.3253830892415495	0	0	6.342710997442455	11.942301842584483	NFKBIA
Protein Kinase Regulator Activity (GO:0019887)	2/103	0.15710793948054458	0.3277334729072035	0	0	2.8987165383204987	5.365008912651797	CXCL10;ITPRIP
Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, Reduced Flavin Or Flavoprotein As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016712)	1/25	0.15797224953081032	0.3277334729072035	0	0	6.078125	11.216182250545017	CYP1B1
NF-kappaB Binding (GO:0051059)	1/26	0.16374735008097807	0.33471884795964635	0	0	5.834705882352941	10.557495291482919	NFKBIA
Tumor Necrosis Factor Receptor Superfamily Binding (GO:0032813)	1/27	0.16948312893832804	0.33654507032039427	0	0	5.610011312217194	9.957780689975772	TNF
Lipoprotein Particle Receptor Binding (GO:0070325)	1/27	0.16948312893832804	0.33654507032039427	0	0	5.610011312217194	9.957780689975772	DKK1
Endopeptidase Inhibitor Activity (GO:0004866)	2/112	0.17893937908653246	0.3491173862526181	0	0	2.6603367003367	4.577663161255457	SERPINA3;THBS1
Protein Tyrosine Kinase Activator Activity (GO:0030296)	1/29	0.18083778280711155	0.3491173862526181	0	0	5.208771008403361	8.907805143996194	CCL5
Nuclear Receptor Binding (GO:0016922)	2/115	0.18631868889112638	0.35477120213515845	0	0	2.58931497869551	4.350817388838029	NR4A3;NCOA7
Endopeptidase Activity (GO:0004175)	4/335	0.19785835070161858	0.3716528479395268	0	0	1.7747086750107899	2.875389925144722	PLAU;MASP2;SPG7;CFB
Hsp70 Protein Binding (GO:0030544)	1/34	0.20855467481700704	0.38133277740260596	0	0	4.418449197860962	6.926157902930394	DNAJB1
Kinase Inhibitor Activity (GO:0019210)	1/34	0.20855467481700704	0.38133277740260596	0	0	4.418449197860962	6.926157902930394	ITPRIP
Hsp90 Protein Binding (GO:0051879)	1/35	0.21398529954966378	0.38133277740260596	0	0	4.288278546712803	6.611873529216499	CYP1A1
Core Promoter Sequence-Specific DNA Binding (GO:0001046)	1/35	0.21398529954966378	0.38133277740260596	0	0	4.288278546712803	6.611873529216499	FOS
Peptidase Inhibitor Activity (GO:0030414)	1/37	0.22473582030840478	0.3954212534540287	0	0	4.049632352941177	6.045411444773934	THBS1
Signal Sequence Binding (GO:0005048)	1/41	0.2458008927300703	0.4254379129112883	0	0	3.643933823529412	5.113289830471274	NFKBIA
Transcription Corepressor Binding (GO:0001222)	1/42	0.25097776157356577	0.4254379129112883	0	0	3.5548780487804876	4.914231218402292	ETS1
Endopeptidase Regulator Activity (GO:0061135)	1/42	0.25097776157356577	0.4254379129112883	0	0	3.5548780487804876	4.914231218402292	THBS1
Signaling Receptor Complex Adaptor Activity (GO:0030159)	1/44	0.2612259075978302	0.43547499764206693	0	0	3.3891928864569083	4.549549837140044	DEDD2
Protein Kinase Inhibitor Activity (GO:0004860)	1/45	0.2662976604286021	0.43547499764206693	0	0	3.3119986631016043	4.382239804478489	ITPRIP
Copper Ion Binding (GO:0005507)	1/45	0.2662976604286021	0.43547499764206693	0	0	3.3119986631016043	4.382239804478489	IL1A
Manganese Ion Binding (GO:0030145)	1/48	0.28130645867119686	0.4546697413406554	0	0	3.1001251564455568	3.9319216086160855	SOD2
ATP Binding (GO:0005524)	3/279	0.2990186829679236	0.4668670377559716	0	0	1.5888221933809215	1.9181043579692045	NUAK2;HSPA1B;HSPA1A
DNA-binding Transcription Factor Binding (GO:0140297)	3/282	0.3046286749300489	0.4668670377559716	0	0	1.5714973519499278	1.8679787191411514	STAT5A;FOS;ETS1
Syntaxin Binding (GO:0019905)	1/53	0.3056467657251325	0.4668670377559716	0	0	2.801329185520362	3.320486088836687	UNC13A
Polyubiquitin Modification-Dependent Protein Binding (GO:0031593)	1/53	0.3056467657251325	0.4668670377559716	0	0	2.801329185520362	3.320486088836687	TNFAIP3
Serine-Type Endopeptidase Inhibitor Activity (GO:0004867)	1/53	0.3056467657251325	0.4668670377559716	0	0	2.801329185520362	3.320486088836687	SERPINA3
Protein Phosphatase Regulator Activity (GO:0019888)	1/61	0.3429001204094664	0.513730717298631	0	0	2.4268382352941176	2.5974839585528575	RCAN1
PDZ Domain Binding (GO:0030165)	1/62	0.3474150174537504	0.513730717298631	0	0	2.386933461909354	2.5235500711559498	TMEM88
Nucleosome Binding (GO:0031491)	1/62	0.3474150174537504	0.513730717298631	0	0	2.386933461909354	2.5235500711559498	L3MBTL1
Adenyl Ribonucleotide Binding (GO:0032559)	3/309	0.3551961954379617	0.519708117535544	0	0	1.4308604038630377	1.4810621110319342	NUAK2;HSPA1B;HSPA1A
DNA Binding (GO:0003677)	7/846	0.3599413831146358	0.5211651276347331	0	0	1.220940680297057	1.2475743846519878	SERPINA3;NR4A3;MAFB;IRF1;FOXJ1;ETS1;DEDD2
Sequence-Specific Double-Stranded DNA Binding (GO:1990837)	6/715	0.3656684842657197	0.523999168174588	0	0	1.2373518233400447	1.2448107493300173	IRF1;CYP1A1;FOXJ1;FOS;ETS1;TNF
Methylation-Dependent Protein Binding (GO:0140034)	1/68	0.37386491738573735	0.5302777909858928	0	0	2.1725197541703247	2.137456871865443	L3MBTL1
Methylated Histone Binding (GO:0035064)	1/71	0.3866879681857055	0.5429255310890209	0	0	2.079096638655462	1.9754270482442287	L3MBTL1
ATPase Binding (GO:0051117)	1/73	0.395091488951388	0.5491771696424294	0	0	2.021139705882353	1.876906979173357	DNAJB1
Protein Tyrosine Phosphatase Activity (GO:0004725)	1/76	0.4074829124483796	0.5607933151517303	0	0	1.94	1.7416471828555156	DUSP2
Purine Ribonucleoside Triphosphate Binding (GO:0035639)	4/476	0.41181386461480235	0.5611973253084072	0	0	1.2355677328915509	1.0961756969761645	NUAK2;HSPA1B;RND1;HSPA1A
Protein Serine/Threonine Kinase Activity (GO:0004674)	3/342	0.41632476358932285	0.5618363314457853	0	0	1.2893937392682604	1.1298823776507767	NUAK2;PLK2;CAMK1G
Ubiquitin Binding (GO:0043130)	1/80	0.423613659972373	0.5661759493861523	0	0	1.8413998510796723	1.5816398687969306	TNFAIP3
Heme Binding (GO:0020037)	1/87	0.45080032782898727	0.5967737673164688	0	0	1.6909199726402189	1.3472079711349176	CYP1B1
Cysteine-Type Deubiquitinase Activity (GO:0004843)	1/98	0.4909723362006207	0.6379614390649195	0	0	1.4983323226197696	1.0658649103080529	TNFAIP3
Ubiquitin-Like Protein Transferase Activity (GO:0019787)	2/240	0.49109261856076536	0.6379614390649195	0	0	1.2215997510115157	0.8687071134902346	TNFAIP3;BIRC3
Metalloendopeptidase Activity (GO:0004222)	1/101	0.5014126645233709	0.645336670081005	0	0	1.4531617647058823	1.0031551089790296	SPG7
G Protein-Coupled Receptor Activity (GO:0004930)	2/250	0.5127586763022394	0.6538849174863419	0	0	1.1717443249701314	0.7826665762323107	PTAFR;SCTR
Deubiquitinase Activity (GO:0101005)	1/113	0.5410904890151278	0.6813649740983699	0	0	1.2966780462184875	0.796379136895972	TNFAIP3
GTPase Activity (GO:0003924)	2/265	0.5441115980210004	0.6813649740983699	0	0	1.1040698493169976	0.6719379147155461	RGS2;RND1
Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111)	2/270	0.5542496173058992	0.6878633643349998	0	0	1.0831951354339413	0.639236908246044	RGS2;RND1
Metallopeptidase Activity (GO:0008237)	1/124	0.5747004682453368	0.7046711893943183	0	0	1.1800573888091823	0.6536412204935567	SPG7
mRNA Binding (GO:0003729)	2/282	0.5779317668413834	0.7046711893943183	0	0	1.0361375661375662	0.5681136760038255	NANOS1;NANOS3
Kinase Binding (GO:0019900)	3/460	0.6134553272519524	0.7414807868523599	0	0	0.9506842156830726	0.4645497825240703	NR4A3;POTEF;TICAM1
Cysteine-Type Peptidase Activity (GO:0008234)	1/144	0.6296695317398413	0.750033328120931	0	0	1.013986013986014	0.4690295227439105	TNFAIP3
Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987)	7/1098	0.631323017195316	0.750033328120931	0	0	0.9264894592117323	0.4261273700528457	STAT5A;NR4A3;MAFB;IRF1;FOXJ1;FOS;ETS1
Cadherin Binding (GO:0045296)	2/319	0.6451292229854044	0.7599403558895865	0	0	0.9134711999065311	0.4003786622639509	DNAJB1;HSPA1A
RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978)	7/1122	0.6539280982525612	0.7608315221682492	0	0	0.9053880648499483	0.3845707105473658	STAT5A;NR4A3;MAFB;IRF1;FOXJ1;FOS;ETS1
Magnesium Ion Binding (GO:0000287)	1/155	0.6568329687783446	0.7608315221682492	0	0	0.941033231474408	0.39554028803529034	NUAK2
Protein Homodimerization Activity (GO:0042803)	4/662	0.6687059118768958	0.7681828243875083	0	0	0.877802408757456	0.35323726532750566	NR4A3;CSF1;CCL5;THBS1
Protein Kinase Binding (GO:0019901)	3/511	0.6837525701484826	0.778257444155674	0	0	0.8529938888235985	0.324273445678634	NR4A3;POTEF;TICAM1
Calcium Ion Binding (GO:0005509)	2/346	0.6886738534614957	0.778257444155674	0	0	0.8406115417743325	0.31353758248695685	RCAN1;THBS1
Metal Ion Binding (GO:0046872)	3/521	0.6963741978293122	0.7806130120828579	0	0	0.8360946234080563	0.30255599165958497	RCAN1;NUAK2;THBS1
Actin Binding (GO:0003779)	1/183	0.7173760347751754	0.7977221506699952	0	0	0.7951276664511958	0.26410572555128037	FSCN2
Protein Heterodimerization Activity (GO:0046982)	1/190	0.7307745052017036	0.8061718747860064	0	0	0.7654061624649859	0.24006990404177925	BDKRB2
RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977)	7/1225	0.7412555489998267	0.8112954433935111	0	0	0.8242705570291777	0.24679471781829448	STAT5A;NR4A3;MAFB;IRF1;FOXJ1;FOS;ETS1
GTP Binding (GO:0005525)	1/201	0.7505662289988595	0.815068014303449	0	0	0.7229044117647059	0.20742107269042262	RND1
GTPase Activator Activity (GO:0005096)	1/211	0.7673018546395448	0.8267826185650908	0	0	0.6881302521008403	0.18226850238530437	RGS2
Ubiquitin-Protein Transferase Activity (GO:0004842)	2/412	0.7768913140264708	0.8306760973052265	0	0	0.7029087624209576	0.177452703256198	TNFAIP3;BIRC3
Guanyl Ribonucleotide Binding (GO:0032561)	1/226	0.790337494912628	0.838602380098132	0	0	0.6417647058823529	0.15100416509085646	RND1
Transition Metal Ion Binding (GO:0046914)	2/456	0.8229104766513781	0.8665496685950117	0	0	0.6333496492086801	0.12344482543859901	IL1A;SOD2
Ubiquitin Protein Ligase Activity (GO:0061630)	1/311	0.8840350030812402	0.919058225335429	0	0	0.46378083491461103	0.05716498610338239	BIRC3
Ubiquitin-Like Protein Ligase Activity (GO:0061659)	1/319	0.8903362167488669	0.919058225335429	0	0	0.4519284128745838	0.05249424913407614	BIRC3
Tubulin Binding (GO:0015631)	1/322	0.8926105066207404	0.919058225335429	0	0	0.44763606377130294	0.05085367535159125	TTLL2
GTPase Regulator Activity (GO:0030695)	1/424	0.9474364116620727	0.9683357442722654	0	0	0.3379224030037547	0.018246274236026344	RGS2
Sequence-Specific DNA Binding (GO:0043565)	2/717	0.9594718917644831	0.9734787806953514	0	0	0.39674695674695676	0.016414317706437122	MAFB;FOS
RNA Binding (GO:0003723)	4/1411	0.9891705676068883	0.9893475617796037	0	0	0.39450438462894977	0.004295560010095059	NANOS1;NANOS3;HSPA1B;HSPA1A
Double-Stranded DNA Binding (GO:0003690)	1/650	0.9893475617796037	0.9893475617796037	0	0	0.21768784555424636	0.0023313457482724963	FOS
