Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Oral Cavity Carcinoma	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	TNFRSF10B
Hypoplasia Of The Olfactory Bulb	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	TUBB3
Temporal Arteritis	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	P4HA2
Joubert Syndrome With Ocular Defect	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	CEP41
Keratoma	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	KEAP1
Keratosis	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	KEAP1
Keratosis Blennorrhagica	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	KEAP1
Lens Subluxation	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	CBS
Woolly Hair	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	LPAR6
Cleft Lip With Or Without Cleft Palate	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	ARHGAP29
Cystinuria	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	PREPL
Opsoclonus	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	TCIRG1
Dysgenesis Of The Hippocampus	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	TUBB3
Endometrial Hyperplasia	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	CDKN1C
Pharyngitis	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	TCIRG1
Glossitis	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	SLC46A1
Hemangioblastoma	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	NDRG1
Sacrococcygeal Teratoma	1/5	0.09562679916877269	0.7765582368651238	0	0	12.341309823677582	28.968783356610405	APC2
Hyperinsulinemic Hypoglycemia	2/27	0.10013015392054406	0.7765582368651238	0	0	3.9549494949494948	9.101463575738748	CDKN1A;CDKN2B
Melanocytic Nevus	3/56	0.10041179562790552	0.7765582368651238	0	0	2.8013852400286603	6.4389155988122875	CDH3;TNFRSF11A;LYST
Ovarian Serous Adenocarcinoma	3/56	0.10041179562790552	0.7765582368651238	0	0	2.8013852400286603	6.4389155988122875	PLEKHM1;FRY;SH2B3
Dysautonomia	4/90	0.10487180876713534	0.7765582368651238	0	0	2.303860229016645	5.195242930520681	TUBB3;NOS1AP;MTHFS;WDR45
Hyperparathyroidism	2/28	0.10646906738397506	0.7765582368651238	0	0	3.8026418026418027	8.517540351659981	CDKN1A;CDKN2B
Long QT Syndrome	2/28	0.10646906738397506	0.7765582368651238	0	0	3.8026418026418027	8.517540351659981	KCNE3;KCNQ1OT1
Nonbacterial Verrucal Endocardiosis	3/58	0.10866857461717845	0.7765582368651238	0	0	2.699240506329114	5.990836437025115	TREX1;CLU;SH2B3
Prostatic Neoplasms	17/618	0.11258687077178464	0.7765582368651238	0	0	1.410671627776977	3.0809493959882377	STARD3;SPON2;CDKN1A;GDF15;KEAP1;CTCF;PDZK1IP1;HOXB13;CLU;FBXO44;NDRG1;REC8;HERPUD1;CLDN9;CDH1;ZBED1;DEGS1
Adrenocorticotropin Deficient Adrenal Insufficiency	1/6	0.11362829707185776	0.7765582368651238	0	0	9.872544080604534	21.47103306971816	TBX19
Hypokalemic Periodic Paralysis	1/6	0.11362829707185776	0.7765582368651238	0	0	9.872544080604534	21.47103306971816	KCNE3
Spinal Cord Diseases	1/6	0.11362829707185776	0.7765582368651238	0	0	9.872544080604534	21.47103306971816	ADA
Benign Epilepsy	1/6	0.11362829707185776	0.7765582368651238	0	0	9.872544080604534	21.47103306971816	PRRT2
Macular Edema	1/6	0.11362829707185776	0.7765582368651238	0	0	9.872544080604534	21.47103306971816	TREX1
Congenital Long QT Syndrome	1/6	0.11362829707185776	0.7765582368651238	0	0	9.872544080604534	21.47103306971816	KCNQ1OT1
Nephropathy With Pretibial Epidermolysis Bullosa And Deafness	1/6	0.11362829707185776	0.7765582368651238	0	0	9.872544080604534	21.47103306971816	WDR45
Paratuberculosis	1/6	0.11362829707185776	0.7765582368651238	0	0	9.872544080604534	21.47103306971816	AOC3
Pica	1/6	0.11362829707185776	0.7765582368651238	0	0	9.872544080604534	21.47103306971816	DEAF1
Gastric Polyposis	1/6	0.11362829707185776	0.7765582368651238	0	0	9.872544080604534	21.47103306971816	TREX1
Reactive Psychosis	1/6	0.11362829707185776	0.7765582368651238	0	0	9.872544080604534	21.47103306971816	CHN2
Repetitive Compulsive Behavior	1/6	0.11362829707185776	0.7765582368651238	0	0	9.872544080604534	21.47103306971816	DEAF1
Hypercalcemia	3/60	0.1171783110792947	0.7765582368651238	0	0	2.6042638241172553	5.583693931086757	CDKN1C;CDKN1A;CDKN2B
Lissencephaly	2/30	0.11945355478394465	0.7765582368651238	0	0	3.530663780663781	7.502052010080992	CRADD;TUBB3
Myelomonocytic Leukemia	2/30	0.11945355478394465	0.7765582368651238	0	0	3.530663780663781	7.502052010080992	CBL;SH2B3
Juvenile Arthritis	5/131	0.12089628457782448	0.7765582368651238	0	0	1.9665576154125772	4.154986692043274	PACSIN2;CD14;MYZAP;KLF4;CLU
Polyarthritis, Rheumatoid Factor Positive	5/131	0.12089628457782448	0.7765582368651238	0	0	1.9665576154125772	4.154986692043274	PACSIN2;CD14;MYZAP;KLF4;CLU
Lymphocytic Leukemia	5/132	0.123740497160066	0.7765582368651238	0	0	1.9509727314620025	4.076691497848255	FARP2;BCL2L11;TREX1;TNFRSF11A;SH2B3
Salaam Seizures	3/62	0.1259278707881791	0.7765582368651238	0	0	2.5157262390045054	5.212700465484967	CRADD;MTHFS;WARS2
Oropharyngeal Dysphagia	2/31	0.12608607026360788	0.7765582368651238	0	0	3.4087425983977706	7.058791816654293	CDH1;ARHGAP29
Prostate Cancer, Hereditary	3/63	0.1303884434528603	0.7765582368651238	0	0	2.4736708860759493	5.03945449127535	BCL2L11;CDH1;HOXB13
Alveolar Rhabdomyosarcoma	1/7	0.1312723601890444	0.7765582368651238	0	0	8.226700251889168	16.704158790060834	KEAP1
Systemic Mastocytosis	1/7	0.1312723601890444	0.7765582368651238	0	0	8.226700251889168	16.704158790060834	CBL
Isolated Split Hand-Split Foot Malformation	1/7	0.1312723601890444	0.7765582368651238	0	0	8.226700251889168	16.704158790060834	BTRC
Bleeding Disorder	1/7	0.1312723601890444	0.7765582368651238	0	0	8.226700251889168	16.704158790060834	RASGRP2
Chilblain Lesions	1/7	0.1312723601890444	0.7765582368651238	0	0	8.226700251889168	16.704158790060834	TREX1
Ovarian Papillary Adenocarcinoma	1/7	0.1312723601890444	0.7765582368651238	0	0	8.226700251889168	16.704158790060834	CDH1
Eating Disorders	1/7	0.1312723601890444	0.7765582368651238	0	0	8.226700251889168	16.704158790060834	ABCG1
Pilomatrixoma	1/7	0.1312723601890444	0.7765582368651238	0	0	8.226700251889168	16.704158790060834	KEAP1
Brain Stem Compression	1/7	0.1312723601890444	0.7765582368651238	0	0	8.226700251889168	16.704158790060834	TNFRSF11A
Pseudo-TORCH Syndrome	1/7	0.1312723601890444	0.7765582368651238	0	0	8.226700251889168	16.704158790060834	TREX1
Goldenhar Syndrome	1/7	0.1312723601890444	0.7765582368651238	0	0	8.226700251889168	16.704158790060834	ARID3B
Neurodevelopmental Disorders	4/101	0.14238249449079193	0.7765582368651238	0	0	2.0414464388508033	3.9792654216858714	BRSK2;CTCF;CDC42BPB;WDR45
Microlissencephaly	2/34	0.14647088113096834	0.7765582368651238	0	0	3.088699494949495	5.933171301337038	PLK4;KATNB1
Cerebral Amyloid Angiopathy	1/8	0.14856606756285953	0.7765582368651238	0	0	7.0510975170924794	13.444507581714497	ITM2B
Adrenocorticotropic Hormone Deficiency	1/8	0.14856606756285953	0.7765582368651238	0	0	7.0510975170924794	13.444507581714497	TBX19
Choroideremia	1/8	0.14856606756285953	0.7765582368651238	0	0	7.0510975170924794	13.444507581714497	CHM
Congenital Lipodystrophy	1/8	0.14856606756285953	0.7765582368651238	0	0	7.0510975170924794	13.444507581714497	AGPAT2
Coronary Stenosis	1/8	0.14856606756285953	0.7765582368651238	0	0	7.0510975170924794	13.444507581714497	DYRK1B
Neurofibrosarcoma	1/8	0.14856606756285953	0.7765582368651238	0	0	7.0510975170924794	13.444507581714497	SH3PXD2A
Dysgerminoma	1/8	0.14856606756285953	0.7765582368651238	0	0	7.0510975170924794	13.444507581714497	CDH1
Polycythemia Vera	1/8	0.14856606756285953	0.7765582368651238	0	0	7.0510975170924794	13.444507581714497	SH2B3
Gastrointestinal Neoplasms	1/8	0.14856606756285953	0.7765582368651238	0	0	7.0510975170924794	13.444507581714497	GDF15
Hereditary Cancer Syndrome	3/67	0.1487638177883249	0.7765582368651238	0	0	2.318591772151899	4.417833972340277	TOE1;CDH1;HOXB13
Cubitus Valgus	2/35	0.1534089354261384	0.7765582368651238	0	0	2.994949494949495	5.614476507746642	TUBB3;CBL
Hypopigmentation Disorder	2/35	0.1534089354261384	0.7765582368651238	0	0	2.994949494949495	5.614476507746642	CBS;LYST
Partial Agenesis Of Corpus Callosum	2/35	0.1534089354261384	0.7765582368651238	0	0	2.994949494949495	5.614476507746642	TUBB3;KATNB1
Vascular Diseases	3/68	0.15348259537217512	0.7765582368651238	0	0	2.2828042843232716	4.278358976396794	TRAM2;SH2B3;SYTL3
Nephroblastoma	3/69	0.15824801881278638	0.7765582368651238	0	0	2.248101265822785	4.144580918479468	CDKN1C;KCNQ1OT1;CTCF
Sclerocystic Ovaries	5/144	0.16017288140683064	0.7765582368651238	0	0	1.7814450729492741	3.2627193914769848	CCNB1;RHPN1;ADARB1;CDH15;FBXO44
Congenital Hypoplasia Of Radius	2/36	0.16040938860431736	0.7765582368651238	0	0	2.906714200831848	5.3193627156148775	MAFB;EIF4A3
Immunologic Deficiency Syndromes	6/184	0.16166584143375387	0.7765582368651238	0	0	1.670259114881908	3.0435858800028766	SLC46A1;UNC119;ISG15;CORO1A;LYST;AGPAT2
Biliary Cirrhosis	3/70	0.16305843171355835	0.7765582368651238	0	0	2.2144341583223124	4.0162011275261715	NSA2;ENTPD2;KEAP1
Myelodysplastic Syndrome	4/107	0.16477963434276044	0.7765582368651238	0	0	1.9219358336208172	3.465531385676449	CDKN2B;TCIRG1;CBL;SH2B3
46, XY Disorder Of Sex Development	1/9	0.1655163585365792	0.7765582368651238	0	0	6.169395465994962	11.096800600982423	AKR1C4
Homocystinuria	1/9	0.1655163585365792	0.7765582368651238	0	0	6.169395465994962	11.096800600982423	CBS
Leukemia, Megakaryoblastic, Of Down Syndrome	1/9	0.1655163585365792	0.7765582368651238	0	0	6.169395465994962	11.096800600982423	CTCF
Coenzyme Q10 Deficiency	1/9	0.1655163585365792	0.7765582368651238	0	0	6.169395465994962	11.096800600982423	COQ7
Mitochondrial Electron Transport Chain Deficiencies	1/9	0.1655163585365792	0.7765582368651238	0	0	6.169395465994962	11.096800600982423	NOL3
Mitochondrial Respiratory Chain Deficiencies	1/9	0.1655163585365792	0.7765582368651238	0	0	6.169395465994962	11.096800600982423	NOL3
Monocytosis	1/9	0.1655163585365792	0.7765582368651238	0	0	6.169395465994962	11.096800600982423	TCIRG1
Congenital Euryblepharon	1/9	0.1655163585365792	0.7765582368651238	0	0	6.169395465994962	11.096800600982423	CDH1
Degeneration Of The Striatum	1/9	0.1655163585365792	0.7765582368651238	0	0	6.169395465994962	11.096800600982423	TREX1
Enchondroma	1/9	0.1655163585365792	0.7765582368651238	0	0	6.169395465994962	11.096800600982423	TREX1
Periodic Hypokalemic Paresis	1/9	0.1655163585365792	0.7765582368651238	0	0	6.169395465994962	11.096800600982423	KCNE3
Pyoderma Gangrenosum	1/9	0.1655163585365792	0.7765582368651238	0	0	6.169395465994962	11.096800600982423	TCIRG1
Hereditary Breast Cancer	1/9	0.1655163585365792	0.7765582368651238	0	0	6.169395465994962	11.096800600982423	CDH1
Severe Combined Immunodeficiency Disease	3/71	0.16791218405059447	0.7765582368651238	0	0	2.1817572598659716	3.8929403511371907	UNC119;CORO1A;ADA
Pituitary Adenoma	2/38	0.17457682534731309	0.7765582368651238	0	0	2.744949494949495	4.791008426577133	CDKN1A;CDKN2B
Seminoma	1/10	0.18213003557277826	0.7765582368651238	0	0	5.483627204030227	9.338805578008461	KEAP1
Aicardi Goutieres Syndrome	1/10	0.18213003557277826	0.7765582368651238	0	0	5.483627204030227	9.338805578008461	TREX1
Hypocalcemic Seizures	1/10	0.18213003557277826	0.7765582368651238	0	0	5.483627204030227	9.338805578008461	TNFRSF11A
Hypotrichosis Simplex	1/10	0.18213003557277826	0.7765582368651238	0	0	5.483627204030227	9.338805578008461	LPAR6
Medulloepithelioma	1/10	0.18213003557277826	0.7765582368651238	0	0	5.483627204030227	9.338805578008461	KEAP1
Cortical Dysplasia With Other Brain Malformations	1/10	0.18213003557277826	0.7765582368651238	0	0	5.483627204030227	9.338805578008461	TUBB3
Cryptogenic Tonic-Clonic Epilepsy	1/10	0.18213003557277826	0.7765582368651238	0	0	5.483627204030227	9.338805578008461	NES
Dentinogenesis Imperfecta	1/10	0.18213003557277826	0.7765582368651238	0	0	5.483627204030227	9.338805578008461	SERPINH1
Oxidative Phosphorylation Deficiency	1/10	0.18213003557277826	0.7765582368651238	0	0	5.483627204030227	9.338805578008461	NOL3
Eye Diseases	1/10	0.18213003557277826	0.7765582368651238	0	0	5.483627204030227	9.338805578008461	PLK4
Plagiocephaly	3/74	0.18271709779040904	0.7765582368651238	0	0	2.0892494205740775	3.5513400861701934	MAFB;TUBB3;TREX1
Hypoplasia Of The Maxilla	4/112	0.18433983220340006	0.7765582368651238	0	0	1.83248730964467	3.0986889652435656	SEC23A;MAFB;CDH1;ARHGAP29
Vitiligo	4/112	0.18433983220340006	0.7765582368651238	0	0	1.83248730964467	3.0986889652435656	FARP2;TRIM15;TNFRSF11A;SH2B3
Liver Carcinoma	15/581	0.18476626652597644	0.7765582368651238	0	0	1.3172000848794618	2.224307938520436	HOTAIR;CEBPB;PNPT1;GDF15;ISG15;CDC25C;CENPA;NDC80;ZWINT;VASN;CCNB2;CCNB1;CCNE1;KIF20A;MICA
Osteomyelitis	2/40	0.18893364567227594	0.7765582368651238	0	0	2.600212652844232	4.332888813396239	PLEKHM1;TCIRG1
Phakomatosis Pigmentovascularis	2/40	0.18893364567227594	0.7765582368651238	0	0	2.600212652844232	4.332888813396239	CDKN1C;KCNQ1OT1
Hypoglycemia	6/194	0.19088604833438585	0.7765582368651238	0	0	1.580601389491967	2.6176001908849034	CDKN1C;APC2;PREPL;KCNQ1OT1;TBX19;WARS2
Liver Cirrhosis	4/114	0.19236861824633844	0.7765582368651238	0	0	1.798984771573604	2.9653419060734008	SERPINH1;CD14;SERPINA6;MERTK
Somatotropin Deficiency	3/76	0.19277387870530371	0.7765582368651238	0	0	2.031801629963586	3.344827812061357	CDKN1C;PREPL;AGPAT2
Eosinophilia	3/76	0.19277387870530371	0.7765582368651238	0	0	2.031801629963586	3.344827812061357	SLC46A1;TCIRG1;ADA
Ovarian Adenocarcinoma	2/41	0.19617147200430263	0.7765582368651238	0	0	2.5334110334110336	4.12633412271929	AATK;MAP3K14
Seronegative Polyarthritis	5/155	0.19689432388825426	0.7765582368651238	0	0	1.6498727735368957	2.681188645660089	PACSIN2;CD14;MYZAP;KLF4;CLU
Ischemic Stroke	3/77	0.19785351767663872	0.7765582368651238	0	0	2.004242216900445	3.2473300236033227	CDKN1A;SH2B3;ITM2B
Lipoatrophy	3/77	0.19785351767663872	0.7765582368651238	0	0	2.004242216900445	3.2473300236033227	TREX1;TCAP;AGPAT2
46, XY Sex Reversal	1/11	0.19841376672453567	0.7765582368651238	0	0	4.935012594458438	7.981892813959033	AKR1C4
Atypical Mole Melanoma Syndrome	1/11	0.19841376672453567	0.7765582368651238	0	0	4.935012594458438	7.981892813959033	CDKN2B
Bronchopulmonary Dysplasia	1/11	0.19841376672453567	0.7765582368651238	0	0	4.935012594458438	7.981892813959033	SPOCK2
Lymphoma, Lymphocytic, Intermediate	1/11	0.19841376672453567	0.7765582368651238	0	0	4.935012594458438	7.981892813959033	ARHGAP29
Cheilitis	1/11	0.19841376672453567	0.7765582368651238	0	0	4.935012594458438	7.981892813959033	SLC46A1
Ductal Carcinoma	1/11	0.19841376672453567	0.7765582368651238	0	0	4.935012594458438	7.981892813959033	CDH1
Russell-Silver Syndrome	1/11	0.19841376672453567	0.7765582368651238	0	0	4.935012594458438	7.981892813959033	CDKN1C
Nystagmus	20/818	0.20141858774086305	0.7765582368651238	0	0	1.2467677129331265	1.9977831930151781	PLK4;TOE1;PRRT2;PNPT1;TREX1;TNFRSF11A;TCIRG1;MERTK;LYST;HS6ST1;WARS2;CDH3;MAFB;TUBB3;ST3GAL5;TUBGCP6;DEGS1;CEP41;REEP6;SLC19A2
Lymphopenia	3/78	0.20296521758303876	0.7765582368651238	0	0	1.9774177215189874	3.153428887186833	UNC119;TCIRG1;CORO1A
Cortical Dysplasia	3/78	0.20296521758303876	0.7765582368651238	0	0	1.9774177215189874	3.153428887186833	CRADD;TUBB3;WARS2
Ovarian Carcinoma	2/42	0.20344305074784355	0.7765582368651238	0	0	2.469949494949495	3.933071407873571	CDH1;CCNE1
Nyctalopia	5/158	0.20738174555887245	0.7765582368651238	0	0	1.6172728633438107	2.5442839693221053	CIB2;UNC119;CHM;REEP6;MERTK
Manic Disorder	3/79	0.20810741750575373	0.7765582368651238	0	0	1.9512991339107262	3.062956011096264	DIXDC1;CCK;AKR1C4
Psychosis	7/242	0.20868690950586788	0.7765582368651238	0	0	1.4754203624095337	2.3118659558416437	CBS;TREX1;CHN2;TAOK2;ISG15;ADARB1;ITM2B
Hypertension	14/550	0.20905569946575236	0.7765582368651238	0	0	1.296855565920398	2.029779399941601	AOC3;KLHL29;CERS5;DYRK1B;TNFRSF11A;SERPINA6;COQ7;MAFB;P4HA2;CBS;SH2B3;ITM2B;IER3;PSTK
Semantic Dementia	1/12	0.21437408837025337	0.7765582368651238	0	0	4.486146095717884	6.908811745265483	ABCA7
Status Dysraphicus	1/12	0.21437408837025337	0.7765582368651238	0	0	4.486146095717884	6.908811745265483	CHKA
Intestinal Cancer	1/12	0.21437408837025337	0.7765582368651238	0	0	4.486146095717884	6.908811745265483	CDKN1A
