Source,Target,Pvalue_Adjusted
ABCB1,Osteoporosis,0.0739788831250619
ABCB1,Lymphoma,0.0739788831250619
ABCB1,Endometrial Neoplasms,0.0745502070959292
ABCB1,Glioblastoma,0.0745502070959292
ABCB1,Pancreatic carcinoma,0.0745502070959292
ABCB1,Carcinoma breast stage IV,0.0745502070959292
ABCB1,Liver Cirrhosis Experimental,0.0747863377072194
ABCB1,Liver Cirrhosis,0.0773771948186562
ABCB1,Prostate carcinoma,0.0773771948186562
ABCB1,Squamous cell carcinoma of the head and neck,0.0775520919998773
ABCB1,Colorectal Neoplasms,0.0827744840860166
ABCB1,Stage IV Bladder Cancer AJCC v6,0.084286432100041
ABCB1,Anaplastic carcinoma,0.084286432100041
ABCB1,Malignant neoplasm of urinary bladder,0.084286432100041
ABCB1,Bladder Neoplasm,0.0891725280554336
ABCB1,Adult Acute Lymphocytic Leukemia,0.0919714360040484
ABCB1,Squamous cell carcinoma of esophagus,0.0919714360040484
ABCB1,Liver carcinoma,0.095319386034013
ABCB1,Malignant Neoplasms,0.0991201145654548
ABCB1,Osteosarcoma,0.1029977559100099
ABCB1,Colon Carcinoma,0.1062239757831962
ABCB1,Adenocarcinoma of colon,0.1112281755580192
ABCB1,Skin toxicity,0.1138051695421299
ABCB1,Cardiac Carcinoma,0.1138051695421299
ABCB1,Chronic Lymphocytic Leukemia,0.1147307578771389
ABCB1,Small cell carcinoma of lung,0.1193558174333938
ABCB1,ADENOMAS AND ADENOCARCINOMAS,0.1193558174333938
ABCB1,Hematologic Neoplasms,0.1253114324938153
ABCB1,Secondary malignant neoplasm of bone,0.1253114324938153
ABCB1,MYELODYSPLASTIC SYNDROME,0.1254380558571286
ABCB1,Esophageal carcinoma,0.1254380558571286
ABCB1,Tumor Initiation,0.13167400689206
ABCB1,Undifferentiated carcinoma,0.13167400689206
ABCB1,Clear-cell metastatic renal cell carcinoma,0.13167400689206
ABCB1,Carcinoma Transitional Cell,0.13167400689206
ABCB1,Oral Cavity Carcinoma,0.13167400689206
ABCB1,Phototoxicity,0.13167400689206
ABCB1,Malignant neoplasm of large intestine,0.13167400689206
ABCB1,Carcinoma of bladder,0.13167400689206
ABCB1,Malignant neoplasm of endometrium,0.13167400689206
ABCB1,Papillary serous cystadenocarcinoma,0.13167400689206
ABCB1,Unipolar Depression,0.13167400689206
ABCB1,Uterine Corpus Cancer,0.1328002618052838
ABCB1,Myocardial Infarction,0.1352936728187231
ABCB1,Hyperactive behavior,0.1387448809655294
ABCB1,Solid Neoplasm,0.1413782599148022
ABCB1,Colonic Neoplasms,0.1454373331146953
ABCB1,Liver neoplasms,0.1454373331146953
ABCB1,Rheumatoid Arthritis,0.1537760235124317
ABCB1,Sarcoma,0.1537760235124317
ABCB1,Renal fibrosis,0.1602092191314262
ABCB1,Sickle Cell Dactylitis,0.1602092191314262
ABCB1,Palmar-plantar erythrodysesthesia syndrome,0.1602092191314262
ABCB1,Breast Cancer Familial,0.1602092191314262
ABCB1,Carcinoma testes,0.1653491983554358
ABCB1,Chronic leukemia (category),0.1653491983554358
ABCB1,Leukemia Myeloid Chronic-Phase,0.1662487420178625
ABCB1,Visual seizure,0.1735868515093891
ABCB1,stage ovarian epithelial cancer,0.1874735657311888
ABCB1,Dermatitis Phototoxic,0.1897991423047819
ABCB1,TARSAL-CARPAL COALITION SYNDROME,0.1906413554467301
ABCB1,Acute Myeloid Leukemia (AML-M2),0.2050045461627939
ABCB1,cervical cancer,0.2050045461627939
ABCB1,Seizures,0.2053083986145698
ABCB1,Malignant tumor of peritoneum,0.2062010908869036
ABCB1,Lung Neoplasms,0.2062010908869036
ABCB1,Osteosarcoma of bone,0.2109483801368481
ABCB1,Major Depressive Disorder,0.21122597829463
ABCB1,Connective Tissue Diseases,0.2139814021986384
ABCB1,Uterine Corpus Sarcoma,0.222537307875512
ABCB1,Cataract,0.223747154820789
ABCB1,Malignant tumor of colon,0.223747154820789
ABCB1,Prostatic Neoplasms,0.223747154820789
ABCB1,Adverse reaction to drug,0.223747154820789
ABCB1,Drug toxicity,0.223747154820789
ABCB1,Hodgkin Disease,0.2454476567103779
ABCB1,Burkitt Lymphoma,0.2521987644415915
ABCB1,Hepatoblastoma,0.2522264785494494
ABCB1,Malignant Head and Neck Neoplasm,0.2522264785494494
ABCB1,B-Cell Lymphomas,0.2522264785494494
ABCB1,Malignant neoplasm of liver,0.2643145809900195
ABCB1,Opiate Addiction,0.2643145809900195
ABCB1,Chondrosarcoma,0.2643145809900195
ABCB1,Neoplasms,0.2714542429024338
ABCB1,Malignant tumor of cervix,0.2714542429024338
ABCB1,Malignant ascites,0.2714542429024338
ABCB1,Parasitic Diseases,0.2714542429024338
ABCB1,Malignant neoplasm of lung,0.2714542429024338
ABCB1,Kidney Neoplasm,0.2714542429024338
ABCB1,Diabetes Mellitus Insulin-Dependent,0.2714542429024338
ABCB1,510-Methylenetetrahydrofolate reductase deficiency,0.2714542429024338
ABCB1,Mental Disorders Severe,0.2714542429024338
ABCB1,Secondary malignant neoplasm of lung,0.2723545094624877
ABCB1,Cervix carcinoma,0.2834835531038365
ABCB1,Acute leukemia,0.2835142372342932
ABCB1,Neoplasms Intracranial,0.290158730291654
ABCB1,Adult Hepatocellular Carcinoma,0.290158730291654
ABCB1,Cirrhosis,0.2923761731100008
ABCB1,Gastrointestinal Diseases,0.2980670559114652
ABCB1,Hyperbilirubinemia,0.2980670559114652
ABCB1,Conventional (Clear Cell) Renal Cell Carcinoma,0.2980670559114652
ABCB1,Breast cancer lobular,0.2980670559114652
ABCB1,Pancolitis,0.2980670559114652
ABCB1,Triple Negative Breast Neoplasms,0.2980670559114652
ABCB1,Myeloid Leukemia,0.2980670559114652
ABCB1,Heart Septal Defects,0.3044782497745498
ABCB1,Endometrial Carcinoma,0.3044782497745498
ABCB1,Neuroepithelioma,0.3099246715197673
ABCB1,Childhood Acute Lymphoblastic Leukemia,0.3099246715197673
ABCB1,Malignant Squamous Cell Neoplasm,0.3104232675696299
ABCB1,Anaplastic Oligodendroglioma,0.3176684185973055
ABCB1,Gastrointestinal Stromal Tumors,0.3199171478489988
ABCB1,Cholangiocarcinoma,0.340892538685018
ABCB1,Marijuana Abuse,0.3418217363648192
ABCB1,Ischemic stroke,0.3486533561309259
ABCB1,Blast Phase,0.3494455519738624
ABCB1,Leukemogenesis,0.3510063969122338
ABCB1,Rhabdomyosarcoma,0.3510063969122338
ABCB1,Uterine Cancer,0.3544355608905275
ABCB1,Pregnancy in Diabetics,0.3638414818541592
ABCB1,Carcinoma of lung,0.3663130598151661
ABCB1,Tuberculosis,0.3706856725676674
ABCB1,Anaplastic astrocytoma,0.3763374964032415
ABCB1,Primary malignant neoplasm,0.383941725017158
ABCB1,Undifferentiated leukemia,0.383941725017158
ABCB1,Complex partial seizures,0.383941725017158
ABCB1,Tuberculosis Pulmonary,0.383941725017158
ABCB1,Cardiac Lymphoma,0.383941725017158
ABCB1,hiv-infection/aids,0.383941725017158
ABCB1,Primary malignant neoplasm of lung,0.3902116649640871
ABCB1,Bone necrosis,0.3933196962529684
ABCB1,Secondary malignant neoplasm of lymph node,0.3933196962529684
ABCB1,Amyloidosis,0.3933196962529684
ABCB1,Hallucinations,0.3933196962529684
ABCB1,Chronic myeloproliferative disorder,0.3933196962529684
ABCB1,Gallbladder Carcinoma,0.3933196962529684
ABCB1,Diagnosis Psychiatric,0.3933196962529684
ABCB1,Progressive intrahepatic cholestasis (disorder),0.3933196962529684
ABCB1,Epstein-Barr Virus Infections,0.3933196962529684
ABCB1,Bipolar Disorder,0.3933196962529684
ABCB1,Plaque Amyloid,0.3933196962529684
ABCB1,Peripheral T-Cell Lymphoma,0.3933196962529684
ABCB1,Adenocarcinoma of large intestine,0.3933196962529684
ABCB1,Columnar Cell Change of the Breast,0.3933196962529684
ABCB1,Diabetes Mellitus Non-Insulin-Dependent,0.3933196962529684
ABCB1,Inflammation,0.3933196962529684
ABCB1,Harlequin Fetus,0.3933196962529684
ABCB1,Generalized seizures,0.3933196962529684
ABCB1,Pancreatitis Chronic,0.3933196962529684
ABCB1,Interstitial lung fibrosis,0.3933196962529684
ABCB1,Kidney Diseases,0.3933196962529684
ABCB1,Nasopharyngeal carcinoma,0.3933196962529684
ABCB1,Non-small cell lung cancer stage I,0.3933196962529684
ABCB1,Parathyroid Adenoma,0.3933196962529684
ABCB1,Nephroblastoma,0.3933196962529684
ABCB1,Schizophrenia,0.3933196962529684
ABCB1,Malignant Glioma,0.3933196962529684
ABCB1,Adrenocortical carcinoma,0.3933196962529684
ABCB1,Seizures Focal,0.3933196962529684
ABCB1,tumor vasculature,0.3933196962529684
ABCB1,Non-Small Cell Lung Carcinoma,0.3933196962529684
ABCB1,Infection caused by Helicobacter pylori,0.3933196962529684
ABCB1,HTLV-I Infections,0.3933196962529684
ABCB1,Hypertensive disease,0.3933196962529684
ABCB1,Secondary malignant neoplasm of liver,0.3933196962529684
ABCB1,Juvenile rheumatoid arthritis,0.3933196962529684
ABCB1,Leukemia Myelocytic Acute,0.3933196962529684
ABCB1,Splenic Neoplasms,0.3933196962529684
ABCB1,Sarcoma metastatic,0.3933196962529684
ABCB1,Visual disturbance,0.3933196962529684
ABCB1,Acute postoperative pain,0.3933196962529684
ABCB1,Central nervous system depression (disorder),0.3933196962529684
ABCB1,HIV Infections,0.3933196962529684
ABCB1,Milroy Disease,0.3933196962529684
ABCB1,Soft Tissue Neoplasms,0.3933196962529684
ABCB1,Hurthle Cell Tumor,0.3933196962529684
ABCB1,Stage 4S neuroblastoma,0.3933196962529684
ABCB1,Lymphoma T-Cell Cutaneous,0.3933196962529684
ABCB1,DOSAGE-SENSITIVE SEX REVERSAL,0.3933196962529684
ABCB1,Arthritis Psoriatic,0.3933196962529684
ABCB1,Chordoma,0.3933196962529684
ABCB1,Alzheimer's Disease,0.3933196962529684
ABCB1,Anxiety Disorders,0.3933196962529684
ABCB1,Coumarin Resistance,0.3933196962529684
ABCB1,Neonatal Abstinence Syndrome,0.3933196962529684
ABCB1,Prolymphocytic Leukemia,0.3933196962529684
ABCB1,Malaria Falciparum,0.3933196962529684
ABCB1,Creutzfeldt-Jakob disease,0.3933196962529684
ABCB1,Liver and Intrahepatic Biliary Tract Carcinoma,0.3933196962529684
ABCB1,Lymphoma Non-Hodgkin,0.3933196962529684
ABCB1,Epiretinal Membrane,0.3933196962529684
ABCB1,Acute lymphocytic leukemia,0.3933196962529684
ABCB1,Lip and Oral Cavity Carcinoma,0.3933196962529684
ABCB1,Stomach Neoplasms,0.3933196962529684
ABCB1,Inflammatory Bowel Diseases,0.3933196962529684
ABCB1,Acute Promyelocytic Leukemia,0.3933196962529684
ABCB1,Parkinson Disease,0.3933196962529684
ABCB1,Coronary heart disease,0.3933196962529684
ABCB1,Glomerulonephritis,0.3933196962529684
ABCB1,Postoperative Nausea and Vomiting,0.3933196962529684
ABCB1,Arthritis Adjuvant-Induced,0.3933196962529684
ABCB1,Arthritis Collagen-Induced,0.3933196962529684
ABCB1,Arthritis Experimental,0.3933196962529684
ABCB1,Behavior Disorders,0.3933196962529684
ABCB1,Granulomatous Disease Chronic X-Linked,0.3933196962529684
ABCB1,Cerebral Amyloid Angiopathy,0.3933196962529684
ABCB1,Lymphoid leukemia,0.3933196962529684
ABCB1,Adenoma,0.3933196962529684
ABCB1,Glioblastoma Multiforme,0.3933196962529684
ABCB1,synovial sarcoma,0.3933196962529684
ABCB1,Adult Soft Tissue Sarcoma,0.3933196962529684
ABCB1,Asthenia,0.3933196962529684
ABCB1,Childhood nephrotic syndrome,0.3933196962529684
ABCB1,Metaplastic breast carcinoma,0.3933196962529684
ABCB1,Disseminated neuroblastoma,0.3933196962529684
ABCB1,Anemia,0.3941558617476422
ABCB1,Malignant neoplasm of kidney,0.3941558617476422
ABCB1,Neoplasm Residual,0.3941558617476422
ABCB1,Fabry Disease,0.3941558617476422
ABCB1,Rash and Dermatitis Adverse Event Associated with Chemoradiation,0.3941558617476422
ABCB1,Single Seizure,0.3941558617476422
ABCB1,Seizures Auditory,0.3941558617476422
ABCB1,Seizures Clonic,0.3941558617476422
ABCB1,Seizures Sensory,0.3941558617476422
ABCB1,Seizures Somatosensory,0.3941558617476422
ABCB1,Vertiginous seizure,0.3941558617476422
ABCB1,Atonic Absence Seizures,0.3941558617476422
ABCB1,Generalized Absence Seizures,0.3941558617476422
ABCB1,Gustatory seizure,0.3941558617476422
ABCB1,Jacksonian Seizure,0.3941558617476422
ABCB1,Non-epileptic convulsion,0.3941558617476422
ABCB1,Nonepileptic Seizures,0.3941558617476422
ABCB1,Olfactory seizure,0.3941558617476422
ABCB1,Acute Erythroblastic Leukemia,0.3941558617476422
ABCB1,Epilepsy,0.3941558617476422
ABCB1,Variegate Porphyria,0.3941558617476422
ABCB1,COLCHICINE RESISTANCE,0.3941558617476422
ABCB1,Renal carcinoma,0.3941558617476422
ABCB1,Thyroid carcinoma,0.3941558617476422
ABCB1,Epileptic Seizures,0.3941558617476422
ABCB1,androgen independent prostate cancer,0.3941558617476422
ABCB1,Mental Depression,0.3941558617476422
ABCB1,Tonic Seizures,0.3941558617476422
ABCB1,Ki-1+ Anaplastic Large Cell Lymphoma,0.3941558617476422
ABCB1,Pituitary Neoplasms,0.3941558617476422
ABCB1,Malignant neoplasm of brain,0.3941558617476422
ABCB1,Recurrent Endometrial Cancer,0.3941558617476422
ABCB1,Parkinson Disease Secondary Vascular,0.3941558617476422
ABCB1,Sleep Apnea Mixed Central and Obstructive,0.3941558617476422
ABCB1,Atherosclerotic Parkinsonism,0.3941558617476422
ABCB1,Benign neoplasm of liver,0.3941558617476422
ABCB1,Cannabis-Related Disorder,0.3941558617476422
ABCB1,Hashish Abuse,0.3941558617476422
ABCB1,Hypersomnia with Periodic Respiration,0.3941558617476422
ABCB1,pediatric AIDS,0.3941558617476422
ABCB1,Pulmonary Blastoma,0.3941558617476422
ABCB1,Hereditary hemochromatosis,0.3941558617476422
ABCB1,Progressive Neoplastic Disease,0.3941558617476422
ABCB1,Progressive cGVHD,0.3975960596292668
ABCB1,Senile Plaques,0.3975960596292668
ABCB1,Dizziness,0.3975960596292668
ABCB1,Schizoaffective Disorder,0.3975960596292668
ABCB1,Convulsive Seizures,0.3975960596292668
ABCB1,Depressive disorder,0.3975960596292668
ABCB1,Secondary Parkinson Disease,0.3975960596292668
ABCB1,Childhood Absence Epilepsy,0.3975960596292668
ABCB1,Chronic Liver Failure,0.3975960596292668
ABCB1,Kernicterus,0.3975960596292668
ABCB1,Vertigo,0.4028066164685291
ABCB1,Meningioma benign no ICD-O subtype,0.4028066164685291
ABCB1,Chronic Kidney Diseases,0.4028066164685291
ABCB1,Kidney Failure Acute,0.4028066164685291
ABCB1,Neuroectodermal Tumor Primitive,0.4028066164685291
ABCB1,leiomyosarcoma,0.4028066164685291
ABCB1,Refractory cancer,0.4028066164685291
ABCB1,Carcinoma of larynx,0.4028066164685291
ABCB1,Intrahepatic Cholangiocarcinoma,0.4028066164685291
ABCB1,Celiac Disease,0.4028066164685291
ABCB1,Schizophrenia and related disorders,0.4028066164685291
ABCB1,Childhood Acute Megakaryoblastic Leukemia,0.4028066164685291
ABCB1,Gastric Adenocarcinoma,0.4028066164685291
ABCB1,Extrapyramidal Disorders,0.4028066164685291
ABCB1,Epileptic drop attack,0.4037249857069285
ABCB1,Cholestasis,0.4100901006059349
ABCB1,Drug Resistant Epilepsy,0.4100901006059349
ABCB1,Acute myocardial infarction,0.4103119460235835
ABCB1,Multiple Myeloma,0.4103119460235835
ABCB1,Epilepsy Temporal Lobe,0.4103119460235835
ABCB1,Convulsions,0.4103119460235835
ABCB1,Nephrotic Syndrome,0.4103119460235835
ABCB1,Xeroderma pigmentosum group B,0.4103119460235835
ABCB1,AIDS-Related Non-Hodgkin Lymphoma,0.4103119460235835
ABCB1,Cancer Relapse,0.4103119460235835
ABCB1,Anxiety,0.4115056600660309
ABCB1,Retinoblastoma,0.4115056600660309
ABCB1,MYELOPROLIFERATIVE SYNDROME TRANSIENT,0.4115056600660309
ABCB1,Viremia,0.4115056600660309
ABCB1,Aura,0.4115056600660309
ABCB1,Awakening Epilepsy,0.4115056600660309
ABCB1,Cerebrovascular accident,0.4115056600660309
ABCB1,Alzheimer Disease Late Onset,0.4115056600660309
ABCB1,Acute Megakaryocytic Leukemias,0.4115056600660309
ABCB1,Sphenoid Wing Meningioma,0.4115056600660309
ABCB1,Peroxisome Biogenesis Disorder Complementation Group D,0.4115056600660309
ABCB1,Core binding factor acute myeloid leukemia,0.4115056600660309
ABCB1,Malignant histiocytosis,0.4115056600660309
ABCB1,Epilepsy Cryptogenic,0.4118266358241932
ABCB1,Acute Coronary Syndrome,0.4118266358241932
ABCB1,Juvenile arthritis,0.4126392832024548
ABCB1,Absence Seizures,0.4126392832024548
ABCB1,Acquired Immunodeficiency Syndrome,0.4126392832024548
ABCB1,Malignant Peripheral Nerve Sheath Tumor,0.4126392832024548
ABCB1,Down Syndrome,0.4126392832024548
ABCB1,Mental disorders,0.4126392832024548
ABCB1,Balkan Nephropathy,0.4126392832024548
ABCB1,Cannabis Abuse,0.4126392832024548
ABCB1,Central nervous system lymphoma,0.4126392832024548
ABCB1,Multiple Chronic Conditions,0.4192169590514327
ABCB1,Oxyphilic Adenoma,0.4192169590514327
ABCB1,Liposarcoma Pleomorphic,0.4192169590514327
ABCB1,Aggressive natural killer-cell leukemia,0.4192169590514327
ABCB1,Erythema Multiforme,0.4192169590514327
ABCB1,Poisoning,0.4192169590514327
ABCB1,Lupus Erythematosus Systemic,0.4213286052188015
ABCB1,Simple Partial Status Epilepticus,0.4213286052188015
ABCB1,Status Epilepticus Subclinical,0.4213286052188015
ABCB1,Complex Partial Status Epilepticus,0.4213286052188015
ABCB1,Grand Mal Status Epilepticus,0.4213286052188015
ABCB1,Non-Convulsive Status Epilepticus,0.4213286052188015
ABCB1,Thrombocytopenia,0.4213286052188015
ABCB1,Malignant neoplasm of mouth,0.4213286052188015
ABCB1,Benign Neoplasm,0.4213286052188015
ABCB1,Ovarian adenocarcinoma,0.4213286052188015
ABCB1,PACHYONYCHIA CONGENITA 3,0.424575176503444
ABCB1,Congestive heart failure,0.425419812815905
ABCB1,Neurilemmoma,0.425419812815905
ABCB1,secondary acute myeloid leukemia,0.425419812815905
ABCB1,Tuberculosis Drug-Resistant,0.425419812815905
ABCB1,Intestinal Volvulus,0.425419812815905
ABCB1,Lipidemias,0.425419812815905
ABCB1,Rectal Carcinoma,0.429029854971378
ABCB1,Heart failure,0.4304973629098372
ABCB1,Infant Premature,0.4304973629098372
ABCB1,Psoriasis,0.4304973629098372
ABCB1,Undifferentiated (Embryonal) Sarcoma,0.4304973629098372
ABCB1,Idiopathic Nephrotic Syndrome,0.4304973629098372
ABCB1,Pouchitis,0.4304973629098372
ABCB1,Addictive Behavior,0.4314759856195063
ABCB1,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,0.4330362522463816
ABCB1,Malignant Fibrous Histiocytoma,0.4330362522463816
ABCB1,Early-Stage Breast Carcinoma,0.4335751357405352
ABCB1,Petit mal status,0.4335751357405352
ABCB1,Squamous cell carcinoma of lung,0.4335751357405352
ABCB1,Neurodegenerative Disorders,0.4335751357405352
ABCB1,Neuropathy,0.4335751357405352
ABCB1,Indolent Non-Hodgkin Lymphoma,0.4335751357405352
ABCB1,Infantile nystagmus syndrome,0.4335751357405352
ABCB1,Niemann-Pick Disease Type C,0.4352815161963393
ABCB1,Carcinoid Tumor,0.4381343267935581
ABCB1,Meningioma,0.4396723023384634
ABCB1,Encephalitis,0.4396723023384634
ABCB1,Dyslipidemias,0.4421745246585178
ABCB1,Depressive Symptoms,0.4459714599189374
ABCB1,Monosomy,0.4459714599189374
ABCB1,Leukemia secondary,0.4459714599189374
ABCB1,Peptic Ulcer,0.4459714599189374
ABCB1,Precancerous Conditions,0.4479115285676636
ABCB1,Status Epilepticus,0.4506578937113162
ABCB1,Lymphoma Large-Cell Follicular,0.4506578937113162
ABCB1,Acute myeloid leukemia minimal differentiation,0.4506578937113162
ABCB1,Alcohol or Other Drugs use,0.4506578937113162
ABCB1,Hyperlipoproteinemia Type IIa,0.4564472886428772
ABCB1,Steroid resistant nephrotic syndrome of childhood,0.4564472886428772
ABCB1,leukemia,0.4588513406515081
ABCB1,Chronic gastritis,0.4615352570710579
ABCB1,Myoclonic Seizures,0.4615352570710579
ABCB1,Hypotension Orthostatic,0.4615352570710579
ABCB1,Steroid-resistant nephrotic syndrome,0.4615352570710579
ABCB1,Increased drug resistance,0.4615352570710579
ABCB1,Klatskin Tumor,0.4615352570710579
ABCB1,Plasmablastic lymphoma,0.4615352570710579
ABCB1,Mesothelioma,0.4635211539849193
ABCB1,Malignant neoplasm of skin,0.466957409863091
ABCB1,Encephalopathy Toxic,0.4675904598629673
ABCB1,Toxic Encephalitis,0.4675904598629673
ABCB1,Primary Malignant Liver Neoplasm,0.4675904598629673
ABCB1,Chronic kidney disease stage 5,0.4704594475773637
ABCB1,Huntington Disease,0.4704594475773637
ABCB1,Uveal melanoma,0.472444704048021
ABCB1,Myeloid Leukemia Chronic,0.472444704048021
ABCB1,Lymphoma AIDS-Related,0.472444704048021
ABCB1,Pain Postoperative,0.472444704048021
ABCB1,Agranulocytosis,0.472444704048021
ABCB1,Febrile Neutropenia,0.472444704048021
ABCB1,Philadelphia chromosome positive chronic myelogenous leukemia,0.472444704048021
ABCB1,Adenomatous Polyposis Coli,0.4749780675672355
ABCB1,Manic,0.4753011022966241
ABCB1,Malignant melanoma of eye,0.4753011022966241
ABCB1,Psychotic Disorders,0.4753011022966241
ABCB1,Hypercholesterolemia,0.4755217870653703
ABCB1,Myelodysplasia,0.4790179402069343
ABCB1,Rheumatism,0.4790179402069343
ABCB1,Anorexia Nervosa,0.4790179402069343
ABCB1,Lymphadenitis,0.4790179402069343
ABCB1,Polydipsia,0.4790179402069343
ABCB1,Breast adenocarcinoma,0.4810435657134442
ABCB1,Steroid Sulfatase Deficiency Disease,0.4840863724482356
ABCB1,Cyst,0.4850576707687362
ABCB1,Kaposi Sarcoma,0.4851378030288289
ABCB1,Pain,0.4871698998714747
ABCB1,Cannabis Dependence,0.4906258721078565
ABCB1,Neurotoxicity Syndromes,0.4906258721078565
ABCB1,Tonic - clonic seizures,0.4919605488358906
ABCB1,Diarrhea,0.4923669467696064
ABCB1,Primary biliary cirrhosis,0.4923669467696064
ABCB1,Acute biphenotypic leukemia,0.4923669467696064
ABCB1,X-Linked Combined Immunodeficiency Diseases,0.4923669467696064
ABCB1,Oral cleft,0.4923669467696064
ABCB1,Pemphigus,0.4923669467696064
ABCB1,Primary Lesion,0.4923669467696064
ABCB1,Sleep disturbances,0.4929829683479762
ABCB1,Anaplastic thyroid carcinoma,0.4952592576151974
ABCB1,Adult Acute Myeloblastic Leukemia,0.4981941174985421
ABCB1,Crohn Disease,0.4981941174985421
ABCB1,Neutropenia,0.498994845947585
ABCB1,Ichthyosis X-Linked,0.4990401620718274
ABCB1,Ulcerative Colitis,0.5001612228394569
ABCB1,Juvenile Myoclonic Epilepsy,0.5019670090704682
ABCB1,M5b Acute differentiated monocytic leukemia,0.504136641473215
ABCB1,Hepatitis A,0.5090214163899865
ABCB1,Coronary Arteriosclerosis,0.5140447474168605
ABCB1,Obesity,0.5140447474168605
ABCB1,Tubular Aggregate Myopathy,0.5140447474168605
ABCB1,Escherichia coli Infections,0.5140447474168605
ABCB1,Immunoblastic Large-Cell Lymphoma,0.5140447474168605
ABCB1,Adenocarcinoma of lung (disorder),0.51550637274795
ABCB1,Reperfusion Injury,0.5188223685230745
ABCB1,Painful Bladder Syndrome,0.5188223685230745
ABCB1,Ewings sarcoma,0.5251317541886066
ABCB1,Malignant neoplasm of adrenal cortex,0.5251317541886066
ABCB1,nervous system disorder,0.5276472086074249
