Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Lymphopenia	2/22	0.07025082205516801	0.527075931611956	0	0	4.944949494949495	13.132219639707378	UNC119;ADA
Meniere's disease	2/23	0.07595975517217837	0.527075931611956	0	0	4.709235209235209	12.138296824433915	KCNE3;PDZK1IP1
Omphalocele	2/23	0.07595975517217837	0.527075931611956	0	0	4.709235209235209	12.138296824433915	CDKN1C;KCNQ1OT1
Pulmonary fibrosis	2/23	0.07595975517217837	0.527075931611956	0	0	4.709235209235209	12.138296824433915	CDH1;SERPINH1
Hypotrichosis	2/24	0.08180987489800805	0.527075931611956	0	0	4.494949494949495	11.252464733056147	CDH3;LPAR6
Dementia	5/119	0.08928906498041281	0.527075931611956	0	0	2.1749029061202623	5.254296279615253	CBS;ABCA7;WDR45;CLU;ITM2B
Monoclonal gammopathy of uncertain significance	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	MAFB
Multiple chemical sensitivity	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	LCMT2
Myotonic dystrophy type 2	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	MTMR1
Atypical teratoid rhabdoid tumor	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	RHPN2
Bipolar I disorder	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	KATNB1
Burkitt lymphoma	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	MAPRE2
Periarthritis	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	TRIM47
Periventricular leukomalacia	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	SERPINH1
Cerebral amyloid angiopathy	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	SLC25A44
Congenital generalized lipodystrophy	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	AGPAT2
Conjunctivochalasis	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	TRIM47
Contact dermatitis	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	PTPRU
Conversion disorder	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	RNF41
Sarcoidosis	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	KCTD12
Secretory diarrhea	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	SNX18
Dressler's syndrome	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	CKB
Endometriosis of ovary	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	SPOCK2
Tracheitis	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	LCMT2
Ganglioneuroma	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	NUMBL
Gastric outlet obstruction	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	SPAG7
non-Hodgkin lymphoma	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	CDC42BPB
Incontinentia pigmenti achromians	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	FXR2
Intraductal papilloma	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	DOCK4
Kluver-Bucy syndrome	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	SH2B3
La Crosse encephalitis	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	MERTK
Localized scleroderma	1/5	0.09562679916877269	0.527075931611956	0	0	12.341309823677582	28.968783356610405	RRP9
Amyloidosis	2/27	0.10013015392054406	0.527075931611956	0	0	3.9549494949494948	9.101463575738748	ABCA7;ITM2B
Mouth disease	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	BCL2L10
Atrophic rhinitis	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	IFI30
Boutonneuse fever	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	ISG15
Pityriasis versicolor	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	CBS
Cholecystitis	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	CCK
Chromosome 15q24 deletion syndrome	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	ARID3B
Recurrent corneal erosion	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	PITPNM1
Tangier disease	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	ABCA7
Trichinosis	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	NUMBL
West Nile encephalitis	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	OASL
biotin-responsive basal ganglia disease	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	SLC46A1
IMAGe syndrome	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	KCNQ1OT1
Idiopathic pulmonary fibrosis	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	MICA
Intestinal atresia	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	ARID3B
Japanese encephalitis	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	RGS11
Liver neoplasm	1/6	0.11362829707185776	0.527075931611956	0	0	9.872544080604534	21.47103306971816	CHST4
Ataxia telangiectasia	2/30	0.11945355478394465	0.527075931611956	0	0	3.530663780663781	7.502052010080992	CDKN1A;CDC25C
Fragile X syndrome	2/31	0.12608607026360788	0.527075931611956	0	0	3.4087425983977706	7.058791816654293	FXR2;EIF4A3
Motor peripheral neuropathy	1/7	0.1312723601890444	0.527075931611956	0	0	8.226700251889168	16.704158790060834	SEC16A
Aicardi-Goutieres syndrome	1/7	0.1312723601890444	0.527075931611956	0	0	8.226700251889168	16.704158790060834	TREX1
Newborn respiratory distress syndrome	1/7	0.1312723601890444	0.527075931611956	0	0	8.226700251889168	16.704158790060834	SAT2
Avian influenza	1/7	0.1312723601890444	0.527075931611956	0	0	8.226700251889168	16.704158790060834	OASL
Cervical incompetence	1/7	0.1312723601890444	0.527075931611956	0	0	8.226700251889168	16.704158790060834	SERPINH1
Placenta praevia	1/7	0.1312723601890444	0.527075931611956	0	0	8.226700251889168	16.704158790060834	SERPINH1
Swine influenza	1/7	0.1312723601890444	0.527075931611956	0	0	8.226700251889168	16.704158790060834	WARS2
Funisitis	1/7	0.1312723601890444	0.527075931611956	0	0	8.226700251889168	16.704158790060834	SERPINH1
Venezuelan equine encephalitis	1/7	0.1312723601890444	0.527075931611956	0	0	8.226700251889168	16.704158790060834	SH2D3C
Retinal degeneration	2/34	0.14647088113096834	0.527075931611956	0	0	3.088699494949495	5.933171301337038	PITPNM1;NES
Dyspepsia	2/34	0.14647088113096834	0.527075931611956	0	0	3.088699494949495	5.933171301337038	SPAG7;CCK
Acute chest syndrome	1/8	0.14856606756285953	0.527075931611956	0	0	7.0510975170924794	13.444507581714497	PLA2G10
Branchiootorenal syndrome	1/8	0.14856606756285953	0.527075931611956	0	0	7.0510975170924794	13.444507581714497	NXF1
Renal clear cell carcinoma	1/8	0.14856606756285953	0.527075931611956	0	0	7.0510975170924794	13.444507581714497	RHEBL1
Retinoschisis	1/8	0.14856606756285953	0.527075931611956	0	0	7.0510975170924794	13.444507581714497	RGS11
Scurvy	1/8	0.14856606756285953	0.527075931611956	0	0	7.0510975170924794	13.444507581714497	SLC23A2
Duodenogastric reflux	1/8	0.14856606756285953	0.527075931611956	0	0	7.0510975170924794	13.444507581714497	CCK
Dysembryoplastic neuroepithelial tumor	1/8	0.14856606756285953	0.527075931611956	0	0	7.0510975170924794	13.444507581714497	TUBB3
Galloway-Mowat syndrome	1/8	0.14856606756285953	0.527075931611956	0	0	7.0510975170924794	13.444507581714497	SYNPO
Granulomatous amebic encephalitis	1/8	0.14856606756285953	0.527075931611956	0	0	7.0510975170924794	13.444507581714497	ENTPD2
Wernicke-Korsakoff syndrome	1/8	0.14856606756285953	0.527075931611956	0	0	7.0510975170924794	13.444507581714497	SLC19A2
Iris disease	1/8	0.14856606756285953	0.527075931611956	0	0	7.0510975170924794	13.444507581714497	CLU
Mitral valve stenosis	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	PDZK1IP1
Multiple myeloma	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	MAFB
Nasopharynx carcinoma	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	IER3
Branchiootic syndrome	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	NXF1
CREST syndrome	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	CENPA
Pernicious anemia	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	CBL
Chylomicron retention disease	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	SEC23A
Purine nucleoside phosphorylase deficiency	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	ADA
Spermatic cord torsion	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	TBPL1
Gastric antral vascular ectasia	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	CENPA
Hailey-Hailey disease	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	ATP2C2
estrogen-receptor positive breast cancer	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	TRAM2
Hyperkalemic periodic paralysis	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	KCNE3
Idiopathic generalized epilepsy	1/9	0.1655163585365792	0.527075931611956	0	0	6.169395465994962	11.096800600982423	TRAM2
Rheumatoid arthritis	9/310	0.16709704237747453	0.527075931611956	0	0	1.4835637848132617	2.6543634584631466	MDC1;CTIF;ATP8A1;PRSS16;TRIM15;SH2B3;N4BP1;MICA;IER3
Sertoli cell-only syndrome	2/37	0.16746702867252802	0.527075931611956	0	0	2.8235209235209235	5.045543770613904	EIF1AY;KATNB1
Constipation	2/38	0.17457682534731309	0.527075931611956	0	0	2.744949494949495	4.791008426577133	CCK;ITM2B
Acute pancreatitis	1/10	0.18213003557277826	0.527075931611956	0	0	5.483627204030227	9.338805578008461	PLA2G10
Chikungunya	1/10	0.18213003557277826	0.527075931611956	0	0	5.483627204030227	9.338805578008461	SH2D3C
Pleural empyema	1/10	0.18213003557277826	0.527075931611956	0	0	5.483627204030227	9.338805578008461	PDLIM7
Congenital fibrosis of the extraocular muscles	1/10	0.18213003557277826	0.527075931611956	0	0	5.483627204030227	9.338805578008461	PPFIA3
Tinea pedis	1/10	0.18213003557277826	0.527075931611956	0	0	5.483627204030227	9.338805578008461	BCLAF1
Fibrosarcoma	1/10	0.18213003557277826	0.527075931611956	0	0	5.483627204030227	9.338805578008461	MAFB
Western equine encephalitis	1/10	0.18213003557277826	0.527075931611956	0	0	5.483627204030227	9.338805578008461	SH2D3C
alcohol-related neurodevelopmental disorder	1/10	0.18213003557277826	0.527075931611956	0	0	5.483627204030227	9.338805578008461	WDR45
Low compliance bladder	1/10	0.18213003557277826	0.527075931611956	0	0	5.483627204030227	9.338805578008461	BCL2L10
Diabetes mellitus	3/74	0.18271709779040904	0.527075931611956	0	0	2.0892494205740775	3.5513400861701934	DYRK1B;AGPAT2;SH2B3
Normal pressure hydrocephalus	1/11	0.19841376672453567	0.527075931611956	0	0	4.935012594458438	7.981892813959033	SNPH
Perlman syndrome	1/11	0.19841376672453567	0.527075931611956	0	0	4.935012594458438	7.981892813959033	DIS3L
Chromosome 15q13.3 microdeletion syndrome	1/11	0.19841376672453567	0.527075931611956	0	0	4.935012594458438	7.981892813959033	ARHGAP11B
Pulmonary alveolar proteinosis	1/11	0.19841376672453567	0.527075931611956	0	0	4.935012594458438	7.981892813959033	ABCG1
Robinow syndrome	1/11	0.19841376672453567	0.527075931611956	0	0	4.935012594458438	7.981892813959033	DAZAP2
Stiff-Person syndrome	1/11	0.19841376672453567	0.527075931611956	0	0	4.935012594458438	7.981892813959033	MICA
Tracheomalacia	1/11	0.19841376672453567	0.527075931611956	0	0	4.935012594458438	7.981892813959033	ZBED1
Transient neonatal diabetes mellitus	1/11	0.19841376672453567	0.527075931611956	0	0	4.935012594458438	7.981892813959033	KCNQ1OT1
Wernicke encephalopathy	1/11	0.19841376672453567	0.527075931611956	0	0	4.935012594458438	7.981892813959033	SLC19A2
Wolfram syndrome	1/11	0.19841376672453567	0.527075931611956	0	0	4.935012594458438	7.981892813959033	SLC19A2
Intestinal benign neoplasm	1/11	0.19841376672453567	0.527075931611956	0	0	4.935012594458438	7.981892813959033	CDH1
Juvenile myoclonic epilepsy	1/11	0.19841376672453567	0.527075931611956	0	0	4.935012594458438	7.981892813959033	TRAM2
Malignant glioma	1/11	0.19841376672453567	0.527075931611956	0	0	4.935012594458438	7.981892813959033	CDKN2B
Morphine dependence	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	CCK
Narcolepsy	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	BTRC
Autism spectrum disorder	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	ABCA7
Bacteriuria	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	ADAM8
Partial central choroid dystrophy	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	UNC119
Chronic intestinal vascular insufficiency	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	SPAG7
Rift Valley fever	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	BCL2L10
Duodenal ulcer	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	CCK
Spinal stenosis	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	KLK8
Spondylolisthesis	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	KLK8
Urinary bladder cancer	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	CCNE1
Hard palate cancer	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	AHNAK2
Waterhouse-Friderichsen syndrome	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	EIF4A3
Hypermethioninemia	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	CBS
Lesch-Nyhan syndrome	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	ADA
Liver cirrhosis	1/12	0.21437408837025337	0.527075931611956	0	0	4.486146095717884	6.908811745265483	MERTK
Acanthosis nigricans	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	AGPAT2
Amyotrophic lateral sclerosis type 5	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	CYP2U1
Beriberi	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	SLC19A2
Chorioamnionitis	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	SERPINH1
Pulmonary hypertension	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	PDZK1IP1
Cryptococcosis	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	UNC119
Severe combined immunodeficiency	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	ADA
Episodic ataxia	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	PRRT2
Theileriasis	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	MAFB
Tuberculosis	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	DUSP14
Vitelliform macular dystrophy	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	SYT7
Holt-Oram syndrome	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	CEBPB
Hypokalemic periodic paralysis	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	KCNE3
Imperforate anus	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	ARID3B
Limb ischemia	1/13	0.23001740774880494	0.527075931611956	0	0	4.1120906801007555	6.043129643887076	CLU
Anorexia nervosa	2/47	0.24016563054268952	0.527075931611956	0	0	2.194949494949495	3.130934052023188	SH2D3C;IFI44
Peripheral vascular disease	2/47	0.24016563054268952	0.527075931611956	0	0	2.194949494949495	3.130934052023188	CCND3;SH2B3
Bacterial vaginosis	1/14	0.24535000550509134	0.527075931611956	0	0	3.795582251501647	5.333056833585132	SERPINH1
Patau syndrome	1/14	0.24535000550509134	0.527075931611956	0	0	3.795582251501647	5.333056833585132	ASMTL
Placental abruption	1/14	0.24535000550509134	0.527075931611956	0	0	3.795582251501647	5.333056833585132	SERPINH1
Pleurisy	1/14	0.24535000550509134	0.527075931611956	0	0	3.795582251501647	5.333056833585132	ADA
Clonorchiasis	1/14	0.24535000550509134	0.527075931611956	0	0	3.795582251501647	5.333056833585132	ECI2
Dentin sensitivity	1/14	0.24535000550509134	0.527075931611956	0	0	3.795582251501647	5.333056833585132	ENTPD2
Stomach cancer	1/14	0.24535000550509134	0.527075931611956	0	0	3.795582251501647	5.333056833585132	CDH1
nail-patella syndrome	1/14	0.24535000550509134	0.527075931611956	0	0	3.795582251501647	5.333056833585132	ARL4C
Hypothyroidism	1/14	0.24535000550509134	0.527075931611956	0	0	3.795582251501647	5.333056833585132	SH2B3
Intermittent claudication	1/14	0.24535000550509134	0.527075931611956	0	0	3.795582251501647	5.333056833585132	TOE1
Klippel-Trenaunay syndrome	1/14	0.24535000550509134	0.527075931611956	0	0	3.795582251501647	5.333056833585132	MYZAP
Leukocyte adhesion deficiency	1/14	0.24535000550509134	0.527075931611956	0	0	3.795582251501647	5.333056833585132	RASGRP2
Cancer	8/300	0.2493692539356778	0.527075931611956	0	0	1.3565156304882333	1.8839567615888497	MLLT11;DOCK4;MAFB;TXNIP;CTCF;CBL;MERTK;FSTL3
Nonsyndromic deafness	3/87	0.25016097622942707	0.527075931611956	0	0	1.764737793851718	2.4453100948129913	PNPT1;CIB2;S1PR2
Mitral valve insufficiency	1/15	0.26037803815842425	0.527075931611956	0	0	3.524289312702411	4.742356690988355	PDZK1IP1
Bowen-Conradi syndrome	1/15	0.26037803815842425	0.527075931611956	0	0	3.524289312702411	4.742356690988355	EIF4A3
Panic disorder	1/15	0.26037803815842425	0.527075931611956	0	0	3.524289312702411	4.742356690988355	CLU
Brugada syndrome	1/15	0.26037803815842425	0.527075931611956	0	0	3.524289312702411	4.742356690988355	KCNE3
Plague	1/15	0.26037803815842425	0.527075931611956	0	0	3.524289312702411	4.742356690988355	CDH3
Roberts syndrome	1/15	0.26037803815842425	0.527075931611956	0	0	3.524289312702411	4.742356690988355	ZWINT
Tropical spastic paraparesis	1/15	0.26037803815842425	0.527075931611956	0	0	3.524289312702411	4.742356690988355	SERPINH1
Vici syndrome	1/15	0.26037803815842425	0.527075931611956	0	0	3.524289312702411	4.742356690988355	WDR45
Hypermobility syndrome	1/15	0.26037803815842425	0.527075931611956	0	0	3.524289312702411	4.742356690988355	SPON2
Lymphangioleiomyomatosis	1/15	0.26037803815842425	0.527075931611956	0	0	3.524289312702411	4.742356690988355	RHEBL1
Irritable bowel syndrome	2/50	0.2623582670978559	0.5285188279217677	0	0	2.057449494949495	2.7529585232362606	CCK;ITM2B
Brain infarction	1/16	0.27510754055879844	0.5331752653437181	0	0	3.289168765743073	4.244978846604293	FRY
Cystinosis	1/16	0.27510754055879844	0.5331752653437181	0	0	3.289168765743073	4.244978846604293	VNN1
Sengers syndrome	1/16	0.27510754055879844	0.5331752653437181	0	0	3.289168765743073	4.244978846604293	CYP2U1
Simpson-Golabi-Behmel syndrome	1/16	0.27510754055879844	0.5331752653437181	0	0	3.289168765743073	4.244978846604293	OSBPL7
Fibromyalgia	1/16	0.27510754055879844	0.5331752653437181	0	0	3.289168765743073	4.244978846604293	PRSS16
Lice infestation	1/16	0.27510754055879844	0.5331752653437181	0	0	3.289168765743073	4.244978846604293	HOTAIR
Listeriosis	1/16	0.27510754055879844	0.5331752653437181	0	0	3.289168765743073	4.244978846604293	CDH1
Orofacial cleft	2/53	0.2845618521010458	0.5331752653437181	0	0	1.9361259655377303	2.433332102367948	MAFB;SPRY2
Basal ganglia calcification	1/17	0.28954442831900873	0.5331752653437181	0	0	3.0834382871536525	3.8217568794618937	PRRT2
Persistent hyperplastic primary vitreous	1/17	0.28954442831900873	0.5331752653437181	0	0	3.0834382871536525	3.8217568794618937	TRIP10
Pharyngitis	1/17	0.28954442831900873	0.5331752653437181	0	0	3.0834382871536525	3.8217568794618937	OMA1
Cowden disease	1/17	0.28954442831900873	0.5331752653437181	0	0	3.0834382871536525	3.8217568794618937	STK11IP
Stomatitis	1/17	0.28954442831900873	0.5331752653437181	0	0	3.0834382871536525	3.8217568794618937	CDH3
Takayasu's arteritis	1/17	0.28954442831900873	0.5331752653437181	0	0	3.0834382871536525	3.8217568794618937	MICA
Histoplasmosis	1/17	0.28954442831900873	0.5331752653437181	0	0	3.0834382871536525	3.8217568794618937	UNC119
Cone dystrophy	2/54	0.2919518880335216	0.5331752653437181	0	0	1.8987956487956488	2.33773313230131	PITPNM1;MERTK
Menkes disease	1/18	0.3036945000802164	0.5331752653437181	0	0	2.901911394280634	3.458303620413356	COX19
Perinatal necrotizing enterocolitis	1/18	0.3036945000802164	0.5331752653437181	0	0	2.901911394280634	3.458303620413356	SERPINH1
Progressive multifocal leukoencephalopathy	1/18	0.3036945000802164	0.5331752653437181	0	0	2.901911394280634	3.458303620413356	UNC119
Colorectal adenoma	1/18	0.3036945000802164	0.5331752653437181	0	0	2.901911394280634	3.458303620413356	DIDO1
Cystinuria	1/18	0.3036945000802164	0.5331752653437181	0	0	2.901911394280634	3.458303620413356	PREPL
