Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
VACTERL association	1/22	0.21783893759598752	0.3631619668742167	0	0	4.257056668821375	6.487751415786585	GLI2
Loeys-Dietz syndrome	1/22	0.21783893759598752	0.3631619668742167	0	0	4.257056668821375	6.487751415786585	ACTA2
Major depressive disorder	2/79	0.21872254823106232	0.3631619668742167	0	0	2.325974025974026	3.5353671408541767	P2RX7;PIR
Systemic lupus erythematosus	2/83	0.23508437065051513	0.3816887816543976	0	0	2.210662177328844	3.2006205870432223	ICA1;RGL1
Connective tissue disease	1/24	0.23512585758851282	0.3816887816543976	0	0	3.8864843596301397	5.626208236399482	EHF
Mastocytosis	1/24	0.23512585758851282	0.3816887816543976	0	0	3.8864843596301397	5.626208236399482	KITLG
Diarrhea	3/151	0.23566390685479854	0.3816887816543976	0	0	1.8169196593854129	2.6260823086818084	ABCC2;FGF19;TGM2
Cerebrovascular disease	4/225	0.24065775456370697	0.38513355219184353	0	0	1.623728672838225	2.312805770758827	ACTA2;CYP4F2;ITGA2;ACSL5
Familial adenomatous polyposis	1/25	0.24362614854559797	0.38513355219184353	0	0	3.7243589743589745	5.259243309814187	CCND1
Leukodystrophy	1/25	0.24362614854559797	0.38513355219184353	0	0	3.7243589743589745	5.259243309814187	SUMF1
Lymphedema	1/25	0.24362614854559797	0.38513355219184353	0	0	3.7243589743589745	5.259243309814187	APOLD1
Osteomalacia	1/26	0.2520323937866939	0.38910264303910636	0	0	3.575203619909502	4.927337237811753	CYP24A1
Chronic fatigue syndrome	1/26	0.2520323937866939	0.38910264303910636	0	0	3.575203619909502	4.927337237811753	FHIT
Retinal detachment	1/26	0.2520323937866939	0.38910264303910636	0	0	3.575203619909502	4.927337237811753	ESCO2
Liver disease	1/26	0.2520323937866939	0.38910264303910636	0	0	3.575203619909502	4.927337237811753	HS3ST1
Celiac disease	2/88	0.2556261754967458	0.39235645541360986	0	0	2.0816067653276957	2.839393130462508	SCHIP1;NCALD
Addison's disease	1/27	0.2603456291774341	0.39274997773052917	0	0	3.4375217542638357	4.626028358657308	TGM2
Amyloidosis	1/27	0.2603456291774341	0.39274997773052917	0	0	3.4375217542638357	4.626028358657308	SORL1
Brucellosis	1/27	0.2603456291774341	0.39274997773052917	0	0	3.4375217542638357	4.626028358657308	ITGA2
Rheumatoid arthritis	5/310	0.2620313444672301	0.39304701670084513	0	0	1.471103724408854	1.970236194427852	NEU1;RTKN2;NCALD;MICB;PSMB9
maturity-onset diabetes of the young	1/28	0.26856687913437144	0.39832391062625877	0	0	3.310038545332663	4.351559755719578	ISL1
Personality disorder	1/28	0.26856687913437144	0.39832391062625877	0	0	3.310038545332663	4.351559755719578	PIR
DOID:2627	2/92	0.27208680219819903	0.4012900322923159	0	0	1.9886868686868686	2.5885427178111557	CNTNAP2;ABCB1
Multiple system atrophy	1/29	0.2766971569696996	0.4013629090109928	0	0	3.191661279896574	4.100747482803931	SNCG
Ocular albinism	1/29	0.2766971569696996	0.4013629090109928	0	0	3.191661279896574	4.100747482803931	NOLC1
Hepatocellular carcinoma	1/29	0.2766971569696996	0.4013629090109928	0	0	3.191661279896574	4.100747482803931	IQGAP2
Thrombocytopenia	2/95	0.28442619792993934	0.4019823032220958	0	0	1.9242424242424243	2.419314341488159	KITLG;ITGA2
Specific language impairment	1/30	0.2847374647823179	0.4019823032220958	0	0	3.081447963800905	3.8708770286509653	CNTNAP2
Hemangioma	1/30	0.2847374647823179	0.4019823032220958	0	0	3.081447963800905	3.8708770286509653	CA2
Hypopituitarism	1/30	0.2847374647823179	0.4019823032220958	0	0	3.081447963800905	3.8708770286509653	GLI2
Congenital hemolytic anemia	1/30	0.2847374647823179	0.4019823032220958	0	0	3.081447963800905	3.8708770286509653	KCNN4
Systemic scleroderma	1/31	0.2926887937085235	0.40455414418350893	0	0	2.978582202111614	3.6596212375864123	MICB
Asphyxiating thoracic dystrophy	1/31	0.2926887937085235	0.40455414418350893	0	0	2.978582202111614	3.6596212375864123	GLI2
Calcinosis	1/31	0.2926887937085235	0.40455414418350893	0	0	2.978582202111614	3.6596212375864123	CYP24A1
Periventricular nodular heterotopia	1/31	0.2926887937085235	0.40455414418350893	0	0	2.978582202111614	3.6596212375864123	FIRRE
obsessive-compulsive disorder	1/33	0.30832842545922795	0.4217549446696175	0	0	2.792138009049774	3.2852009555948016	PIR
Sickle cell anemia	1/33	0.30832842545922795	0.4217549446696175	0	0	2.792138009049774	3.2852009555948016	KCNN4
Primary ciliary dyskinesia	1/34	0.31601865662220957	0.42944407537506357	0	0	2.7073906485671193	3.1187895608051153	SPAG1
Obesity	2/103	0.3172030102202174	0.42944407537506357	0	0	1.7711071107110712	2.0336087389873256	RGS6;CPEB4
Melanoma	7/505	0.3294204172975732	0.4393075307157913	0	0	1.260483795647707	1.3996670212237647	IL22RA1;CNTNAP2;SLC4A8;CYP4F2;COL5A2;LIFR;SORL1
Dyslexia	1/36	0.33114469171379723	0.4393075307157913	0	0	2.5524240465416934	2.820938709194433	CNTNAP2
Motor neuron disease	1/36	0.33114469171379723	0.4393075307157913	0	0	2.5524240465416934	2.820938709194433	WNT9A
Bilirubin metabolic disorder	1/36	0.33114469171379723	0.4393075307157913	0	0	2.5524240465416934	2.820938709194433	ABCC2
Acute cystitis	1/37	0.3385823612122734	0.44470519084597104	0	0	2.4813976872800403	2.687323680162212	CYP24A1
Periodontal disease	1/37	0.3385823612122734	0.44470519084597104	0	0	2.4813976872800403	2.687323680162212	TIMP2
Liver cancer	8/597	0.34465982723246225	0.4504465068780695	0	0	1.2179045745204131	1.2973087331245503	CNTNAP2;ABCC2;PCDH7;COL12A1;IQGAP2;SCG2;MED12L;CD22
Type 2 diabetes mellitus	4/269	0.3495461722023743	0.4504727549685521	0	0	1.3510818764064394	1.420148664096681	ICA1;PDE4B;RHOU;SPC25
Breast cancer	6/434	0.3514707061468341	0.4504727549685521	0	0	1.2558411214953271	1.3131437839544722	CNTNAP2;ABCB1;CCND1;COL12A1;TLR6;FHIT
Chondrodysplasia punctata	1/39	0.3532115919639784	0.4504727549685521	0	0	2.350559657061205	2.446199207140597	SUMF1
Keratitis	1/39	0.3532115919639784	0.4504727549685521	0	0	2.350559657061205	2.446199207140597	THBS1
Rickets	1/39	0.3532115919639784	0.4504727549685521	0	0	2.350559657061205	2.446199207140597	CYP24A1
Silver-Russell syndrome	1/40	0.36040495809387746	0.4574370621960752	0	0	2.290172873883281	2.3371832436377034	CPA4
Attention deficit hyperactivity disorder	2/119	0.3815203608874543	0.48192045585783694	0	0	1.5276612276612276	1.4720407002660307	PRMT6;FHIT
Ptosis	1/44	0.3883906934904456	0.4875296793436493	0	0	2.0767126170682944	1.9640374672655043	CA2
Amyotrophic lateral sclerosis	1/45	0.39519451280129153	0.4875296793436493	0	0	2.0294117647058822	1.8840596073343638	LAMA3
Beckwith-Wiedemann syndrome	1/45	0.39519451280129153	0.4875296793436493	0	0	2.0294117647058822	1.8840596073343638	SLC22A18
pre-eclampsia	1/45	0.39519451280129153	0.4875296793436493	0	0	2.0294117647058822	1.8840596073343638	ENG
Distal arthrogryposis	1/45	0.39519451280129153	0.4875296793436493	0	0	2.0294117647058822	1.8840596073343638	CNTNAP1
Hepatitis	1/46	0.4019229803785059	0.493524031720584	0	0	1.9842131724484666	1.8085999884157233	GAL
Anorexia nervosa	1/47	0.40857692689131775	0.49707054700141884	0	0	1.9409797363761558	1.7373225673647525	PCDH7
Peripheral vascular disease	1/47	0.40857692689131775	0.49707054700141884	0	0	1.9409797363761558	1.7373225673647525	KITLG
Gilles de la Tourette syndrome	1/48	0.415157174135811	0.5027591466598812	0	0	1.899586020987773	1.669922457268879	CNTNAP2
Encephalitis	1/49	0.42166453459691594	0.5083079321168301	0	0	1.8599170437405732	1.6061224779140244	CNTNAP2
Brachydactyly	1/50	0.42809981215790976	0.5137197745894917	0	0	1.8218672084218304	1.5456701439739717	PLEKHD1
Ovarian cancer	1/51	0.434463801611131	0.5189974824675954	0	0	1.785339366515837	1.4883350374261664	SKAP1
Substance abuse	1/52	0.4407572891359689	0.5241438032968279	0	0	1.7502439889983143	1.4339065003232663	CCSAP
Chronic obstructive pulmonary disease	2/135	0.44315890436430344	0.5246365504581889	0	0	1.3427887901572113	1.0927976017339414	FHIT;MICB
Orofacial cleft	1/53	0.44698105231307594	0.5267990973689823	0	0	1.7164984336930038	1.3821916089747508	FHIT
Immune system cancer	2/137	0.450629086555138	0.5287381282246952	0	0	1.3227609427609428	1.0543869041196807	CCND1;TET1
Cryptorchidism	1/58	0.47708062447474636	0.5572977206253674	0	0	1.565531475748194	1.1586025322110132	PLEKHD1
Hypospadias	1/60	0.4886586566838827	0.5683078650420486	0	0	1.512309226167651	1.082951142288071	MIR100HG
