Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation Of Cartilage Development (GO:0061037)	2/13	0.008826488980473524	0.2475904959776895	0	0	16.336363636363636	77.2709667946267	SNAI2;WNT9A
Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078)	2/13	0.008826488980473524	0.2475904959776895	0	0	16.336363636363636	77.2709667946267	SORBS1;SORL1
Wnt Signaling Pathway (GO:0016055)	4/76	0.010168785376234479	0.2643551182541407	0	0	5.021916411824669	23.042724516908162	FZD1;NR4A2;WNT9A;WNT16
Regulation Of Transposition (GO:0010528)	2/14	0.01022279611375529	0.2643551182541407	0	0	14.974242424242425	68.6289766386754	MYBL1;APOBEC3B
Centromere Complex Assembly (GO:0034508)	2/14	0.01022279611375529	0.2643551182541407	0	0	14.974242424242425	68.6289766386754	CENPE;OIP5
Mammary Gland Epithelium Development (GO:0061180)	2/14	0.01022279611375529	0.2643551182541407	0	0	14.974242424242425	68.6289766386754	ID2;ZNF703
Negative Regulation Of Chondrocyte Differentiation (GO:0032331)	2/14	0.01022279611375529	0.2643551182541407	0	0	14.974242424242425	68.6289766386754	SNAI2;WNT9A
Embryonic Organ Development (GO:0048568)	4/77	0.010634809346913498	0.27077860721756675	0	0	4.9528716853085335	22.503980504038704	KITLG;PDGFB;PBX1;GLI2
Cardiac Ventricle Morphogenesis (GO:0003208)	3/42	0.011266460017304688	0.2768569041521965	0	0	6.933263083948016	31.102098941641216	ISL1;SMAD7;ENG
Positive Regulation Of DNA-templated Transcription (GO:0045893)	23/1243	0.011293991254673457	0.2768569041521965	0	0	1.7581102232473844	7.882459833366206	FZD1;ZBTB18;NGFR;EHF;AFAP1L2;PDGFB;TET1;ABHD14B;ISL1;MED12L;PBX1;GLI2;NR4A2;KAT2B;GAL;TFAP4;ID2;NRIP1;MYBL1;SKAP1;E2F7;HTATIP2;ENG
Response To Insulin (GO:0032868)	4/79	0.011607757467997996	0.2768569041521965	0	0	4.820305810397554	21.479676303519852	KAT2B;SORT1;TRIB3;SORBS1
Digestive Tract Morphogenesis (GO:0048546)	2/15	0.011709959692237919	0.2768569041521965	0	0	13.821678321678322	61.46936483786906	ID2;SIX2
Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)	2/15	0.011709959692237919	0.2768569041521965	0	0	13.821678321678322	61.46936483786906	CCND1;PDGFB
Neural Crest Cell Development (GO:0014032)	3/44	0.012789478729833818	0.2971004154817258	0	0	6.594386902773137	28.745805739842837	NOLC1;SNAI2;KBTBD8
Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587)	2/16	0.013285809425403706	0.2971004154817258	0	0	12.833766233766234	55.45545818605739	NGFR;THBS1
Positive Regulation Of Protein Ubiquitination (GO:0031398)	4/84	0.014284960232305261	0.2971004154817258	0	0	4.517889908256881	19.194472256746177	ARRDC4;TRIB3;SEPTIN4;SMAD7
Cellular Response To Alkaloid (GO:0071312)	2/17	0.014948211624368591	0.2971004154817258	0	0	11.977575757575758	50.34371056132652	CASP7;TGM2
Transepithelial Transport (GO:0070633)	2/17	0.014948211624368591	0.2971004154817258	0	0	11.977575757575758	50.34371056132652	ABCC2;OSTM1
Positive Chemotaxis (GO:0050918)	2/17	0.014948211624368591	0.2971004154817258	0	0	11.977575757575758	50.34371056132652	GPNMB;CORO1A
Positive Regulation Of Macrophage Activation (GO:0043032)	2/17	0.014948211624368591	0.2971004154817258	0	0	11.977575757575758	50.34371056132652	TLR6;THBS1
Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)	3/47	0.015284377394180964	0.2971004154817258	0	0	6.1438356164383565	25.686910134671084	ID2;PDGFB;THBS1
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	4/86	0.015456390482797826	0.2971004154817258	0	0	4.407249944059074	18.377054374859142	CENPE;TFAP4;ZW10;ID2
Negative Regulation Of Binding (GO:0051100)	4/86	0.015456390482797826	0.2971004154817258	0	0	4.407249944059074	18.377054374859142	TFAP4;HABP4;PDGFB;SORL1
Circulatory System Development (GO:0072359)	5/132	0.015999130324140725	0.2971004154817258	0	0	3.5652599876628326	14.743137661125825	KAT2B;ID2;PDGFB;ISL1;GLI2
Epithelial Cell Differentiation (GO:0030855)	5/132	0.015999130324140725	0.2971004154817258	0	0	3.5652599876628326	14.743137661125825	EHF;ZNF703;KRT13;KRT23;E2F7
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	3/48	0.016172588552891647	0.2971004154817258	0	0	6.0070015220700155	24.775502547654725	RTKN2;SEPTIN4;BBC3
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	3/48	0.016172588552891647	0.2971004154817258	0	0	6.0070015220700155	24.775502547654725	PDGFB;TLR6;THBS1
Negative Regulation Of Cell Motility (GO:2000146)	5/133	0.01647859618976614	0.2971004154817258	0	0	3.537226382488479	14.522765388555142	NGFR;ADAM15;TET1;SMAD7;ENG
Negative Regulation Of Neuron Death (GO:1901215)	4/88	0.01668664860904538	0.2971004154817258	0	0	4.301878549584972	17.608218542768288	GPNMB;ISL1;SORL1;CPEB4
Positive Regulation Of Cell Adhesion (GO:0045785)	4/88	0.01668664860904538	0.2971004154817258	0	0	4.301878549584972	17.608218542768288	HYAL1;PDGFB;TGM2;SMAD7
Regulation Of Lymphocyte Proliferation (GO:0050670)	2/18	0.01669506866453202	0.2971004154817258	0	0	11.228409090909091	45.95385743399596	TNFSF9;CD22
Cardiac Atrium Morphogenesis (GO:0003209)	2/18	0.01669506866453202	0.2971004154817258	0	0	11.228409090909091	45.95385743399596	ISL1;ENG
Mesenchyme Morphogenesis (GO:0072132)	2/18	0.01669506866453202	0.2971004154817258	0	0	11.228409090909091	45.95385743399596	ISL1;ENG
Neuron Fate Commitment (GO:0048663)	2/18	0.01669506866453202	0.2971004154817258	0	0	11.228409090909091	45.95385743399596	ID2;ISL1
Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227)	2/18	0.01669506866453202	0.2971004154817258	0	0	11.228409090909091	45.95385743399596	DEPDC1B;TLR6
Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031)	2/18	0.01669506866453202	0.2971004154817258	0	0	11.228409090909091	45.95385743399596	CCND1;PDGFB
Cellular Response To Peptide Hormone Stimulus (GO:0071375)	4/89	0.017324100272548427	0.30056614756241873	0	0	4.2510523475445225	17.240808797529883	NR4A2;KAT2B;TRIB3;SORBS1
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	5/137	0.01849184424018905	0.30056614756241873	0	0	3.4293394777265744	13.684523686302146	FGF19;ENC1;PDGFB;SNAI2;TRIB3
Regulation Of Centriole Replication (GO:0046599)	2/19	0.018524318460040306	0.30056614756241873	0	0	10.567379679144384	42.14979980232976	KAT2B;PLK2
Regulation Of Granulocyte Chemotaxis (GO:0071622)	2/19	0.018524318460040306	0.30056614756241873	0	0	10.567379679144384	42.14979980232976	S100A14;THBS1
Bicarbonate Transport (GO:0015701)	2/19	0.018524318460040306	0.30056614756241873	0	0	10.567379679144384	42.14979980232976	SLC4A8;SLC26A7
Cardiac Epithelial To Mesenchymal Transition (GO:0060317)	2/19	0.018524318460040306	0.30056614756241873	0	0	10.567379679144384	42.14979980232976	SNAI2;ENG
Regulation Of Smooth Muscle Cell Migration (GO:0014910)	2/19	0.018524318460040306	0.30056614756241873	0	0	10.567379679144384	42.14979980232976	PDGFB;SORL1
Cellular Response To Catecholamine Stimulus (GO:0071870)	2/19	0.018524318460040306	0.30056614756241873	0	0	10.567379679144384	42.14979980232976	PDE4B;TGM2
Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083)	2/19	0.018524318460040306	0.30056614756241873	0	0	10.567379679144384	42.14979980232976	ID2;E2F7
Sprouting Angiogenesis (GO:0002040)	3/52	0.020010529923056998	0.3190392513585226	0	0	5.5155157953592395	21.573921544577733	THBS1;E2F7;ENG
Negative Regulation Of DNA-templated Transcription (GO:0045892)	19/1025	0.02016542472962867	0.3190392513585226	0	0	1.746506184567472	6.81798602225604	PRMT6;ZBTB18;PDGFB;TET1;ZBTB45;ISL1;GLI2;SMAD7;DMBX1;NR4A2;TFAP4;CCND1;ID2;ZNF703;NRIP1;ZBED2;SNAI2;TRIB3;E2F7
Cellular Response To Estradiol Stimulus (GO:0071392)	2/20	0.020433933923869125	0.3190392513585226	0	0	9.97979797979798	38.82698618651823	NRIP1;ZNF703
Positive Regulation Of Leukocyte Activation (GO:0002696)	2/20	0.020433933923869125	0.3190392513585226	0	0	9.97979797979798	38.82698618651823	TLR6;THBS1
Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	3/54	0.02210123031138941	0.3391964088365331	0	0	5.298683857104486	20.199229312299998	ID2;PDGFB;THBS1
Endocardial Cushion Morphogenesis (GO:0003203)	2/21	0.02242192247787667	0.3391964088365331	0	0	9.454066985645934	35.903862559466425	ISL1;ENG
Positive Regulation Of Blood Coagulation (GO:0030194)	2/21	0.02242192247787667	0.3391964088365331	0	0	9.454066985645934	35.903862559466425	HPSE;THBS1
Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	3/55	0.02318958958630309	0.3391964088365331	0	0	5.196522655426765	19.559980588685704	HYAL1;FGF19;SHCBP1
Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	4/98	0.023747349445680663	0.3391964088365331	0	0	3.8422799141128245	14.371219458035341	DEPDC1B;BMF;TLR6;SKAP1
Mitotic DNA Damage Checkpoint Signaling (GO:0044773)	3/56	0.0243066178021359	0.3391964088365331	0	0	5.098216593434996	18.95010486967634	DEPDC1B;CCND1;CLSPN
Regulation Of Neural Precursor Cell Proliferation (GO:2000177)	2/22	0.024486325508070696	0.3391964088365331	0	0	8.98090909090909	33.31594372923075	ID2;SHCBP1
Placenta Development (GO:0001890)	2/22	0.024486325508070696	0.3391964088365331	0	0	8.98090909090909	33.31594372923075	PDGFB;E2F7
Positive Regulation Of Protein Autophosphorylation (GO:0031954)	2/22	0.024486325508070696	0.3391964088365331	0	0	8.98090909090909	33.31594372923075	GPNMB;PDGFB
Supramolecular Fiber Organization (GO:0097435)	8/316	0.025224702772100788	0.3391964088365331	0	0	2.363150867823765	8.696233308021391	ADAMTS14;BFSP1;TPM4;COL12A1;COL5A2;KRT13;KRT23;CORO1A
Signal Transduction In Response To DNA Damage (GO:0042770)	3/57	0.025452297473713713	0.3391964088365331	0	0	5.0035514967021815	18.367783694431246	H2AX;CLSPN;E2F7
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	3/57	0.025452297473713713	0.3391964088365331	0	0	5.0035514967021815	18.367783694431246	P2RX7;TLR6;ISL1
Hemopoiesis (GO:0030097)	4/101	0.026168966766461996	0.3391964088365331	0	0	3.722879031495318	13.563122319709116	KITLG;RTKN2;MKNK2;PDGFB
Artery Development (GO:0060840)	2/23	0.026625217894803706	0.3391964088365331	0	0	8.552813852813852	31.01161756726621	SMAD7;ENG
Endocardial Cushion Development (GO:0003197)	2/23	0.026625217894803706	0.3391964088365331	0	0	8.552813852813852	31.01161756726621	ISL1;ENG
Regulation Of Neuron Death (GO:1901214)	3/58	0.026626599818358108	0.3391964088365331	0	0	4.912328767123288	17.811340584772644	GPNMB;SNCG;SORL1
Regulation Of Multicellular Organismal Development (GO:2000026)	3/59	0.027829485081529035	0.3391964088365331	0	0	4.824363992172211	17.279227705157616	KAT2B;HPSE;CCSAP
Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850)	3/59	0.027829485081529035	0.3391964088365331	0	0	4.824363992172211	17.279227705157616	CENPE;PLK2;SPC25
Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333)	3/59	0.027829485081529035	0.3391964088365331	0	0	4.824363992172211	17.279227705157616	SMAD6;ISL1;SORL1
Regulation Of Cell Death (GO:0010941)	3/59	0.027829485081529035	0.3391964088365331	0	0	4.824363992172211	17.279227705157616	SNCG;CCN2;WNT16
Regulation Of Cytoplasmic Translation (GO:2000765)	2/24	0.02883670749736197	0.3391964088365331	0	0	8.163636363636364	28.949121013647297	RBM24;CPEB4
Regulation Of Viral Life Cycle (GO:1903900)	2/24	0.02883670749736197	0.3391964088365331	0	0	8.163636363636364	28.949121013647297	TRIM6;LAMP3
Fat-Soluble Vitamin Metabolic Process (GO:0006775)	2/24	0.02883670749736197	0.3391964088365331	0	0	8.163636363636364	28.949121013647297	CYP24A1;CYP4F2
Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575)	2/24	0.02883670749736197	0.3391964088365331	0	0	8.163636363636364	28.949121013647297	HPSE;ISL1
Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393)	3/61	0.030320792529477156	0.3391964088365331	0	0	4.657534246575342	16.28237448086243	SMAD6;ENG;SMAD7
Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	4/106	0.03052362937350739	0.3391964088365331	0	0	3.5394855189782337	12.350164577592135	GPNMB;HYAL1;ID2;E2F7
Regulation Of Chondrocyte Differentiation (GO:0032330)	2/25	0.03111893466402142	0.3391964088365331	0	0	7.808300395256917	27.094324608338297	SNAI2;WNT9A
Myotube Differentiation (GO:0014902)	2/25	0.03111893466402142	0.3391964088365331	0	0	7.808300395256917	27.094324608338297	ADAMTS15;SORT1
Negative Regulation Of Transposition (GO:0010529)	2/25	0.03111893466402142	0.3391964088365331	0	0	7.808300395256917	27.094324608338297	MYBL1;APOBEC3B
Positive Regulation Of Glucose Import (GO:0046326)	2/25	0.03111893466402142	0.3391964088365331	0	0	7.808300395256917	27.094324608338297	FGF19;SORBS1
Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)	2/25	0.03111893466402142	0.3391964088365331	0	0	7.808300395256917	27.094324608338297	BMF;BBC3
Proteoglycan Metabolic Process (GO:0006029)	2/25	0.03111893466402142	0.3391964088365331	0	0	7.808300395256917	27.094324608338297	CHST11;HPSE
Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	3/62	0.031609083343274974	0.3391964088365331	0	0	4.578360807986998	15.81508096612536	TLR6;SEPTIN4;BBC3
Positive Regulation Of DNA Metabolic Process (GO:0051054)	4/108	0.032378042991406744	0.3391964088365331	0	0	3.4710656316160904	11.906708865891195	H2AX;DEPDC1B;PDGFB;GLI2
Response To Lipopolysaccharide (GO:0032496)	5/159	0.032452689206486564	0.3391964088365331	0	0	2.93614219881501	10.065013148531246	CASP7;TRIM6;PDE4B;S100A14;SMAD6
Positive Regulation Of Cell Migration (GO:0030335)	7/272	0.03260273253340302	0.3391964088365331	0	0	2.397384817902589	8.20710931016488	GPNMB;HYAL1;TMSB15A;ZNF703;PDGFB;SNAI2;THBS1
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	17/938	0.03271984486701314	0.3391964088365331	0	0	1.6978840602738274	5.80637892980684	ZBTB18;EHF;TET1;ABHD14B;ISL1;MED12L;PBX1;GLI2;NR4A2;KAT2B;GAL;NRIP1;MYBL1;SKAP1;E2F7;HTATIP2;ENG
Cell-Matrix Adhesion (GO:0007160)	4/109	0.0333295046909872	0.3391964088365331	0	0	3.437833114897335	11.693143878662353	ADAM15;ITGA2;HPSE;SORBS1
Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)	2/26	0.033470071755872674	0.3391964088365331	0	0	7.482575757575757	25.419085192049174	KAT2B;TRIB3
Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)	2/26	0.033470071755872674	0.3391964088365331	0	0	7.482575757575757	25.419085192049174	HPSE;ISL1
Spindle Assembly Checkpoint Signaling (GO:0071173)	2/26	0.033470071755872674	0.3391964088365331	0	0	7.482575757575757	25.419085192049174	ZW10;SPC25
Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)	2/26	0.033470071755872674	0.3391964088365331	0	0	7.482575757575757	25.419085192049174	CCND1;PLK2
Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)	2/26	0.033470071755872674	0.3391964088365331	0	0	7.482575757575757	25.419085192049174	ZW10;SPC25
Mitotic Spindle Checkpoint Signaling (GO:0071174)	2/26	0.033470071755872674	0.3391964088365331	0	0	7.482575757575757	25.419085192049174	ZW10;SPC25
Positive Regulation Of Cellular Process (GO:0048522)	12/594	0.03392027617396946	0.3391964088365331	0	0	1.8847324496809033	6.377448963491927	KITLG;TSC22D1;HYAL1;FGF19;ZNF703;RTKN2;PDGFB;LIFR;CCN2;ISL1;THBS1;TGM2
Positive Regulation Of Interleukin-1 Production (GO:0032732)	3/64	0.03427053768506723	0.3391964088365331	0	0	4.427801482146867	14.937052160829962	P2RX7;TLR6;ISL1
Negative Regulation Of Gene Expression (GO:0010629)	8/336	0.034466177286293864	0.3391964088365331	0	0	2.2167768406656028	7.465609624377473	KAT2B;TRIM6;GPNMB;ID2;FGF19;ENC1;PDGFB;ENG
